file	line	text	classification
session#595cf15da48d/output.txt	124	PTB-ERROR: Very unlikely: Something is broken in your systems beamposition timestamping. I've disabled high precision	PTB_WARNING
session#595cf15da48d/output.txt	125	PTB-ERROR: timestamping for now. Returned timestamps will be less robust and accurate.	PTB_WARNING
session#595cf15da48d/output.txt	127	PTB-ERROR: The most likely cause would be that Synchronization of stimulus onset (buffer swap) to the	PTB_WARNING
session#595cf15da48d/output.txt	128	PTB-ERROR: vertical blank interval VBL is not working properly, or swap completion signalling to PTB is broken.	PTB_WARNING
session#595cf15da48d/output.txt	129	PTB-ERROR: Please run the script PerceptualVBLSyncTest to check this. With non-working sync to VBL, all stimulus timing	PTB_WARNING
session#595cf15da48d/output.txt	133	INFO: PTB's Screen('Flip', 10) command seems to have missed the requested stimulus presentation deadline	PTB_WARNING
session#595cf15da48d/output.txt	134	INFO: a total of 213 times out of a total of 11809 flips during this <REDACTED_SESSION>.	DEBUG_ONLY
session#595cf15da48d/output.txt	137	INFO: if you provided requested stimulus onset times with the 'when' argument of Screen('Flip', window [, when]);	DEBUG_ONLY
session#595cf15da48d/output.txt	138	INFO: If you called Screen('Flip', window); without the 'when' argument, this count is more of a ''mild'' indicator	DEBUG_ONLY
session#595cf15da48d/output.txt	188	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#595cf15da48d/output.txt	196	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#595cf15da48d/output.txt	198	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#595cf15da48d/output.txt	199	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.582344 ms [60.305105 Hz]. (50 valid samples taken, stddev=0.230095 ms.)	PTB_WARNING
session#595cf15da48d/output.txt	209	WARNING: Couldn't compute a reliable estimate of monitor refresh interval! Trouble with VBL syncing?!?	PTB_WARNING
session#595cf15da48d/output.txt	215	of Psychtoolbox to the vertical retrace (VBL) is not working on your setup.	DEBUG_ONLY
session#595cf15da48d/output.txt	257	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#595cf15da48d/output.txt	265	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#595cf15da48d/output.txt	267	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#595cf15da48d/output.txt	268	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.588510 ms [60.282690 Hz]. (50 valid samples taken, stddev=0.196642 ms.)	PTB_WARNING
session#094b076be123/output.txt	53	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#094b076be123/output.txt	61	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#094b076be123/output.txt	63	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#094b076be123/output.txt	64	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.595778 ms [60.256289 Hz]. (50 valid samples taken, stddev=0.281394 ms.)	PTB_WARNING
session#094b076be123/output.txt	74	WARNING: Couldn't compute a reliable estimate of monitor refresh interval! Trouble with VBL syncing?!?	PTB_WARNING
session#094b076be123/output.txt	80	of Psychtoolbox to the vertical retrace (VBL) is not working on your setup.	DEBUG_ONLY
session#094b076be123/output.txt	110	PTB-ERROR: Screen('Flip'); beamposition timestamping computed an *impossible stimulus onset value* of 609436.008606 secs, which would indicate that	PTB_WARNING
session#094b076be123/output.txt	111	PTB-ERROR: stimulus onset happened *before* it was actually requested! (Earliest theoretically possible 609436.013637 secs).	PTB_WARNING
session#094b076be123/output.txt	113	PTB-ERROR: Some more diagnostic values (only for experts): rawTimestamp = 609436.014840, scanline = 225	PTB_WARNING
session#094b076be123/output.txt	114	PTB-ERROR: Some more diagnostic values (only for experts): line_pre_swaprequest = 180, line_post_swaprequest = 193, time_post_swaprequest = 609436.013995	PTB_WARNING
session#094b076be123/output.txt	115	PTB-ERROR: Some more diagnostic values (only for experts): preflip_vblcount = 0, preflip_vbltimestamp = 609436.008655	PTB_WARNING
session#094b076be123/output.txt	116	PTB-ERROR: Some more diagnostic values (only for experts): postflip_vblcount = 0, postflip_vbltimestamp = -1.000000, vbltimestampquery_retrycount = 0	PTB_WARNING
session#094b076be123/output.txt	119	PTB-ERROR: Very unlikely: Something is broken in your systems beamposition timestamping. I've disabled high precision	PTB_WARNING
session#094b076be123/output.txt	120	PTB-ERROR: timestamping for now. Returned timestamps will be less robust and accurate.	PTB_WARNING
session#094b076be123/output.txt	122	PTB-ERROR: The most likely cause would be that Synchronization of stimulus onset (buffer swap) to the	PTB_WARNING
session#094b076be123/output.txt	123	PTB-ERROR: vertical blank interval VBL is not working properly, or swap completion signalling to PTB is broken.	PTB_WARNING
session#094b076be123/output.txt	124	PTB-ERROR: Please run the script PerceptualVBLSyncTest to check this. With non-working sync to VBL, all stimulus timing	PTB_WARNING
session#094b076be123/output.txt	133	INFO: PTB's Screen('Flip', 10) command seems to have missed the requested stimulus presentation deadline	PTB_WARNING
session#094b076be123/output.txt	134	INFO: a total of 203 times out of a total of 11809 flips during this <REDACTED_SESSION>.	DEBUG_ONLY
session#094b076be123/output.txt	137	INFO: if you provided requested stimulus onset times with the 'when' argument of Screen('Flip', window [, when]);	DEBUG_ONLY
session#094b076be123/output.txt	138	INFO: If you called Screen('Flip', window); without the 'when' argument, this count is more of a ''mild'' indicator	DEBUG_ONLY
session#094b076be123/output.txt	188	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#094b076be123/output.txt	196	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#094b076be123/output.txt	198	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#094b076be123/output.txt	199	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.582996 ms [60.302734 Hz]. (50 valid samples taken, stddev=0.161315 ms.)	PTB_WARNING
session#094b076be123/output.txt	249	PTB-ERROR: Screen('Flip'); beamposition timestamping computed an *impossible stimulus onset value* of 609691.088420 secs, which would indicate that	PTB_WARNING
session#094b076be123/output.txt	250	PTB-ERROR: stimulus onset happened *before* it was actually requested! (Earliest theoretically possible 609691.103031 secs).	PTB_WARNING
session#094b076be123/output.txt	252	PTB-ERROR: Some more diagnostic values (only for experts): rawTimestamp = 609691.104311, scanline = 574	PTB_WARNING
session#094b076be123/output.txt	253	PTB-ERROR: Some more diagnostic values (only for experts): line_pre_swaprequest = 525, line_post_swaprequest = 535, time_post_swaprequest = 609691.103276	PTB_WARNING
session#094b076be123/output.txt	254	PTB-ERROR: Some more diagnostic values (only for experts): preflip_vblcount = 0, preflip_vbltimestamp = 609691.088482	PTB_WARNING
session#094b076be123/output.txt	255	PTB-ERROR: Some more diagnostic values (only for experts): postflip_vblcount = 0, postflip_vbltimestamp = -1.000000, vbltimestampquery_retrycount = 0	PTB_WARNING
session#094b076be123/output.txt	258	PTB-ERROR: Very unlikely: Something is broken in your systems beamposition timestamping. I've disabled high precision	PTB_WARNING
session#094b076be123/output.txt	259	PTB-ERROR: timestamping for now. Returned timestamps will be less robust and accurate.	PTB_WARNING
session#094b076be123/output.txt	261	PTB-ERROR: The most likely cause would be that Synchronization of stimulus onset (buffer swap) to the	PTB_WARNING
session#094b076be123/output.txt	262	PTB-ERROR: vertical blank interval VBL is not working properly, or swap completion signalling to PTB is broken.	PTB_WARNING
session#094b076be123/output.txt	263	PTB-ERROR: Please run the script PerceptualVBLSyncTest to check this. With non-working sync to VBL, all stimulus timing	PTB_WARNING
session#fd1e923244a5/output.txt	59	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#fd1e923244a5/output.txt	67	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#fd1e923244a5/output.txt	69	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#fd1e923244a5/output.txt	70	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.584844 ms [60.296015 Hz]. (50 valid samples taken, stddev=0.255170 ms.)	PTB_WARNING
session#fd1e923244a5/output.txt	80	WARNING: Couldn't compute a reliable estimate of monitor refresh interval! Trouble with VBL syncing?!?	PTB_WARNING
session#fd1e923244a5/output.txt	86	of Psychtoolbox to the vertical retrace (VBL) is not working on your setup.	DEBUG_ONLY
session#fd1e923244a5/output.txt	128	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#fd1e923244a5/output.txt	136	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#fd1e923244a5/output.txt	138	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#fd1e923244a5/output.txt	139	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.585020 ms [60.295375 Hz]. (50 valid samples taken, stddev=0.135519 ms.)	PTB_WARNING
session#fd1e923244a5/output.txt	189	PTB-ERROR: Screen('Flip'); beamposition timestamping computed an *impossible stimulus onset value* of 5779.799542 secs, which would indicate that	PTB_WARNING
session#fd1e923244a5/output.txt	190	PTB-ERROR: stimulus onset happened *before* it was actually requested! (Earliest theoretically possible 5779.801398 secs).	PTB_WARNING
session#fd1e923244a5/output.txt	192	PTB-ERROR: Some more diagnostic values (only for experts): rawTimestamp = 5779.802560, scanline = 109	PTB_WARNING
session#fd1e923244a5/output.txt	193	PTB-ERROR: Some more diagnostic values (only for experts): line_pre_swaprequest = 64, line_post_swaprequest = 103, time_post_swaprequest = 5779.802401	PTB_WARNING
session#fd1e923244a5/output.txt	194	PTB-ERROR: Some more diagnostic values (only for experts): preflip_vblcount = 0, preflip_vbltimestamp = 5779.799639	PTB_WARNING
session#fd1e923244a5/output.txt	195	PTB-ERROR: Some more diagnostic values (only for experts): postflip_vblcount = 0, postflip_vbltimestamp = -1.000000, vbltimestampquery_retrycount = 0	PTB_WARNING
session#fd1e923244a5/output.txt	198	PTB-ERROR: Very unlikely: Something is broken in your systems beamposition timestamping. I've disabled high precision	PTB_WARNING
session#fd1e923244a5/output.txt	199	PTB-ERROR: timestamping for now. Returned timestamps will be less robust and accurate.	PTB_WARNING
session#fd1e923244a5/output.txt	201	PTB-ERROR: The most likely cause would be that Synchronization of stimulus onset (buffer swap) to the	PTB_WARNING
session#fd1e923244a5/output.txt	202	PTB-ERROR: vertical blank interval VBL is not working properly, or swap completion signalling to PTB is broken.	PTB_WARNING
session#fd1e923244a5/output.txt	203	PTB-ERROR: Please run the script PerceptualVBLSyncTest to check this. With non-working sync to VBL, all stimulus timing	PTB_WARNING
session#1c4811ddc77e/output.txt	53	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#1c4811ddc77e/output.txt	61	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#1c4811ddc77e/output.txt	63	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#1c4811ddc77e/output.txt	64	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.588074 ms [60.284274 Hz]. (50 valid samples taken, stddev=0.342353 ms.)	PTB_WARNING
session#1c4811ddc77e/output.txt	74	WARNING: Couldn't compute a reliable estimate of monitor refresh interval! Trouble with VBL syncing?!?	PTB_WARNING
session#1c4811ddc77e/output.txt	80	of Psychtoolbox to the vertical retrace (VBL) is not working on your setup.	DEBUG_ONLY
session#1c4811ddc77e/output.txt	115	PTB-ERROR: Screen('Flip'); beamposition timestamping computed an *impossible stimulus onset value* of 1452274.132071 secs, which would indicate that	PTB_WARNING
session#1c4811ddc77e/output.txt	116	PTB-ERROR: stimulus onset happened *before* it was actually requested! (Earliest theoretically possible 1452274.144639 secs).	PTB_WARNING
session#1c4811ddc77e/output.txt	118	PTB-ERROR: Some more diagnostic values (only for experts): rawTimestamp = 1452274.146333, scanline = 515	PTB_WARNING
session#1c4811ddc77e/output.txt	119	PTB-ERROR: Some more diagnostic values (only for experts): line_pre_swaprequest = 451, line_post_swaprequest = 462, time_post_swaprequest = 1452274.144949	PTB_WARNING
session#1c4811ddc77e/output.txt	120	PTB-ERROR: Some more diagnostic values (only for experts): preflip_vblcount = 0, preflip_vbltimestamp = 1452274.132163	PTB_WARNING
session#1c4811ddc77e/output.txt	121	PTB-ERROR: Some more diagnostic values (only for experts): postflip_vblcount = 0, postflip_vbltimestamp = -1.000000, vbltimestampquery_retrycount = 0	PTB_WARNING
session#1c4811ddc77e/output.txt	124	PTB-ERROR: Very unlikely: Something is broken in your systems beamposition timestamping. I've disabled high precision	PTB_WARNING
session#1c4811ddc77e/output.txt	125	PTB-ERROR: timestamping for now. Returned timestamps will be less robust and accurate.	PTB_WARNING
session#1c4811ddc77e/output.txt	127	PTB-ERROR: The most likely cause would be that Synchronization of stimulus onset (buffer swap) to the	PTB_WARNING
session#1c4811ddc77e/output.txt	128	PTB-ERROR: vertical blank interval VBL is not working properly, or swap completion signalling to PTB is broken.	PTB_WARNING
session#1c4811ddc77e/output.txt	129	PTB-ERROR: Please run the script PerceptualVBLSyncTest to check this. With non-working sync to VBL, all stimulus timing	PTB_WARNING
session#1c4811ddc77e/output.txt	133	INFO: PTB's Screen('Flip', 10) command seems to have missed the requested stimulus presentation deadline	PTB_WARNING
session#1c4811ddc77e/output.txt	134	INFO: a total of 209 times out of a total of 11809 flips during this <REDACTED_SESSION>.	DEBUG_ONLY
session#1c4811ddc77e/output.txt	137	INFO: if you provided requested stimulus onset times with the 'when' argument of Screen('Flip', window [, when]);	DEBUG_ONLY
session#1c4811ddc77e/output.txt	138	INFO: If you called Screen('Flip', window); without the 'when' argument, this count is more of a ''mild'' indicator	DEBUG_ONLY
session#1c4811ddc77e/output.txt	188	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#1c4811ddc77e/output.txt	196	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#1c4811ddc77e/output.txt	198	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#1c4811ddc77e/output.txt	199	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.580522 ms [60.311732 Hz]. (50 valid samples taken, stddev=0.143094 ms.)	PTB_WARNING
session#1c4811ddc77e/output.txt	249	PTB-ERROR: Screen('Flip'); beamposition timestamping computed an *impossible stimulus onset value* of 1452488.642010 secs, which would indicate that	PTB_WARNING
session#1c4811ddc77e/output.txt	250	PTB-ERROR: stimulus onset happened *before* it was actually requested! (Earliest theoretically possible 1452488.656127 secs).	PTB_WARNING
session#1c4811ddc77e/output.txt	252	PTB-ERROR: Some more diagnostic values (only for experts): rawTimestamp = 1452488.657041, scanline = 543	PTB_WARNING
session#1c4811ddc77e/output.txt	253	PTB-ERROR: Some more diagnostic values (only for experts): line_pre_swaprequest = 509, line_post_swaprequest = 518, time_post_swaprequest = 1452488.656375	PTB_WARNING
session#1c4811ddc77e/output.txt	254	PTB-ERROR: Some more diagnostic values (only for experts): preflip_vblcount = 0, preflip_vbltimestamp = 1452488.642050	PTB_WARNING
session#1c4811ddc77e/output.txt	255	PTB-ERROR: Some more diagnostic values (only for experts): postflip_vblcount = 0, postflip_vbltimestamp = -1.000000, vbltimestampquery_retrycount = 0	PTB_WARNING
session#1c4811ddc77e/output.txt	258	PTB-ERROR: Very unlikely: Something is broken in your systems beamposition timestamping. I've disabled high precision	PTB_WARNING
session#1c4811ddc77e/output.txt	259	PTB-ERROR: timestamping for now. Returned timestamps will be less robust and accurate.	PTB_WARNING
session#1c4811ddc77e/output.txt	261	PTB-ERROR: The most likely cause would be that Synchronization of stimulus onset (buffer swap) to the	PTB_WARNING
session#1c4811ddc77e/output.txt	262	PTB-ERROR: vertical blank interval VBL is not working properly, or swap completion signalling to PTB is broken.	PTB_WARNING
session#1c4811ddc77e/output.txt	263	PTB-ERROR: Please run the script PerceptualVBLSyncTest to check this. With non-working sync to VBL, all stimulus timing	PTB_WARNING
session#9fb5f417fa5e/output.txt	53	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#9fb5f417fa5e/output.txt	61	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#9fb5f417fa5e/output.txt	63	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#9fb5f417fa5e/output.txt	64	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.547784 ms [60.431052 Hz]. (50 valid samples taken, stddev=0.331862 ms.)	PTB_WARNING
session#9fb5f417fa5e/output.txt	74	WARNING: Couldn't compute a reliable estimate of monitor refresh interval! Trouble with VBL syncing?!?	PTB_WARNING
session#9fb5f417fa5e/output.txt	80	of Psychtoolbox to the vertical retrace (VBL) is not working on your setup.	DEBUG_ONLY
session#9fb5f417fa5e/output.txt	115	PTB-ERROR: Screen('Flip'); beamposition timestamping computed an *impossible stimulus onset value* of 1653087.736562 secs, which would indicate that	PTB_WARNING
session#9fb5f417fa5e/output.txt	116	PTB-ERROR: stimulus onset happened *before* it was actually requested! (Earliest theoretically possible 1653087.740665 secs).	PTB_WARNING
session#9fb5f417fa5e/output.txt	118	PTB-ERROR: Some more diagnostic values (only for experts): rawTimestamp = 1653087.742639, scanline = 220	PTB_WARNING
session#9fb5f417fa5e/output.txt	119	PTB-ERROR: Some more diagnostic values (only for experts): line_pre_swaprequest = 145, line_post_swaprequest = 153, time_post_swaprequest = 1653087.740859	PTB_WARNING
session#9fb5f417fa5e/output.txt	120	PTB-ERROR: Some more diagnostic values (only for experts): preflip_vblcount = 0, preflip_vbltimestamp = 1653087.736643	PTB_WARNING
session#9fb5f417fa5e/output.txt	121	PTB-ERROR: Some more diagnostic values (only for experts): postflip_vblcount = 0, postflip_vbltimestamp = -1.000000, vbltimestampquery_retrycount = 0	PTB_WARNING
session#9fb5f417fa5e/output.txt	124	PTB-ERROR: Very unlikely: Something is broken in your systems beamposition timestamping. I've disabled high precision	PTB_WARNING
session#9fb5f417fa5e/output.txt	125	PTB-ERROR: timestamping for now. Returned timestamps will be less robust and accurate.	PTB_WARNING
session#9fb5f417fa5e/output.txt	127	PTB-ERROR: The most likely cause would be that Synchronization of stimulus onset (buffer swap) to the	PTB_WARNING
session#9fb5f417fa5e/output.txt	128	PTB-ERROR: vertical blank interval VBL is not working properly, or swap completion signalling to PTB is broken.	PTB_WARNING
session#9fb5f417fa5e/output.txt	129	PTB-ERROR: Please run the script PerceptualVBLSyncTest to check this. With non-working sync to VBL, all stimulus timing	PTB_WARNING
session#9fb5f417fa5e/output.txt	133	INFO: PTB's Screen('Flip', 10) command seems to have missed the requested stimulus presentation deadline	PTB_WARNING
session#9fb5f417fa5e/output.txt	134	INFO: a total of 245 times out of a total of 11809 flips during this <REDACTED_SESSION>.	DEBUG_ONLY
session#9fb5f417fa5e/output.txt	137	INFO: if you provided requested stimulus onset times with the 'when' argument of Screen('Flip', window [, when]);	DEBUG_ONLY
session#9fb5f417fa5e/output.txt	138	INFO: If you called Screen('Flip', window); without the 'when' argument, this count is more of a ''mild'' indicator	DEBUG_ONLY
session#9fb5f417fa5e/output.txt	188	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#9fb5f417fa5e/output.txt	196	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#9fb5f417fa5e/output.txt	198	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#9fb5f417fa5e/output.txt	199	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.582700 ms [60.303811 Hz]. (50 valid samples taken, stddev=0.225922 ms.)	PTB_WARNING
session#9fb5f417fa5e/output.txt	209	WARNING: Couldn't compute a reliable estimate of monitor refresh interval! Trouble with VBL syncing?!?	PTB_WARNING
session#9fb5f417fa5e/output.txt	215	of Psychtoolbox to the vertical retrace (VBL) is not working on your setup.	DEBUG_ONLY
session#9fb5f417fa5e/output.txt	257	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#9fb5f417fa5e/output.txt	265	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#9fb5f417fa5e/output.txt	267	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#9fb5f417fa5e/output.txt	268	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.582086 ms [60.306044 Hz]. (50 valid samples taken, stddev=0.222283 ms.)	PTB_WARNING
session#9fb5f417fa5e/output.txt	278	WARNING: Couldn't compute a reliable estimate of monitor refresh interval! Trouble with VBL syncing?!?	PTB_WARNING
session#9fb5f417fa5e/output.txt	284	of Psychtoolbox to the vertical retrace (VBL) is not working on your setup.	DEBUG_ONLY
session#9fb5f417fa5e/output.txt	326	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#9fb5f417fa5e/output.txt	334	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#9fb5f417fa5e/output.txt	336	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#9fb5f417fa5e/output.txt	337	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.585546 ms [60.293463 Hz]. (50 valid samples taken, stddev=0.166113 ms.)	PTB_WARNING
session#9fb5f417fa5e/output.txt	387	PTB-ERROR: Screen('Flip'); beamposition timestamping computed an *impossible stimulus onset value* of 1653314.962818 secs, which would indicate that	PTB_WARNING
session#9fb5f417fa5e/output.txt	388	PTB-ERROR: stimulus onset happened *before* it was actually requested! (Earliest theoretically possible 1653314.976426 secs).	PTB_WARNING
session#9fb5f417fa5e/output.txt	390	PTB-ERROR: Some more diagnostic values (only for experts): rawTimestamp = 1653314.976911, scanline = 509	PTB_WARNING
session#9fb5f417fa5e/output.txt	391	PTB-ERROR: Some more diagnostic values (only for experts): line_pre_swaprequest = 491, line_post_swaprequest = 500, time_post_swaprequest = 1653314.976682	PTB_WARNING
session#9fb5f417fa5e/output.txt	392	PTB-ERROR: Some more diagnostic values (only for experts): preflip_vblcount = 0, preflip_vbltimestamp = 1653314.962845	PTB_WARNING
session#9fb5f417fa5e/output.txt	393	PTB-ERROR: Some more diagnostic values (only for experts): postflip_vblcount = 0, postflip_vbltimestamp = -1.000000, vbltimestampquery_retrycount = 0	PTB_WARNING
session#9fb5f417fa5e/output.txt	396	PTB-ERROR: Very unlikely: Something is broken in your systems beamposition timestamping. I've disabled high precision	PTB_WARNING
session#9fb5f417fa5e/output.txt	397	PTB-ERROR: timestamping for now. Returned timestamps will be less robust and accurate.	PTB_WARNING
session#9fb5f417fa5e/output.txt	399	PTB-ERROR: The most likely cause would be that Synchronization of stimulus onset (buffer swap) to the	PTB_WARNING
session#9fb5f417fa5e/output.txt	400	PTB-ERROR: vertical blank interval VBL is not working properly, or swap completion signalling to PTB is broken.	PTB_WARNING
session#9fb5f417fa5e/output.txt	401	PTB-ERROR: Please run the script PerceptualVBLSyncTest to check this. With non-working sync to VBL, all stimulus timing	PTB_WARNING
session#7a483708487c/output.txt	53	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#7a483708487c/output.txt	61	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#7a483708487c/output.txt	63	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#7a483708487c/output.txt	64	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.595778 ms [60.256289 Hz]. (50 valid samples taken, stddev=0.281394 ms.)	PTB_WARNING
session#7a483708487c/output.txt	74	WARNING: Couldn't compute a reliable estimate of monitor refresh interval! Trouble with VBL syncing?!?	PTB_WARNING
session#7a483708487c/output.txt	80	of Psychtoolbox to the vertical retrace (VBL) is not working on your setup.	DEBUG_ONLY
session#7a483708487c/output.txt	110	PTB-ERROR: Screen('Flip'); beamposition timestamping computed an *impossible stimulus onset value* of 609436.008606 secs, which would indicate that	PTB_WARNING
session#7a483708487c/output.txt	111	PTB-ERROR: stimulus onset happened *before* it was actually requested! (Earliest theoretically possible 609436.013637 secs).	PTB_WARNING
session#7a483708487c/output.txt	113	PTB-ERROR: Some more diagnostic values (only for experts): rawTimestamp = 609436.014840, scanline = 225	PTB_WARNING
session#7a483708487c/output.txt	114	PTB-ERROR: Some more diagnostic values (only for experts): line_pre_swaprequest = 180, line_post_swaprequest = 193, time_post_swaprequest = 609436.013995	PTB_WARNING
session#7a483708487c/output.txt	115	PTB-ERROR: Some more diagnostic values (only for experts): preflip_vblcount = 0, preflip_vbltimestamp = 609436.008655	PTB_WARNING
session#7a483708487c/output.txt	116	PTB-ERROR: Some more diagnostic values (only for experts): postflip_vblcount = 0, postflip_vbltimestamp = -1.000000, vbltimestampquery_retrycount = 0	PTB_WARNING
session#7a483708487c/output.txt	119	PTB-ERROR: Very unlikely: Something is broken in your systems beamposition timestamping. I've disabled high precision	PTB_WARNING
session#7a483708487c/output.txt	120	PTB-ERROR: timestamping for now. Returned timestamps will be less robust and accurate.	PTB_WARNING
session#7a483708487c/output.txt	122	PTB-ERROR: The most likely cause would be that Synchronization of stimulus onset (buffer swap) to the	PTB_WARNING
session#7a483708487c/output.txt	123	PTB-ERROR: vertical blank interval VBL is not working properly, or swap completion signalling to PTB is broken.	PTB_WARNING
session#7a483708487c/output.txt	124	PTB-ERROR: Please run the script PerceptualVBLSyncTest to check this. With non-working sync to VBL, all stimulus timing	PTB_WARNING
session#7a483708487c/output.txt	133	INFO: PTB's Screen('Flip', 10) command seems to have missed the requested stimulus presentation deadline	PTB_WARNING
session#7a483708487c/output.txt	134	INFO: a total of 203 times out of a total of 11809 flips during this <REDACTED_SESSION>.	DEBUG_ONLY
session#7a483708487c/output.txt	137	INFO: if you provided requested stimulus onset times with the 'when' argument of Screen('Flip', window [, when]);	DEBUG_ONLY
session#7a483708487c/output.txt	138	INFO: If you called Screen('Flip', window); without the 'when' argument, this count is more of a ''mild'' indicator	DEBUG_ONLY
session#7a483708487c/output.txt	188	PTB-INFO: that i couldn't detect the duration of the vertical blank interval and won't be able to correct timestamps	PTB_WARNING
session#7a483708487c/output.txt	196	PTB-INFO: VBL startline = 600 , VBL Endline = 599	PTB_WARNING
session#7a483708487c/output.txt	198	PTB-INFO: Will use beamposition query for accurate Flip time stamping.	PTB_WARNING
session#7a483708487c/output.txt	199	PTB-INFO: Measured monitor refresh interval from VBLsync = 16.582996 ms [60.302734 Hz]. (50 valid samples taken, stddev=0.161315 ms.)	PTB_WARNING
session#7a483708487c/output.txt	249	PTB-ERROR: Screen('Flip'); beamposition timestamping computed an *impossible stimulus onset value* of 609691.088420 secs, which would indicate that	PTB_WARNING
session#7a483708487c/output.txt	250	PTB-ERROR: stimulus onset happened *before* it was actually requested! (Earliest theoretically possible 609691.103031 secs).	PTB_WARNING
session#7a483708487c/output.txt	252	PTB-ERROR: Some more diagnostic values (only for experts): rawTimestamp = 609691.104311, scanline = 574	PTB_WARNING
session#7a483708487c/output.txt	253	PTB-ERROR: Some more diagnostic values (only for experts): line_pre_swaprequest = 525, line_post_swaprequest = 535, time_post_swaprequest = 609691.103276	PTB_WARNING
session#7a483708487c/output.txt	254	PTB-ERROR: Some more diagnostic values (only for experts): preflip_vblcount = 0, preflip_vbltimestamp = 609691.088482	PTB_WARNING
session#7a483708487c/output.txt	255	PTB-ERROR: Some more diagnostic values (only for experts): postflip_vblcount = 0, postflip_vbltimestamp = -1.000000, vbltimestampquery_retrycount = 0	PTB_WARNING
session#7a483708487c/output.txt	258	PTB-ERROR: Very unlikely: Something is broken in your systems beamposition timestamping. I've disabled high precision	PTB_WARNING
