relative_path	subject	session	run	filename	is_movie	is_phase	TaskName	SeriesDescription	ProtocolName	RepetitionTime	NumberOfVolumes	AcquisitionTime	AcquisitionDuration	SeriesNumber	ManufacturersModelName	error
<BIDS>/sub-021/ses-01/func/sub-021_ses-01_task-fmri_run-07_bold.json	sub-021	ses-01	run-07	sub-021_ses-01_task-fmri_run-07_bold.json	FALSE	FALSE	fmri	fMRI2_AP	fMRI2_AP	0.937				7	Prisma	
<BIDS>/sub-021/ses-01/func/sub-021_ses-01_task-movie_run-03_bold.json	sub-021	ses-01	run-03	sub-021_ses-01_task-movie_run-03_bold.json	TRUE	FALSE	movie	Movie2_AP	Movie2_AP	0.937				31	Prisma	
<BIDS>/sub-021/ses-01/func/sub-021_ses-01_task-control_run-02_part-phase_bold.json	sub-021	ses-01	run-02	sub-021_ses-01_task-control_run-02_part-phase_bold.json	FALSE	TRUE	control	Control1_PA	Control1_PA	0.937				13	Prisma	
<BIDS>/sub-021/ses-01/func/sub-021_ses-01_task-movie_run-01_bold.json	sub-021	ses-01	run-01	sub-021_ses-01_task-movie_run-01_bold.json	TRUE	FALSE	movie	Movie1_AP	Movie1_AP	0.937				23	Prisma	
<BIDS>/sub-021/ses-01/func/sub-021_ses-01_task-fmri_run-05_bold.json	sub-021	ses-01	run-05	sub-021_ses-01_task-fmri_run-05_bold.json	FALSE	FALSE	fmri	fMRI1_AP	fMRI1_AP	0.937				3	Prisma	
<BIDS>/sub-021/ses-01/func/sub-021_ses-01_task-control_run-05_bold.json	sub-021	ses-01	run-05	sub-021_ses-01_task-control_run-05_bold.json	FALSE	FALSE	control	Control3_PA	Control3_PA	0.937				55	Prisma	
<BIDS>/sub-021/ses-01/func/sub-021_ses-01_task-movie_run-06_part-phase_bold.json	sub-021	ses-01	run-06	sub-021_ses-01_task-movie_run-06_part-phase_bold.json	TRUE	TRUE	movie	Movie3_AP	Movie3_AP	0.937				36	Prisma	
<BIDS>/sub-021/ses-01/func/sub-021_ses-01_task-rest_run-01_bold.json	sub-021	ses-01	run-01	sub-021_ses-01_task-rest_run-01_bold.json	FALSE	FALSE	rest	REST1_AP	REST1_AP	0.937				43	Prisma	
<BIDS>/sub-021/ses-01/func/sub-021_ses-01_task-control_run-01_bold.json	sub-021	ses-01	run-01	sub-021_ses-01_task-control_run-01_bold.json	FALSE	FALSE	control	Control1_PA	Control1_PA	0.937				12	Prisma	
<BIDS>/sub-021/ses-01/func/sub-021_ses-01_task-fmri_run-06_part-phase_bold.json	sub-021	ses-01	run-06	sub-021_ses-01_task-fmri_run-06_part-phase_bold.json	FALSE	TRUE	fmri	fMRI1_AP	fMRI1_AP	0.937				4	Prisma	
<BIDS>/sub-021/ses-01/func/sub-021_ses-01_task-control_run-03_bold.json	sub-021	ses-01	run-03	sub-021_ses-01_task-control_run-03_bold.json	FALSE	FALSE	control	Control2_AP	Control2_AP	0.937				51	Prisma	
<BIDS>/sub-021/ses-01/func/sub-021_ses-01_task-control_run-06_part-phase_bold.json	sub-021	ses-01	run-06	sub-021_ses-01_task-control_run-06_part-phase_bold.json	FALSE	TRUE	control	Control3_PA	Control3_PA	0.937				56	Prisma	
<BIDS>/sub-021/ses-01/func/sub-021_ses-01_task-fmri_run-08_part-phase_bold.json	sub-021	ses-01	run-08	sub-021_ses-01_task-fmri_run-08_part-phase_bold.json	FALSE	TRUE	fmri	fMRI2_AP	fMRI2_AP	0.937				8	Prisma	
<BIDS>/sub-021/ses-01/func/sub-021_ses-01_task-movie_run-08_part-phase_bold.json	sub-021	ses-01	run-08	sub-021_ses-01_task-movie_run-08_part-phase_bold.json	TRUE	TRUE	movie	Movie4_AP	Movie4_AP	0.937				40	Prisma	
<BIDS>/sub-021/ses-01/func/sub-021_ses-01_task-movie_run-04_part-phase_bold.json	sub-021	ses-01	run-04	sub-021_ses-01_task-movie_run-04_part-phase_bold.json	TRUE	TRUE	movie	Movie2_AP	Movie2_AP	0.937				32	Prisma	
<BIDS>/sub-021/ses-01/func/sub-021_ses-01_task-fmri_run-02_part-phase_bold.json	sub-021	ses-01	run-02	sub-021_ses-01_task-fmri_run-02_part-phase_bold.json	FALSE	TRUE	fmri	fMRI3_AP	fMRI3_AP	0.937				16	Prisma	
<BIDS>/sub-021/ses-01/func/sub-021_ses-01_task-fmri_run-04_part-phase_bold.json	sub-021	ses-01	run-04	sub-021_ses-01_task-fmri_run-04_part-phase_bold.json	FALSE	TRUE	fmri	fMRI4_AP	fMRI4_AP	0.937				20	Prisma	
<BIDS>/sub-021/ses-01/func/sub-021_ses-01_task-movie_run-02_part-phase_bold.json	sub-021	ses-01	run-02	sub-021_ses-01_task-movie_run-02_part-phase_bold.json	TRUE	TRUE	movie	Movie1_AP	Movie1_AP	0.937				24	Prisma	
<BIDS>/sub-021/ses-01/func/sub-021_ses-01_task-rest_run-02_part-phase_bold.json	sub-021	ses-01	run-02	sub-021_ses-01_task-rest_run-02_part-phase_bold.json	FALSE	TRUE	rest	REST1_AP	REST1_AP	0.937				44	Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-fmri_run-07_bold.json	sub-056	ses-01	run-07	sub-056_ses-01_task-fmri_run-07_bold.json	FALSE	FALSE	fmri	fMRI1_AP	fMRI1_AP	0.937			223.832	3	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-fmri_run-05_bold.json	sub-056	ses-01	run-05	sub-056_ses-01_task-fmri_run-05_bold.json	FALSE	FALSE	fmri	fMRI4_AP	fMRI4_AP	0.937			223.835	15	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-movie_run-02_part-phase_bold.json	sub-056	ses-01	run-02	sub-056_ses-01_task-movie_run-02_part-phase_bold.json	TRUE	TRUE	movie	Movie1_AP_Pha	Movie1_AP	0.937			208.832	18	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-fmri_run-03_bold.json	sub-056	ses-01	run-03	sub-056_ses-01_task-fmri_run-03_bold.json	FALSE	FALSE	fmri	fMRI3_AP	fMRI3_AP	0.937			223.835	13	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-movie_run-04_part-phase_bold.json	sub-056	ses-01	run-04	sub-056_ses-01_task-movie_run-04_part-phase_bold.json	TRUE	TRUE	movie	Movie2_AP_Pha	Movie2_AP	0.937			208.835	20	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-fmri_run-01_bold.json	sub-056	ses-01	run-01	sub-056_ses-01_task-fmri_run-01_bold.json	FALSE	FALSE	fmri	fMRI2_AP	fMRI2_AP	0.937			223.832	11	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-rest_run-01_bold.json	sub-056	ses-01	run-01	sub-056_ses-01_task-rest_run-01_bold.json	FALSE	FALSE	rest	REST1_AP	REST1_AP	0.937			311.832	25	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-movie_run-08_part-phase_bold.json	sub-056	ses-01	run-08	sub-056_ses-01_task-movie_run-08_part-phase_bold.json	TRUE	TRUE	movie	Movie4_AP_Pha	Movie4_AP	0.937			208.832	24	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-fmri_run-06_part-phase_bold.json	sub-056	ses-01	run-06	sub-056_ses-01_task-fmri_run-06_part-phase_bold.json	FALSE	TRUE	fmri	fMRI4_AP_Pha	fMRI4_AP	0.937			223.835	16	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-control_run-06_part-phase_bold.json	sub-056	ses-01	run-06	sub-056_ses-01_task-control_run-06_part-phase_bold.json	FALSE	TRUE	control	Control3_PA_Pha	Control3_PA	0.937			30.835	8	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-fmri_run-08_part-phase_bold.json	sub-056	ses-01	run-08	sub-056_ses-01_task-fmri_run-08_part-phase_bold.json	FALSE	TRUE	fmri	fMRI1_AP_Pha	fMRI1_AP	0.937			223.832	4	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-control_run-03_part-phase_bold.json	sub-056	ses-01	run-03	sub-056_ses-01_task-control_run-03_part-phase_bold.json	FALSE	TRUE	control	Control1_PA_Pha	Control1_PA	0.937			30.832	6	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-movie_run-06_part-phase_bold.json	sub-056	ses-01	run-06	sub-056_ses-01_task-movie_run-06_part-phase_bold.json	TRUE	TRUE	movie	Movie3_AP_Pha	Movie3_AP	0.937			208.835	22	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-control_run-01_bold.json	sub-056	ses-01	run-01	sub-056_ses-01_task-control_run-01_bold.json	FALSE	FALSE	control	Control1_PA	Control1_PA	0.937			30.832	5	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-movie_run-01_bold.json	sub-056	ses-01	run-01	sub-056_ses-01_task-movie_run-01_bold.json	TRUE	FALSE	movie	Movie1_AP	Movie1_AP	0.937			208.832	17	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-fmri_run-02_part-phase_bold.json	sub-056	ses-01	run-02	sub-056_ses-01_task-fmri_run-02_part-phase_bold.json	FALSE	TRUE	fmri	fMRI2_AP_Pha	fMRI2_AP	0.937			223.832	12	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-control_run-02_bold.json	sub-056	ses-01	run-02	sub-056_ses-01_task-control_run-02_bold.json	FALSE	FALSE	control	Control2_AP	Control2_AP	0.937			30.832	5	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-movie_run-03_bold.json	sub-056	ses-01	run-03	sub-056_ses-01_task-movie_run-03_bold.json	TRUE	FALSE	movie	Movie2_AP	Movie2_AP	0.937			208.835	19	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-control_run-04_part-phase_bold.json	sub-056	ses-01	run-04	sub-056_ses-01_task-control_run-04_part-phase_bold.json	FALSE	TRUE	control	Control2_AP_Pha	Control2_AP	0.937			30.832	6	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-rest_run-02_part-phase_bold.json	sub-056	ses-01	run-02	sub-056_ses-01_task-rest_run-02_part-phase_bold.json	FALSE	TRUE	rest	REST1_AP_Pha	REST1_AP	0.937			311.832	26	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-movie_run-05_bold.json	sub-056	ses-01	run-05	sub-056_ses-01_task-movie_run-05_bold.json	TRUE	FALSE	movie	Movie3_AP	Movie3_AP	0.937			208.835	21	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-control_run-05_bold.json	sub-056	ses-01	run-05	sub-056_ses-01_task-control_run-05_bold.json	FALSE	FALSE	control	Control3_PA	Control3_PA	0.937			30.835	7	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-fmri_run-04_part-phase_bold.json	sub-056	ses-01	run-04	sub-056_ses-01_task-fmri_run-04_part-phase_bold.json	FALSE	TRUE	fmri	fMRI3_AP_Pha	fMRI3_AP	0.937			223.835	14	MAGNETOM Prisma	
<BIDS>/sub-056/ses-01/func/sub-056_ses-01_task-movie_run-07_bold.json	sub-056	ses-01	run-07	sub-056_ses-01_task-movie_run-07_bold.json	TRUE	FALSE	movie	Movie4_AP	Movie4_AP	0.937			208.832	23	MAGNETOM Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-control_run-05_bold.json	sub-077	ses-01	run-05	sub-077_ses-01_task-control_run-05_bold.json	FALSE	FALSE	control	Control3_PA	Control3_PA	0.937				55	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-fmri_run-04_part-phase_bold.json	sub-077	ses-01	run-04	sub-077_ses-01_task-fmri_run-04_part-phase_bold.json	FALSE	TRUE	fmri	fMRI4_AP	fMRI4_AP	0.937				20	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-movie_run-03_bold.json	sub-077	ses-01	run-03	sub-077_ses-01_task-movie_run-03_bold.json	TRUE	FALSE	movie	Movie2_AP	Movie2_AP	0.937				31	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-movie_run-04_part-phase_bold.json	sub-077	ses-01	run-04	sub-077_ses-01_task-movie_run-04_part-phase_bold.json	TRUE	TRUE	movie	Movie2_AP	Movie2_AP	0.937				32	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-control_run-04_part-phase_bold.json	sub-077	ses-01	run-04	sub-077_ses-01_task-control_run-04_part-phase_bold.json	FALSE	TRUE	control	Control2_AP	Control2_AP	0.937				52	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-movie_run-01_bold.json	sub-077	ses-01	run-01	sub-077_ses-01_task-movie_run-01_bold.json	TRUE	FALSE	movie	Movie1_AP	Movie1_AP	0.937				27	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-rest_run-02_part-phase_bold.json	sub-077	ses-01	run-02	sub-077_ses-01_task-rest_run-02_part-phase_bold.json	FALSE	TRUE	rest	REST1_AP	REST1_AP	0.937				44	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-control_run-01_bold.json	sub-077	ses-01	run-01	sub-077_ses-01_task-control_run-01_bold.json	FALSE	FALSE	control	Control1_PA	Control1_PA	0.937				12	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-control_run-02_part-phase_bold.json	sub-077	ses-01	run-02	sub-077_ses-01_task-control_run-02_part-phase_bold.json	FALSE	TRUE	control	Control1_PA	Control1_PA	0.937				13	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-movie_run-07_bold.json	sub-077	ses-01	run-07	sub-077_ses-01_task-movie_run-07_bold.json	TRUE	FALSE	movie	Movie4_AP	Movie4_AP	0.937				39	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-movie_run-02_part-phase_bold.json	sub-077	ses-01	run-02	sub-077_ses-01_task-movie_run-02_part-phase_bold.json	TRUE	TRUE	movie	Movie1_AP	Movie1_AP	0.937				28	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-control_run-03_bold.json	sub-077	ses-01	run-03	sub-077_ses-01_task-control_run-03_bold.json	FALSE	FALSE	control	Control2_AP	Control2_AP	0.937				51	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-fmri_run-02_part-phase_bold.json	sub-077	ses-01	run-02	sub-077_ses-01_task-fmri_run-02_part-phase_bold.json	FALSE	TRUE	fmri	fMRI3_AP	fMRI3_AP	0.937				16	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-movie_run-05_bold.json	sub-077	ses-01	run-05	sub-077_ses-01_task-movie_run-05_bold.json	TRUE	FALSE	movie	Movie3_AP	Movie3_AP	0.937				35	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-movie_run-08_part-phase_bold.json	sub-077	ses-01	run-08	sub-077_ses-01_task-movie_run-08_part-phase_bold.json	TRUE	TRUE	movie	Movie4_AP	Movie4_AP	0.937				40	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-fmri_run-08_part-phase_bold.json	sub-077	ses-01	run-08	sub-077_ses-01_task-fmri_run-08_part-phase_bold.json	FALSE	TRUE	fmri	fMRI2_AP	fMRI2_AP	0.937				8	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-control_run-06_part-phase_bold.json	sub-077	ses-01	run-06	sub-077_ses-01_task-control_run-06_part-phase_bold.json	FALSE	TRUE	control	Control3_PA	Control3_PA	0.937				56	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-movie_run-06_part-phase_bold.json	sub-077	ses-01	run-06	sub-077_ses-01_task-movie_run-06_part-phase_bold.json	TRUE	TRUE	movie	Movie3_AP	Movie3_AP	0.937				36	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-fmri_run-06_part-phase_bold.json	sub-077	ses-01	run-06	sub-077_ses-01_task-fmri_run-06_part-phase_bold.json	FALSE	TRUE	fmri	fMRI1_AP	fMRI1_AP	0.937				4	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-rest_run-01_bold.json	sub-077	ses-01	run-01	sub-077_ses-01_task-rest_run-01_bold.json	FALSE	FALSE	rest	REST1_AP	REST1_AP	0.937				43	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-fmri_run-01_bold.json	sub-077	ses-01	run-01	sub-077_ses-01_task-fmri_run-01_bold.json	FALSE	FALSE	fmri	fMRI3_AP	fMRI3_AP	0.937				15	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-fmri_run-03_bold.json	sub-077	ses-01	run-03	sub-077_ses-01_task-fmri_run-03_bold.json	FALSE	FALSE	fmri	fMRI4_AP	fMRI4_AP	0.937				19	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-fmri_run-05_bold.json	sub-077	ses-01	run-05	sub-077_ses-01_task-fmri_run-05_bold.json	FALSE	FALSE	fmri	fMRI1_AP	fMRI1_AP	0.937				3	Prisma	
<BIDS>/sub-077/ses-01/func/sub-077_ses-01_task-fmri_run-07_bold.json	sub-077	ses-01	run-07	sub-077_ses-01_task-fmri_run-07_bold.json	FALSE	FALSE	fmri	fMRI2_AP	fMRI2_AP	0.937				7	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-movie_run-06_part-phase_bold.json	sub-032	ses-01	run-06	sub-032_ses-01_task-movie_run-06_part-phase_bold.json	TRUE	TRUE	movie	Movie3_AP	Movie3_AP	0.937				36	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-fmri_run-08_part-phase_bold.json	sub-032	ses-01	run-08	sub-032_ses-01_task-fmri_run-08_part-phase_bold.json	FALSE	TRUE	fmri	fMRI2_AP	fMRI2_AP	0.937				8	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-fmri_run-04_part-phase_bold.json	sub-032	ses-01	run-04	sub-032_ses-01_task-fmri_run-04_part-phase_bold.json	FALSE	TRUE	fmri	fMRI4_AP	fMRI4_AP	0.937				16	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-rest_run-02_part-phase_bold.json	sub-032	ses-01	run-02	sub-032_ses-01_task-rest_run-02_part-phase_bold.json	FALSE	TRUE	rest	REST1_AP	REST1_AP	0.937				44	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-control_run-06_part-phase_bold.json	sub-032	ses-01	run-06	sub-032_ses-01_task-control_run-06_part-phase_bold.json	FALSE	TRUE	control	Control3_PA	Control3_PA	0.937				56	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-fmri_run-02_part-phase_bold.json	sub-032	ses-01	run-02	sub-032_ses-01_task-fmri_run-02_part-phase_bold.json	FALSE	TRUE	fmri	fMRI3_AP	fMRI3_AP	0.937				12	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-movie_run-01_bold.json	sub-032	ses-01	run-01	sub-032_ses-01_task-movie_run-01_bold.json	TRUE	FALSE	movie	Movie1_AP	Movie1_AP	0.937				23	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-fmri_run-05_bold.json	sub-032	ses-01	run-05	sub-032_ses-01_task-fmri_run-05_bold.json	FALSE	FALSE	fmri	fMRI1_AP	fMRI1_AP	0.937				3	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-movie_run-02_part-phase_bold.json	sub-032	ses-01	run-02	sub-032_ses-01_task-movie_run-02_part-phase_bold.json	TRUE	TRUE	movie	Movie1_AP	Movie1_AP	0.937				24	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-movie_run-03_bold.json	sub-032	ses-01	run-03	sub-032_ses-01_task-movie_run-03_bold.json	TRUE	FALSE	movie	Movie2_AP	Movie2_AP	0.937				27	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-control_run-05_bold.json	sub-032	ses-01	run-05	sub-032_ses-01_task-control_run-05_bold.json	FALSE	FALSE	control	Control3_PA	Control3_PA	0.937				55	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-fmri_run-07_bold.json	sub-032	ses-01	run-07	sub-032_ses-01_task-fmri_run-07_bold.json	FALSE	FALSE	fmri	fMRI2_AP	fMRI2_AP	0.937				7	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-control_run-03_bold.json	sub-032	ses-01	run-03	sub-032_ses-01_task-control_run-03_bold.json	FALSE	FALSE	control	Control2_AP	Control2_AP	0.937				51	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-movie_run-05_bold.json	sub-032	ses-01	run-05	sub-032_ses-01_task-movie_run-05_bold.json	TRUE	FALSE	movie	Movie3_AP	Movie3_AP	0.937				35	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-fmri_run-01_bold.json	sub-032	ses-01	run-01	sub-032_ses-01_task-fmri_run-01_bold.json	FALSE	FALSE	fmri	fMRI3_AP	fMRI3_AP	0.937				11	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-movie_run-07_bold.json	sub-032	ses-01	run-07	sub-032_ses-01_task-movie_run-07_bold.json	TRUE	FALSE	movie	Movie4_AP	Movie4_AP	0.937				39	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-control_run-01_bold.json	sub-032	ses-01	run-01	sub-032_ses-01_task-control_run-01_bold.json	FALSE	FALSE	control	Control1_PA	Control1_PA	0.937				20	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-movie_run-04_part-phase_bold.json	sub-032	ses-01	run-04	sub-032_ses-01_task-movie_run-04_part-phase_bold.json	TRUE	TRUE	movie	Movie2_AP	Movie2_AP	0.937				28	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-fmri_run-03_bold.json	sub-032	ses-01	run-03	sub-032_ses-01_task-fmri_run-03_bold.json	FALSE	FALSE	fmri	fMRI4_AP	fMRI4_AP	0.937				15	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-movie_run-08_part-phase_bold.json	sub-032	ses-01	run-08	sub-032_ses-01_task-movie_run-08_part-phase_bold.json	TRUE	TRUE	movie	Movie4_AP	Movie4_AP	0.937				40	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-control_run-02_part-phase_bold.json	sub-032	ses-01	run-02	sub-032_ses-01_task-control_run-02_part-phase_bold.json	FALSE	TRUE	control	Control1_PA	Control1_PA	0.937				21	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-rest_run-01_bold.json	sub-032	ses-01	run-01	sub-032_ses-01_task-rest_run-01_bold.json	FALSE	FALSE	rest	REST1_AP	REST1_AP	0.937				43	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-fmri_run-06_part-phase_bold.json	sub-032	ses-01	run-06	sub-032_ses-01_task-fmri_run-06_part-phase_bold.json	FALSE	TRUE	fmri	fMRI1_AP	fMRI1_AP	0.937				4	Prisma	
<BIDS>/sub-032/ses-01/func/sub-032_ses-01_task-control_run-04_part-phase_bold.json	sub-032	ses-01	run-04	sub-032_ses-01_task-control_run-04_part-phase_bold.json	FALSE	TRUE	control	Control2_AP	Control2_AP	0.937				52	Prisma	
<BIDS>/sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-02_part-phase_bold.json	sub-045	ses-01	run-02	sub-045_ses-01_task-fmri_run-02_part-phase_bold.json	FALSE	TRUE	fmri	fMRI3_AP	fMRI3_AP	0.937				16	Prisma	
<BIDS>/sub-045/ses-01/func/sub-045_ses-01_task-control_run-02_part-phase_bold.json	sub-045	ses-01	run-02	sub-045_ses-01_task-control_run-02_part-phase_bold.json	FALSE	TRUE	control	Control1_PA	Control1_PA	0.937				13	Prisma	
<BIDS>/sub-045/ses-01/func/sub-045_ses-01_task-rest_run-02_part-phase_bold.json	sub-045	ses-01	run-02	sub-045_ses-01_task-rest_run-02_part-phase_bold.json	FALSE	TRUE	rest	REST1_AP	REST1_AP	0.937				44	Prisma	
<BIDS>/sub-045/ses-01/func/sub-045_ses-01_task-movie_run-06_part-phase_bold.json	sub-045	ses-01	run-06	sub-045_ses-01_task-movie_run-06_part-phase_bold.json	TRUE	TRUE	movie	Movie3_AP	Movie3_AP	0.937				36	Prisma	
<BIDS>/sub-045/ses-01/func/sub-045_ses-01_task-control_run-04_part-phase_bold.json	sub-045	ses-01	run-04	sub-045_ses-01_task-control_run-04_part-phase_bold.json	FALSE	TRUE	control	Control2_AP	Control2_AP	0.937				52	Prisma	
<BIDS>/sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-04_part-phase_bold.json	sub-045	ses-01	run-04	sub-045_ses-01_task-fmri_run-04_part-phase_bold.json	FALSE	TRUE	fmri	fMRI4_AP	fMRI4_AP	0.937				20	Prisma	
<BIDS>/sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-08_part-phase_bold.json	sub-045	ses-01	run-08	sub-045_ses-01_task-fmri_run-08_part-phase_bold.json	FALSE	TRUE	fmri	fMRI2_AP	fMRI2_AP	0.937				8	Prisma	
<BIDS>/sub-045/ses-01/func/sub-045_ses-01_task-rest_run-01_bold.json	sub-045	ses-01	run-01	sub-045_ses-01_task-rest_run-01_bold.json	FALSE	FALSE	rest	REST1_AP	REST1_AP	0.937				43	Prisma	
<BIDS>/sub-045/ses-01/func/sub-045_ses-01_task-movie_run-02_part-phase_bold.json	sub-045	ses-01	run-02	sub-045_ses-01_task-movie_run-02_part-phase_bold.json	TRUE	TRUE	movie	Movie1_AP	Movie1_AP	0.937				28	Prisma	
<BIDS>/sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-06_part-phase_bold.json	sub-045	ses-01	run-06	sub-045_ses-01_task-fmri_run-06_part-phase_bold.json	FALSE	TRUE	fmri	fMRI1_AP	fMRI1_AP	0.937				4	Prisma	
<BIDS>/sub-045/ses-01/func/sub-045_ses-01_task-control_run-06_part-phase_bold.json	sub-045	ses-01	run-06	sub-045_ses-01_task-control_run-06_part-phase_bold.json	FALSE	TRUE	control	Control3_PA	Control3_PA	0.937				56	Prisma	
<BIDS>/sub-045/ses-01/func/sub-045_ses-01_task-movie_run-04_part-phase_bold.json	sub-045	ses-01	run-04	sub-045_ses-01_task-movie_run-04_part-phase_bold.json	TRUE	TRUE	movie	Movie2_AP	Movie2_AP	0.937				32	Prisma	
<BIDS>/sub-045/ses-01/func/sub-045_ses-01_task-fmri_run-07_bold.json	sub-045	ses-01	run-07	sub-045_ses-01_task-fmri_run-07_bold.json	FALSE	FALSE	fmri	fMRI2_AP	fMRI2_AP	0.937				7	Prisma	
<BIDS>/sub-045/ses-01/func/sub-045_ses-01_task-movie_run-01_bold.json	sub-045	ses-01	run-01	sub-045_ses-01_task-movie_run-01_bold.json	TRUE	FALSE	movie	Movie1_AP	Movie1_AP	0.937				27	Prisma	
<BIDS>/sub-045/ses-01/func/sub-045_ses-01_task-control_run-01_bold.json	sub-045	ses-01	run-01	sub-045_ses-01_task-control_run-01_bold.json	FALSE	FALSE	control	Control1_PA	Control1_PA	0.937				12	Prisma	
