participant_id	session_id	fmri_number	bids_run	ProtocolName	SeriesNumber	SeriesTime	source_mat	sha256	n_triggers	trigger_duration	protocol_expected	nifti_path	json_path	gates_passed	decision	already_has_events_in_bids	recommendation	events_stem	precomputed_events_tsv
sub-003	ses-02	2	07	fMRI2_AP	7		/lustre06/project/6001995/raw_original/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/Results/November-10-2023_ 3-40-40_PM__scan_info_for_subject_SUBC03_SESSION2__selected_run_is_4__fmri_number_is2.mat	9d4d8a5f229772e7	226	210.833914	fMRI2	/home/alexrees/scratch/bids/sub-003/ses-02/func/sub-003_ses-02_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-003/ses-02/func/sub-003_ses-02_task-fmri_run-07_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-003_ses-02_task-fmri_run-07_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-003_ses-02_task-fmri_run-07_events.tsv
sub-003	ses-02	3	01	fMRI3_AP	11		/lustre06/project/6001995/raw_original/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/Results/November-10-2023_ 3-44-52_PM__scan_info_for_subject_SUBC03_SESSION2__selected_run_is_2__fmri_number_is3.mat	e919e567dd75fd0a	226	210.832959	fMRI3	/home/alexrees/scratch/bids/sub-003/ses-02/func/sub-003_ses-02_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-003/ses-02/func/sub-003_ses-02_task-fmri_run-01_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-003_ses-02_task-fmri_run-01_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-003_ses-02_task-fmri_run-01_events.tsv
sub-003	ses-02	4	03	fMRI4_AP	15		/lustre06/project/6001995/raw_original/Control/SUBC03_Session2_2023NOV10/SUBC03_Session02_2023NOV10_Matlab/2-Grating/Results/November-10-2023_ 3-48-56_PM__scan_info_for_subject_SUBC03_SESSION2__selected_run_is_5__fmri_number_is4.mat	627b204756662e2c	226	210.833031	fMRI4	/home/alexrees/scratch/bids/sub-003/ses-02/func/sub-003_ses-02_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-003/ses-02/func/sub-003_ses-02_task-fmri_run-03_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-003_ses-02_task-fmri_run-03_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-003_ses-02_task-fmri_run-03_events.tsv
sub-004	ses-01	1	05	fMRI1_AP	3		/lustre06/project/6001995/raw_original/Control/SUBC04-SESSION01-2023MAY22/SUBC04-Session2-2023NOV19_MATLAB/2-Grating/Results/November-19-2023_12-48-21_PM__scan_info_for_subject_SUBC04-session2-2023NOV19__selected_run_is_1__fmri_number_is1.mat	eb7830308c479527	226	210.833507	fMRI1	/home/alexrees/scratch/bids/sub-004/ses-01/func/sub-004_ses-01_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-004/ses-01/func/sub-004_ses-01_task-fmri_run-05_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-004_ses-01_task-fmri_run-05_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-004_ses-01_task-fmri_run-05_events.tsv
sub-004	ses-01	2	07	fMRI2_AP	7		/lustre06/project/6001995/raw_original/Control/SUBC04-SESSION01-2023MAY22/SUBC04-Session2-2023NOV19_MATLAB/2-Grating/Results/November-19-2023_12-52-30_PM__scan_info_for_subject_SUBC04-session2__selected_run_is_4__fmri_number_is2.mat	988b6f605913f477	226	210.833582	fMRI2	/home/alexrees/scratch/bids/sub-004/ses-01/func/sub-004_ses-01_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-004/ses-01/func/sub-004_ses-01_task-fmri_run-07_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-004_ses-01_task-fmri_run-07_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-004_ses-01_task-fmri_run-07_events.tsv
sub-004	ses-01	3	01	fMRI3_AP	15		/lustre06/project/6001995/raw_original/Control/SUBC04-SESSION01-2023MAY22/SUBC04-Session2-2023NOV19_MATLAB/2-Grating/Results/November-19-2023_12-56-48_PM__scan_info_for_subject_SUBC04-session2__selected_run_is_2__fmri_number_is3.mat	d137a10d423ed9dd	226	210.833623	fMRI3	/home/alexrees/scratch/bids/sub-004/ses-01/func/sub-004_ses-01_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-004/ses-01/func/sub-004_ses-01_task-fmri_run-01_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-004_ses-01_task-fmri_run-01_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-004_ses-01_task-fmri_run-01_events.tsv
sub-004	ses-01	4	03	fMRI4_AP	19		/lustre06/project/6001995/raw_original/Control/SUBC04-SESSION01-2023MAY22/SUBC04-Session2-2023NOV19_MATLAB/2-Grating/Results/November-19-2023_ 1-00-52_PM__scan_info_for_subject_SUBC04-session2__selected_run_is_5__fmri_number_is4.mat	7b33b1cb243c3a4e	226	210.832544	fMRI4	/home/alexrees/scratch/bids/sub-004/ses-01/func/sub-004_ses-01_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-004/ses-01/func/sub-004_ses-01_task-fmri_run-03_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-004_ses-01_task-fmri_run-03_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-004_ses-01_task-fmri_run-03_events.tsv
sub-005	ses-01	1	05	fMRI1_AP	3		/lustre06/project/6001995/raw_original/Control/SUBC05-Session1-2023MAY24/SUBC05_Session01_2023MAY24_MATLAB/2-Grating/Results/May-24-2023_10-49-42_AM__scan_info_for_subject_C05__selected_run_is_1__fmri_number_is1.mat	2d4a614f5dd72aaa	226	210.832736	fMRI1	/home/alexrees/scratch/bids/sub-005/ses-01/func/sub-005_ses-01_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-005/ses-01/func/sub-005_ses-01_task-fmri_run-05_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-005_ses-01_task-fmri_run-05_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-005_ses-01_task-fmri_run-05_events.tsv
sub-005	ses-01	2	07	fMRI2_AP	7		/lustre06/project/6001995/raw_original/Control/SUBC05-Session1-2023MAY24/SUBC05_Session01_2023MAY24_MATLAB/2-Grating/Results/May-24-2023_10-53-54_AM__scan_info_for_subject_C05__selected_run_is_4__fmri_number_is2.mat	4f392578a44f3983	226	210.832856	fMRI2	/home/alexrees/scratch/bids/sub-005/ses-01/func/sub-005_ses-01_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-005/ses-01/func/sub-005_ses-01_task-fmri_run-07_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-005_ses-01_task-fmri_run-07_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-005_ses-01_task-fmri_run-07_events.tsv
sub-005	ses-01	3	01	fMRI3_AP	15		/lustre06/project/6001995/raw_original/Control/SUBC05-Session1-2023MAY24/SUBC05_Session01_2023MAY24_MATLAB/2-Grating/Results/May-24-2023_10-59-45_AM__scan_info_for_subject_C05__selected_run_is_2__fmri_number_is3.mat	793a5cf9004068e4	226	210.833508	fMRI3	/home/alexrees/scratch/bids/sub-005/ses-01/func/sub-005_ses-01_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-005/ses-01/func/sub-005_ses-01_task-fmri_run-01_bold.json	G1,G2,G3,G4,G5_UNIQUE,G6	AUTO_ACCEPT	True	KEEP_EXISTING	sub-005_ses-01_task-fmri_run-01_events	/home/alexrees/scratch/tmp_processing/events_validation/all_events/sub-005_ses-01_task-fmri_run-01_events.tsv
