	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_2	rpve_csf	rpve_gm	rpve_wm	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
summary_bg_k	-0.07219995631354491	0.06696693314151275	-0.06376753907590292	-0.008877465987230831	0.10754253124911589	0.12446734759995831	0.21317856660018464	-0.030630926214242488	-0.07313971201973636	-0.01994796151772536	0.05736585349557171	-0.13379501104899116	-0.04807355783844933	0.48437225786013843	-0.06726193010539303	-0.06285711160604196	-0.062013780052187016	-0.09730583573324963	-0.07309046565941323	-0.13369214075444408	-0.11589795691614706	0.23727540259721058	0.2568629407562847	0.2385636340900479	0.02597296162700041	1.0	-0.08510877391033038	0.025456533696663983	-0.0851087766617275	-0.007950221314061173	0.37061784438759354	-0.0871134173609333	0.16345429911087608	0.1723690503072957	0.17297101257159264	0.13159418577956308	0.17211423188206393	0.17304985957320124	-0.19002733110317124	0.21974685419196271	0.18035942514453898	0.17637790664621092	0.21181206189005578	0.18262987710374778	0.1676880054062584	0.376865631837428	-0.0033581620165292324	0.021755776239631482	-0.03639902832935208	0.06240831054888563	0.06583187872252061	-0.048944936626604214	-0.08903689883748339	-0.16044089736396316	-0.1517971611777245
summary_bg_mad	-0.02902713315948609	-0.08289434694118891	0.19314679919506533	-0.3322760744042434	-0.09550927695463214	-0.13846378501824733	-0.1477855625602699	0.013787859572913374	-0.06426411687297291	0.00823485703503105	0.029463310118551748	0.005706385116891147	-0.13187186102650914	-0.08406220135198965	-0.05011895318630755	-0.05196249229010201	-0.05384295718308485	-0.07572954881485239	-0.15517174769224154	-0.16350161197314336	-0.11694540442537157	-0.17486711306135533	-0.14562757890970066	-0.17388235142607236	-0.22023503782136872	-0.08510877391033038	1.0	0.7079122450923623	0.9999999999999987	0.6340864942317684	0.30866027964424725	-0.15128880582470605	0.3900723838640997	0.4388235005200912	0.4422558224889749	0.2477609531398324	0.4378052866554316	0.4424968181622581	0.21218899917618153	0.4183155615586891	0.45212596488285384	0.45558970896718287	0.16523296456633532	0.4568100584984347	0.46788179858233847	0.1059273637084848	0.44013302993854636	0.5039126873590846	0.43668142172930535	0.5066026358039131	0.5018478251633931	0.11347507059831247	-0.020072390530604216	-0.05253262407749319	-0.03505995092931503
summary_bg_mean	-0.11337982030871323	-0.1307952941965866	0.34359873708830485	-0.29645519481717847	-0.1451318092912864	-0.21515826956694306	-0.19943364745471379	0.0015931132567858373	-0.06288895668158008	-0.1459594342240808	0.1540287967725027	0.011912257186257002	-0.24660713743055446	0.08989270140694544	-0.24461987744563582	-0.24525077777765808	-0.2475659047784498	-0.18697579634794156	-0.3793891106587778	-0.4055513262798005	-0.2965005208366037	-0.20454627361359068	-0.19123450355319233	-0.21761084245218887	-0.31274263106755623	0.025456533696663983	0.7079122450923623	1.0	0.7079122453052433	0.9730703051654511	0.7553798462638822	-0.14021030727540854	0.7377909880360158	0.7883438128678987	0.7895988983525193	0.3879050308512444	0.7995541940610469	0.8170235334283787	0.19212235012556514	0.7639823566895904	0.7761425335926811	0.7776543785814597	0.19506239924007882	0.7927426419663002	0.8219450599385476	0.17051554744128242	0.6239302814813976	0.7226576851643507	0.5495482905975216	0.7707120106462496	0.7717024638562322	0.0713738014926704	-0.1314430074939508	-0.12835075420805664	-0.21112354960905727
summary_bg_median	-0.029027134890595187	-0.08289434645725814	0.19314680431368822	-0.3322760742180863	-0.09550927920028124	-0.13846378611403548	-0.1477855639381357	0.013787855915243525	-0.06426411589107366	0.008234861359086264	0.029463306051227718	0.0057063829473255135	-0.13187185636120796	-0.08406219805439173	-0.050118957092195215	-0.0519624962253	-0.0538429611689564	-0.07572954838792627	-0.15517174332002345	-0.16350161069547528	-0.11694540656109009	-0.17486710603919817	-0.14562757100243487	-0.17388234390913468	-0.2202350334141481	-0.0851087766617275	0.9999999999999987	0.7079122453052433	1.0	0.6340864956340619	0.30866028188019057	-0.15128880239641526	0.3900723874814931	0.43882350204537374	0.44225582406197644	0.2477609522107683	0.43780528819707637	0.4424968196621393	0.21218899941371652	0.4183155624419405	0.45212596698724455	0.45558971123944203	0.16523296777576835	0.45681006013352093	0.4678817998900249	0.10592736195707506	0.44013303253634384	0.5039126905883271	0.4366814236896211	0.506602639251494	0.5018478286169696	0.11347507379569836	-0.020072391300467247	-0.05253262451373801	-0.03505995022264832
summary_bg_p95	-0.15386493353290678	-0.0973626192124336	0.33183788755945887	-0.2755945445203819	-0.13243594770744813	-0.19468958472724018	-0.19388859459335264	0.011179020753351181	-0.0449177356249464	-0.1708566828080352	0.16415569801187901	0.003981157100657195	-0.27841216649189576	-0.024127395305341654	-0.27930240236047527	-0.27944381941138163	-0.2812205779234126	-0.18519146557187385	-0.39471914425820176	-0.43168582908554826	-0.33830742008565856	-0.17760236741473245	-0.16988713188865692	-0.19543396794960277	-0.3257762625240943	-0.007950221314061173	0.6340864942317684	0.9730703051654511	0.6340864956340619	1.0	0.6945785750974102	-0.16080614983874825	0.7869928193209377	0.8405171912017002	0.8410402647274685	0.4441588768448499	0.8522517002858435	0.8655248665317365	0.1900882103813666	0.8085521226561179	0.8196445621084325	0.8216914490628143	0.20740757571752907	0.8353241970656204	0.8655511930606928	0.16938066020430065	0.6261453324149894	0.7457125658493112	0.5478702967593041	0.8030970861025469	0.8050763915967685	0.03408784272885265	-0.15340324882969672	-0.1389058813839985	-0.2444262913365312
summary_bg_stdv	-0.10199812853599147	-0.1607285893268487	0.3309063507794993	-0.12713699048022087	-0.06339855824961957	-0.14836027506702812	-0.05441361166116059	0.020117550184194373	-0.05327389187167716	-0.16877380175861498	0.16716404896450837	0.044223593995754734	-0.11244446976041267	0.5602234528267528	-0.29412176167149495	-0.2933136607648743	-0.29595186543609653	-0.18101344329000477	-0.3577815224595255	-0.37571114385672705	-0.26070495906760893	-0.02677948382002914	-0.021643168556739534	-0.03788997579116414	-0.16529463503042557	0.37061784438759354	0.30866027964424725	0.7553798462638822	0.30866028188019057	0.6945785750974102	1.0	0.00811837654819534	0.5738034470315916	0.6276891756263472	0.6293358375298724	0.2632657539899291	0.638204873947221	0.6611091103301221	0.06783028261133615	0.6215578168293593	0.6154201392721738	0.6134776518829538	0.12477549787362581	0.6348676831330539	0.6621040644759014	0.1448002879599209	0.45431970509594105	0.519494718803071	0.3617501118536984	0.5753243422957286	0.5783202629345842	0.0584377763744762	-0.1407715452333573	-0.11598669638725609	-0.23462996414993356
summary_csf_k	0.27720294263885714	-0.34835546146255425	0.22234535917020662	0.046961593332821704	0.183871780432684	0.08277804802405032	0.2187704019967674	0.20575863845691691	0.3487944707144174	-0.40765244313377513	0.13512312166409776	0.2928794678540628	0.3832733539519198	0.19906938966166673	-0.3420574751675009	-0.35223510458255725	-0.3557261906769743	0.10483118696028403	-0.10682895866869749	0.13220480307068644	0.28819164451886875	0.07332534651135195	-0.09762795547718629	0.015437890440327832	0.2487095813095979	-0.0871134173609333	-0.15128880582470605	-0.14021030727540854	-0.15128880239641526	-0.16080614983874825	0.00811837654819534	1.0	-0.24760015594305002	-0.19768994605729456	-0.20356350071443077	-0.0003000333196228591	-0.2078808902219916	-0.2197733156641352	-0.4613908645947011	-0.34028194833542397	-0.3163908924238509	-0.3124978834713389	-0.312711542871107	-0.3150575357726713	-0.28925361001392036	-0.3489632789753744	-0.05885030334553201	-0.14163671693660798	-0.019082943692556992	-0.20709297030436027	-0.20844271832295597	-0.2564938323681169	-0.364296794511818	0.27648440933712864	0.14333675883819386
summary_csf_mad	-0.3401773235820133	0.1845588760378597	0.02332965437171597	-0.07196327778059877	-0.16232052117147094	-0.16895152473892217	-0.17349799237590285	-0.11143502427366189	-0.08661371467931836	0.06629139587638386	-0.005154208358526959	-0.21474332635895577	-0.33921199842462646	-0.0851564010548209	-0.04151109621899966	-0.03708471242443957	-0.034189460312288034	-0.18771668074561562	-0.19905297766243102	-0.4139604739053153	-0.49687949195697806	-0.010798120410334434	0.0429659841625773	-0.015379973649363905	-0.33188190219064406	0.16345429911087608	0.3900723838640997	0.7377909880360158	0.3900723874814931	0.7869928193209377	0.5738034470315916	-0.24760015594305002	1.0	0.9260540200881254	0.9243262201218421	0.4596819491900306	0.9410549320319727	0.950770776525468	0.02737659604946085	0.9344959064207394	0.9338326004386351	0.9336061775448166	0.4809029549374873	0.9332256147991316	0.9296879789060957	0.36191741103674024	0.5069952525675361	0.7098676344464471	0.41555902992918947	0.8225035117467867	0.8288375158822204	0.10924434649251724	0.06045248242748885	-0.17230497102495287	-0.3433787876607348
summary_csf_mean	-0.3648842680045894	0.1714862840578986	0.012453324028486252	-0.04498013834716399	-0.09199297693268553	-0.09460443193055748	-0.10670590528366429	-0.05629581243796295	0.08390299010369603	-0.03541514282562973	-0.01841888387630836	-0.30706950254552706	-0.34250729999218793	-0.04144842162553437	-0.182529500071375	-0.1800176179092601	-0.17518731406058008	0.009672685093580135	-0.21624420252771084	-0.34374142245892414	-0.5216331933666697	0.11069776362011284	0.12903920244804717	0.08853052367103786	-0.29409984356181884	0.1723690503072957	0.4388235005200912	0.7883438128678987	0.43882350204537374	0.8405171912017002	0.6276891756263472	-0.19768994605729456	0.9260540200881254	1.0	0.99964878726066	0.6845592701156743	0.9961476875296322	0.9815234742906283	0.02075257249488963	0.9679961228618197	0.9811825691410913	0.9806691379924773	0.5128847702099308	0.9805699403050422	0.9751224505738412	0.4037634540675497	0.5428568159989363	0.7573557246380567	0.4389562929170622	0.8772232634878109	0.8834970478122042	-0.046740238376680135	-0.025865207087478713	-0.11547468247263679	-0.35194511165190046
summary_csf_median	-0.35579325153656544	0.16540267847893253	0.010270877984034085	-0.04119983539562711	-0.08812519232157037	-0.09156233810590839	-0.10459508892780864	-0.05081715508500026	0.07595094105447338	-0.026218703057366833	-0.021420262593464023	-0.3134505020293275	-0.33871684053993056	-0.041521906776696045	-0.1750914403015573	-0.17278067681448678	-0.1681781110710359	0.015412747708254631	-0.20903641634805326	-0.3332498378372281	-0.5121915789550917	0.11364874251868388	0.13480831011719194	0.0936590815860839	-0.2823205704067284	0.17297101257159264	0.4422558224889749	0.7895988983525193	0.44225582406197644	0.8410402647274685	0.6293358375298724	-0.20356350071443077	0.9243262201218421	0.99964878726066	1.0	0.6816534601541623	0.9951644760153997	0.9805578303150805	0.03325077822915716	0.9676532610857417	0.983612130463924	0.9833773250563584	0.5173239362855769	0.9825916509153231	0.9766171376581237	0.39855632165586197	0.5562005921624379	0.768968207744557	0.45294593318732973	0.8860717517545045	0.8921032557259614	-0.036421829689678116	-0.01966196350143386	-0.11362365350921322	-0.33747131996648233
summary_csf_p05	-0.3720570777001536	0.36183393241695927	-0.15653264877359313	0.14788112738430984	0.16510333806731764	0.20121692801748317	0.1573907515719699	0.10419306405763366	0.5678878616611994	-0.004699005094530163	-0.3156930337074407	-0.45398631354821667	-0.10531590638201452	-0.04810571828313894	-0.2249205284825022	-0.22412366493696873	-0.20944424196457467	0.573008572679127	0.1622372110802988	0.16187066853657092	-0.37672769801977685	0.28074031475875616	0.23177732474662147	0.23496206235516434	-0.1392630715805809	0.13159418577956308	0.2477609531398324	0.3879050308512444	0.2477609522107683	0.4441588768448499	0.2632657539899291	-0.0003000333196228591	0.4596819491900306	0.6845592701156743	0.6816534601541623	1.0	0.6283535883508605	0.5452725469238331	-0.2138287789671262	0.5676373007362985	0.6087796836518974	0.6069095125581464	0.6293584624653533	0.5803493888174016	0.5381387152530698	0.387629100297916	0.265128821613841	0.41462189482499545	0.20130602400880476	0.501017681525772	0.5049563097674039	-0.34968426304508876	0.050419938622135625	0.24330528979538535	-0.2315442080212586
summary_csf_p95	-0.3562637382127529	0.14638546653610765	0.02988848543033712	-0.07705073780295217	-0.12381836853962332	-0.13036989774265978	-0.13719790326103812	-0.0790323082548749	0.03164294604824179	-0.06373544924693114	0.034004959672477277	-0.2687932779046797	-0.37260137833736734	-0.04506454833592143	-0.1825874915459432	-0.17967917127536948	-0.17607877610394024	-0.06878873300806064	-0.27129995947153523	-0.4083148780339014	-0.5269854589848764	0.08295939217590634	0.1012855894362429	0.05988694485211949	-0.31734673798029883	0.17211423188206393	0.4378052866554316	0.7995541940610469	0.43780528819707637	0.8522517002858435	0.638204873947221	-0.2078808902219916	0.9410549320319727	0.9961476875296322	0.9951644760153997	0.6283535883508605	1.0	0.9936453821668012	0.026398812387502833	0.9750340225841304	0.9792684886380176	0.978366550587543	0.4699722096768906	0.9832995236883605	0.9836093483196766	0.39502054721649693	0.5337878948345733	0.747762866989194	0.42926401332063857	0.8691826973675532	0.8757129860211887	-0.03122728581897368	-0.05302164363651691	-0.16445801242240976	-0.37174554688076017
summary_csf_stdv	-0.32055688119566816	0.09681671339899377	0.05764081911259867	-0.10761951075032501	-0.1472878696365255	-0.1645173733090981	-0.16055484816206939	-0.08778024942205556	-0.04761150002644824	-0.08693746090751851	0.09745627156123689	-0.2059571048327772	-0.37991884787044033	-0.038517155213877254	-0.1742708238072055	-0.17122307711319645	-0.16968902826253987	-0.16528362769852034	-0.3302360249829627	-0.47157276551030547	-0.5080782794925548	0.05012783231500177	0.07315284920396907	0.03023641371102596	-0.32054636758944793	0.17304985957320124	0.4424968181622581	0.8170235334283787	0.4424968196621393	0.8655248665317365	0.6611091103301221	-0.2197733156641352	0.950770776525468	0.9815234742906283	0.9805578303150805	0.5452725469238331	0.9936453821668012	1.0	0.050945733097816234	0.9751413376232783	0.9714138286534946	0.9705409991142692	0.417070306795912	0.9807381378727643	0.9886089219125885	0.37738676673919275	0.5440079006215582	0.7485878641706282	0.44122893408552066	0.8646335170020758	0.8710265400297195	0.01100604898836448	-0.07931337738039301	-0.2140885741221741	-0.3723350957421459
summary_gm_k	0.20818382165410687	-0.3717201011336564	0.15535983394772826	0.04543162054059177	-0.07357822088525753	-0.030663302626736926	-0.17552823636861406	-0.0014422432034667959	-0.3607787981219663	0.24277171822242896	0.005645490957892278	-0.06171660381477673	0.011934738321920161	-0.0859792571875651	0.16554213091068562	0.15716527142163503	0.14846271852334236	-0.009990886542770878	-0.05435517797650736	0.047484832662864275	0.1660275439546129	-0.1583224104839348	-0.039684560353623714	-0.08072871745694599	0.2029911731624799	-0.19002733110317124	0.21218899917618153	0.19212235012556514	0.21218899941371652	0.1900882103813666	0.06783028261133615	-0.4613908645947011	0.02737659604946085	0.02075257249488963	0.03325077822915716	-0.2138287789671262	0.026398812387502833	0.050945733097816234	1.0	0.032243532120338696	0.10488272130812594	0.11233140073300914	-0.20601973877555235	0.11782488468972199	0.14684866591149642	-0.3103578415386485	0.38522516361712794	0.3843688711511342	0.4050277279035955	0.3304729308214867	0.32227352662867625	0.42328289831712257	0.23187969655390211	0.009711757437757458	0.40893171444798826
summary_gm_mad	-0.39303153119243367	0.2216591606352707	-0.016767608150156432	-0.07079084611269258	-0.1667989057475273	-0.16415352198452876	-0.16356904758756236	-0.1371780563089784	-0.059803371851096	0.009175422147815367	0.02618899307545703	-0.32122800634048443	-0.42713658031354634	-0.04699658501626349	-0.1107600190826476	-0.10513059408127297	-0.10071231942086944	-0.10908903804836974	-0.2421632585106533	-0.4290839404502476	-0.5616611886876552	0.08229562644689628	0.13575998871180725	0.07230334823185446	-0.34825006603602077	0.21974685419196271	0.4183155615586891	0.7639823566895904	0.4183155624419405	0.8085521226561179	0.6215578168293593	-0.34028194833542397	0.9344959064207394	0.9679961228618197	0.9676532610857417	0.5676373007362985	0.9750340225841304	0.9751413376232783	0.032243532120338696	1.0	0.9818151410520986	0.978961496715599	0.5262914250057678	0.986828263293137	0.9790306778229967	0.5081009849292794	0.46716550537793694	0.6898089553501632	0.362920373978219	0.8239693389600861	0.8313658978306709	0.031589570120156535	0.01484648576320365	-0.2194732459818774	-0.40397536778455073
summary_gm_mean	-0.35778463183420506	0.19724662243786928	-0.014469330304167355	-0.016319578755618076	-0.12255990824971388	-0.1171766393939825	-0.13744437568749615	-0.08766575311682416	-0.018960119445223154	0.08954552002882239	-0.0621208542546065	-0.3577750072484613	-0.34539107507770966	-0.052885565201569625	-0.08309478171043136	-0.07966819849636668	-0.07545647773684724	-0.008354533294528056	-0.14867263032736464	-0.3119897896328095	-0.5051581268807475	0.09759223710906567	0.1613176747669237	0.09866415825973628	-0.2675291106804801	0.18035942514453898	0.45212596488285384	0.7761425335926811	0.45212596698724455	0.8196445621084325	0.6154201392721738	-0.3163908924238509	0.9338326004386351	0.9811825691410913	0.983612130463924	0.6087796836518974	0.9792684886380176	0.9714138286534946	0.10488272130812594	0.9818151410520986	1.0	0.9997671975537322	0.5696703433898045	0.9968997366788916	0.9838866378172063	0.42337109030187997	0.5737494933353348	0.7891976545044478	0.4716179307284388	0.9048123677248899	0.9104427212520178	0.07326963399398936	0.07732105677362593	-0.12400772657012264	-0.3022671741943561
summary_gm_median	-0.35361787663606775	0.19208525266734944	-0.010791523157443984	-0.017308286585440907	-0.12112280265087749	-0.1164227617713913	-0.1369538770455594	-0.08500387768617954	-0.020301329172812497	0.09427954708389044	-0.06521437142915251	-0.3557111843832034	-0.3387321501254644	-0.05580364096814779	-0.08376380641554276	-0.0805654888227724	-0.07651016525471183	-0.0052448372585385565	-0.14411436803404054	-0.30581467907294524	-0.49966086208124516	0.09545453134633887	0.1604155850766241	0.09766716389918892	-0.26185823581100415	0.17637790664621092	0.45558970896718287	0.7776543785814597	0.45558971123944203	0.8216914490628143	0.6134776518829538	-0.3124978834713389	0.9336061775448166	0.9806691379924773	0.9833773250563584	0.6069095125581464	0.978366550587543	0.9705409991142692	0.11233140073300914	0.978961496715599	0.9997671975537322	1.0	0.5667547135353597	0.9962061298806001	0.9834853300462478	0.41653079599646664	0.5822618805994689	0.79717189764403	0.4809113254544543	0.9109124738801948	0.9164492242222945	0.07712818944364735	0.07780052382884255	-0.1210425993692973	-0.2933599203755302
summary_gm_p05	-0.29836300465282	0.578690042608793	-0.42174737757996694	0.2761963712389623	0.07457921699886619	0.12750865661857463	0.09386889197930538	-0.008363169104300457	0.1705237511518183	0.47271399162427186	-0.4801951899748124	-0.563026086165302	-0.06643257083050678	-0.06701848322810715	0.31098368116503144	0.31823570226530384	0.3308013694908486	0.4117492257897749	0.5362254728465677	0.3323586045087444	-0.23699544013992294	0.2073077239185382	0.30088475924102165	0.2358842807075183	-0.055403538827472926	0.21181206189005578	0.16523296456633532	0.19506239924007882	0.16523296777576835	0.20740757571752907	0.12477549787362581	-0.312711542871107	0.4809029549374873	0.5128847702099308	0.5173239362855769	0.6293584624653533	0.4699722096768906	0.417070306795912	-0.20601973877555235	0.5262914250057678	0.5696703433898045	0.5667547135353597	1.0	0.5174071032384918	0.4259996265700792	0.4953044786938285	0.25707947533209147	0.36479037167884004	0.20519087435173028	0.427370781609621	0.4306592447215112	0.05283287061073611	0.41671962262217943	0.18715107048978616	-0.08465304774695452
summary_gm_p95	-0.3377518285281424	0.15193898292508168	0.01268055624477109	-0.04560589170843539	-0.1384037889409275	-0.13837132260790455	-0.15508242241943185	-0.09352340687983339	-0.050093311549347236	0.036807972701756675	-0.0017357544953201986	-0.33385592503368844	-0.37403204694988174	-0.04896224441720544	-0.10805326536794975	-0.10485901936713513	-0.10169673840171624	-0.05627276534844658	-0.2167946023140744	-0.36470239833538	-0.5016501179414036	0.08861762484078584	0.14626105293115155	0.08669221142711618	-0.2747947168223629	0.18262987710374778	0.4568100584984347	0.7927426419663002	0.45681006013352093	0.8353241970656204	0.6348676831330539	-0.3150575357726713	0.9332256147991316	0.9805699403050422	0.9825916509153231	0.5803493888174016	0.9832995236883605	0.9807381378727643	0.11782488468972199	0.986828263293137	0.9968997366788916	0.9962061298806001	0.5174071032384918	1.0	0.9939497816655305	0.41923684760095853	0.5738957490495361	0.7861166951832261	0.4725339240467449	0.900144538752309	0.9057803705243579	0.07441653622847057	0.034576345029352626	-0.16058045902318316	-0.3097851651996809
summary_gm_stdv	-0.3050489145236567	0.07841674271694829	0.06847392537798332	-0.08771584921334113	-0.1486586819383805	-0.16018082127394823	-0.17049754669783196	-0.08604335566743689	-0.07746923670705311	-0.03210837665713065	0.069686568999311	-0.26576591399847715	-0.38128419646887	-0.04338074057966324	-0.15328260199025515	-0.15086833121831145	-0.14938926674627864	-0.1197005953610681	-0.3042901129582386	-0.429286704291645	-0.4886743380307867	0.06416183732760226	0.11073209541601103	0.057871849483712726	-0.2793947709885052	0.1676880054062584	0.46788179858233847	0.8219450599385476	0.4678817998900249	0.8655511930606928	0.6621040644759014	-0.28925361001392036	0.9296879789060957	0.9751224505738412	0.9766171376581237	0.5381387152530698	0.9836093483196766	0.9886089219125885	0.14684866591149642	0.9790306778229967	0.9838866378172063	0.9834853300462478	0.4259996265700792	0.9939497816655305	1.0	0.3763647355035617	0.5865663145891699	0.7911557122799253	0.486997484895774	0.8997555727608062	0.9050732133069076	0.07267317516429966	-0.02660613509574616	-0.19324898048034753	-0.3135198278440477
summary_wm_k	-0.5859692971390994	0.5652463836362951	-0.2854012449644774	-0.018115790092165768	-0.12763843535193292	-0.03846551809083491	-0.04384517200197964	-0.2625302529634975	0.07521871738844738	0.06787206206584902	-0.09749141254631048	-0.4396568265343832	-0.44600104259314927	0.0057413521723562524	-0.08115391314958989	-0.06882576451467505	-0.056940597223121205	0.01576439415281265	0.005587597756334204	-0.2803192650883941	-0.6178558744034695	0.13888142050057342	0.1944590637468424	0.11749537218797916	-0.4621976493124848	0.376865631837428	0.1059273637084848	0.17051554744128242	0.10592736195707506	0.16938066020430065	0.1448002879599209	-0.3489632789753744	0.36191741103674024	0.4037634540675497	0.39855632165586197	0.387629100297916	0.39502054721649693	0.37738676673919275	-0.3103578415386485	0.5081009849292794	0.42337109030187997	0.41653079599646664	0.4953044786938285	0.41923684760095853	0.3763647355035617	1.0	-0.24867039919086922	-0.05158372411653119	-0.29499699643185073	0.10598147402191906	0.11760881083959883	-0.265044449485955	-0.01807311567165632	-0.32159745948734786	-0.5309198755619693
summary_wm_mad	0.41306821119430664	-0.4242234251531857	0.24279170538394287	-0.01751344384208647	0.10340931864121021	0.012645292414076657	-0.005623027752762933	0.2687349063098122	-0.18773247137340543	0.04869537656655293	0.06604177850343576	-0.07074386558675211	0.08138878067999093	-0.04624724549783463	0.024127821771375298	0.014137865124193173	0.004959472206277004	0.03977415792723279	-0.09300588073072565	0.10926497256520025	0.2884970874804721	0.01605144461279196	0.062156087627754236	0.065561277148478	0.3356511347915536	-0.0033581620165292324	0.44013302993854636	0.6239302814813976	0.44013303253634384	0.6261453324149894	0.45431970509594105	-0.05885030334553201	0.5069952525675361	0.5428568159989363	0.5562005921624379	0.265128821613841	0.5337878948345733	0.5440079006215582	0.38522516361712794	0.46716550537793694	0.5737494933353348	0.5822618805994689	0.25707947533209147	0.5738957490495361	0.5865663145891699	-0.24867039919086922	1.0	0.9227755960998869	0.9704241488133434	0.8117205401470227	0.8033535108049688	0.39967768913586854	0.062173185150449325	0.18807161226328176	0.41832609643223345
summary_wm_mean	0.13790046230528477	-0.25651576587674935	0.14640031899565778	0.0058833526976885585	0.030252949573367254	-0.018074947019000396	-0.06515395958885314	0.15881458215179267	-0.13540625463857736	0.11176216354681692	-0.014663506359782386	-0.2302305709540458	-0.034879652297344736	-0.07704770678504592	-0.012196770662056702	-0.020074088787060525	-0.02537469936310986	0.07220992904623108	-0.09274751863898253	-0.011831967927705354	-0.0011158449952840344	0.04240965448467205	0.10320462883125951	0.08138537500422226	0.15305303896386974	0.021755776239631482	0.5039126873590846	0.7226576851643507	0.5039126905883271	0.7457125658493112	0.519494718803071	-0.14163671693660798	0.7098676344464471	0.7573557246380567	0.768968207744557	0.41462189482499545	0.747762866989194	0.7485878641706282	0.3843688711511342	0.6898089553501632	0.7891976545044478	0.79717189764403	0.36479037167884004	0.7861166951832261	0.7911557122799253	-0.05158372411653119	0.9227755960998869	1.0	0.8894371807494986	0.9650433132278314	0.9602348178256708	0.32415788748182345	0.08832108812392216	0.11627987162671435	0.23521291556586468
summary_wm_median	0.5135229077263649	-0.5059628327662763	0.22535971307294264	-0.018402976023608263	0.15619368041473103	0.05410782894055867	0.028923501206248793	0.33812673911197166	-0.224303016881079	0.04331323862626071	0.09099254322987013	-0.06419441307042643	0.14153004400287697	-0.08741632369589568	0.04754240014098741	0.03564486633130168	0.024775606265159504	0.05154157550586641	-0.06900492414109781	0.18137872888477122	0.4062333420321228	-0.013150540445898747	0.02811222503184756	0.0418410583606588	0.40908596439383427	-0.03639902832935208	0.43668142172930535	0.5495482905975216	0.4366814236896211	0.5478702967593041	0.3617501118536984	-0.019082943692556992	0.41555902992918947	0.4389562929170622	0.45294593318732973	0.20130602400880476	0.42926401332063857	0.44122893408552066	0.4050277279035955	0.362920373978219	0.4716179307284388	0.4809113254544543	0.20519087435173028	0.4725339240467449	0.486997484895774	-0.29499699643185073	0.9704241488133434	0.8894371807494986	1.0	0.7418794396956286	0.7298338241443855	0.4412511809869658	0.046545343264736	0.22171858281082504	0.5491643409320068
summary_wm_p95	-0.09304881906325162	-0.08133305890366789	0.09511875603855283	0.009239010723075971	-0.04330699913481398	-0.060253262068294906	-0.10916035004418091	0.043753211389577766	-0.07119968946094103	0.13514500091584286	-0.06979536444675402	-0.2939497593274208	-0.14420013760572248	-0.05954869298964818	-0.05045247149879215	-0.05479955097391383	-0.05623030994513669	0.0661471536225509	-0.10634257147874393	-0.13249781866964244	-0.2383430953929851	0.06633080192092744	0.13303036235777677	0.09195129969268157	-0.01792401301136649	0.06240831054888563	0.5066026358039131	0.7707120106462496	0.506602639251494	0.8030970861025469	0.5753243422957286	-0.20709297030436027	0.8225035117467867	0.8772232634878109	0.8860717517545045	0.501017681525772	0.8691826973675532	0.8646335170020758	0.3304729308214867	0.8239693389600861	0.9048123677248899	0.9109124738801948	0.427370781609621	0.900144538752309	0.8997555727608062	0.10598147402191906	0.8117205401470227	0.9650433132278314	0.7418794396956286	1.0	0.9996860310216494	0.22661583721066264	0.10206280370535253	0.03463944351864908	0.0187030307805158
summary_wm_stdv	-0.10647330023841775	-0.07092789910074013	0.092182058785498	0.008028092246458549	-0.05384094240408128	-0.06834612291248265	-0.1169119099729137	0.030547200790712714	-0.06952781889824791	0.13151760124192038	-0.06778742717228016	-0.29533927833095275	-0.15408040134745307	-0.05757932945627404	-0.052642050020492256	-0.05675308525672245	-0.0579767569561624	0.06207497699964979	-0.11042164239638089	-0.1432742566489352	-0.25318959122665674	0.06647014918032777	0.13281000647682248	0.09083277780064898	-0.03034119341073137	0.06583187872252061	0.5018478251633931	0.7717024638562322	0.5018478286169696	0.8050763915967685	0.5783202629345842	-0.20844271832295597	0.8288375158822204	0.8834970478122042	0.8921032557259614	0.5049563097674039	0.8757129860211887	0.8710265400297195	0.32227352662867625	0.8313658978306709	0.9104427212520178	0.9164492242222945	0.4306592447215112	0.9057803705243579	0.9050732133069076	0.11760881083959883	0.8033535108049688	0.9602348178256708	0.7298338241443855	0.9996860310216494	1.0	0.2168000905256958	0.09788305781567314	0.025153306936596852	0.002346730270349558
