	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_2	rpve_csf	rpve_gm	rpve_wm	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
icvs_wm	0.8646198696919696	-0.8970005674073398	0.31946838315770854	-0.7091548239406766	0.10140286573316203	0.04607478037422797	-0.0069086735059903865	0.2573648820510145	-0.7403772280520972	-0.7811340320487318	1.0	0.803641842052058	0.8403224438951535	0.1663970938309126	-0.2506544750177722	-0.2941870096328809	-0.29254935465567505	-0.1791044094724416	-0.7528354062180018	-0.695137253878914	-0.6027620345792382	-0.30652588657819324	-0.3058508175231039	-0.3189996673819043	-0.3349001167424297	-0.14293773519686426	0.25634242783504885	0.8043827325554853	0.25634242783504885	0.8256895063958821	0.547064156160935	0.4620080405627979	0.3965883818455739	0.5678299604119247	0.42725977672798204	0.27046641491308	0.7174919438842106	0.6290800548298278	0.7255724906439754	0.6318615526090955	0.8335768184753047	0.8471580955447157	0.2862856243353611	0.88480268197699	0.8457643368182144	0.6566399653556043	0.7620632757012699	0.5985045229539095	0.4013972158554268	0.42514828240499175	0.7518998197500985	0.6692236954522628	0.5362997215138688	-0.15262474809070692	-0.689522529984543	-0.8066438834140965
inu_med	0.8222436721037768	-0.8358855793750692	0.2726147246964077	-0.7489639924606565	-0.07385360890633866	-0.15773467511038355	-0.14315621963229397	0.09833625732901147	-0.6402637465841426	-0.6715578918534654	0.803641842052058	1.0	0.8592588486196349	0.14722981301645482	-0.13669168911295318	-0.17769045646942197	-0.17569279131801552	-0.21732483744105813	-0.7087217682238846	-0.7580607712826667	-0.7174983206047127	-0.2696424469021628	-0.27578866359266674	-0.2861859139497421	-0.30210592908060446	-0.11036790170156982	0.21265245879705946	0.7554500453273679	0.21265245879705946	0.8071179923849702	0.47956942261411734	0.4469081400711486	0.4955344390167548	0.5641692047818743	0.45188005408720927	0.14187178267643222	0.7178493562449761	0.687716395417118	0.6753706125573657	0.6553665647072635	0.7586601360473231	0.7620249268878659	0.3001413474838023	0.8114329052963739	0.7950772521832139	0.7659347380151139	0.7806442355979626	0.582819297067091	0.39596387960378315	0.33491219346612466	0.811410718007304	0.7800885677203921	0.484226728146665	0.06228176013669952	-0.6201057855982887	-0.8658081641437693
inu_range	0.8112164039418506	-0.8441253774563194	0.356361399931228	-0.7264105289932107	0.208056532032427	0.15195690312987106	0.07849721839965043	0.36603056173326637	-0.7088404672305957	-0.6558113598862576	0.8403224438951535	0.8592588486196349	1.0	0.18907773480554885	-0.2581990360597147	-0.2971525282236237	-0.29499898910186595	-0.1492326957066178	-0.6793287636389724	-0.6966790365814686	-0.6544887138114773	-0.32671906924311384	-0.3383228221667134	-0.348127229682578	-0.36407463689191216	-0.14210358118816402	0.17447633879309407	0.7746316743734062	0.17447633879309407	0.7925201888622333	0.52499070625909	0.48993984007931274	0.477577627193812	0.642132277651325	0.5258462208791411	0.2271273302608875	0.7719448258078365	0.7184470515113107	0.6776167640907443	0.6526345309758754	0.7851613197764284	0.7847499131304267	0.3620053494616254	0.8117074932721456	0.7725472676401725	0.7731444018146881	0.7348538110859655	0.6304736872998584	0.4463392603661555	0.40014245672787513	0.8203385922300852	0.7277331750679911	0.5755330041935968	0.02196388158795792	-0.6370040892460004	-0.8292136516901565
qi_2	0.09024907225638985	-0.2195403348355497	0.5291450267178069	-0.1704335122514332	0.12713054934161183	0.12688532502005492	0.1343933632907017	0.08997645585636116	-0.16392658922969564	-0.042035753184329123	0.1663970938309126	0.14722981301645482	0.18907773480554885	1.0	-0.328391889336003	-0.32667140593103716	-0.32803905327759264	0.1510242680771413	-0.04939704817744849	-0.002010056805953212	0.012724272642487723	-0.6814426301356374	-0.6863463532665054	-0.685634159226239	-0.6865452719315981	-0.35858969927410994	0.03930690733634958	0.4212353827390774	0.03930690733634958	0.10671919898389919	0.7737088222058449	0.10701901615701213	-0.01958011856856824	0.15318041596827736	0.152274537052102	0.1338210222095671	0.12533629704507918	0.08922123166870569	-0.022005632661941665	0.03954242185105231	0.1344898877576975	0.1357312332190509	0.10795560233378167	0.12565726254209203	0.07572866189696666	0.0660129848298435	0.02503440314617587	0.06590012326435313	0.051987408603857754	0.10249179391213525	0.07314163647998881	0.0128677549582923	0.18602808340235702	-0.07533669429788233	-0.15089448180057263	-0.18341800963940286
rpve_csf	-0.09193107631302624	0.1703793802868342	-0.5567641626938533	0.08362018926621839	-0.20459404287512473	-0.17535365129884106	-0.2018150512949279	-0.19751906032126995	0.2019585336107325	0.12322000404359254	-0.2506544750177722	-0.13669168911295318	-0.2581990360597147	-0.328391889336003	1.0	0.9981529912801883	0.9980525536591252	-0.27008067619302284	0.16699319763384618	0.0026922499983695193	-0.05299323676538685	0.24886522589745683	0.2684456299851952	0.2651527108374802	0.26946044127334035	0.09162258933404639	-0.0918016639629181	-0.2476146064997489	-0.0918016639629181	-0.12143452927099216	-0.3713824521127771	-0.2207856220121823	0.05422392371958338	-0.33075673877740025	-0.2866519560916683	-0.44881921494993887	-0.23448337945708178	-0.10665205320781815	-0.08132907734141807	-0.262419372721403	-0.21699221934532933	-0.21045374320042037	-0.09773657846339784	-0.27697676071536503	-0.21193577209790712	-0.07856997627813174	-0.0740036131455889	-0.26350201201338297	-0.2940407935014791	-0.30916017834866005	-0.24519770012495523	-0.04305643420357532	-0.36814366492966105	0.20221484520214703	0.26709820060132133	0.11448649635750575
rpve_gm	-0.1411526847497864	0.21868857163354616	-0.5570227578439076	0.11390865394022005	-0.19992173691865206	-0.16853889349046822	-0.19007493690039065	-0.204020765804251	0.2321530825871166	0.16401854835027946	-0.2941870096328809	-0.17769045646942197	-0.2971525282236237	-0.32667140593103716	0.9981529912801883	1.0	0.9998349953368247	-0.24984640870285466	0.20756217023524579	0.04919030320422099	-0.007430427381643395	0.2564926166107908	0.27533082456678126	0.2729307567387774	0.27802894429625186	0.09554683067130158	-0.10430084247439562	-0.2832445264757482	-0.10430084247439562	-0.16192021434904563	-0.389674490800827	-0.2409778461422636	0.028116011974251447	-0.35231821768876076	-0.3003979732444816	-0.4532772196014106	-0.26654972511990205	-0.13718868204786655	-0.12554513116166635	-0.28985645246496095	-0.2571346581533826	-0.25128722893539573	-0.11017819273643265	-0.3219266819036055	-0.2562711554891769	-0.11155201146816915	-0.12126212262520462	-0.2882246672188562	-0.3097220210311373	-0.31805444339112976	-0.2809646476250408	-0.0900299356286156	-0.3848932687228117	0.20275159950172505	0.30097567974747114	0.1565007271944642
rpve_wm	-0.14110964005504503	0.21820399272153343	-0.5564964368197113	0.11335820360140612	-0.20442577725022665	-0.1732438090641692	-0.1940774413189938	-0.20810740303530317	0.2289266870585473	0.16443660364314644	-0.29254935465567505	-0.17569279131801552	-0.29499898910186595	-0.32803905327759264	0.9980525536591252	0.9998349953368247	1.0	-0.2429970847002198	0.2060947374599717	0.04844223858500349	-0.008265885775032773	0.2576137354338965	0.27557930985006096	0.27334881203164435	0.2782696032713968	0.09625445936515598	-0.10377635439554944	-0.2820503622928474	-0.10377635439554944	-0.16029148927300998	-0.38961709787450516	-0.23503571490894468	0.02506440399402592	-0.3454975901492868	-0.2932169503101515	-0.4482399907008341	-0.26196499849581006	-0.13432392670726637	-0.12491609133764091	-0.28786530923700016	-0.25632528745377586	-0.25056776798373037	-0.11064717072601622	-0.32128912906199775	-0.2547476341722701	-0.10776472867074478	-0.1207136288634244	-0.2850139243065565	-0.30679545004898284	-0.3159698092553324	-0.2780965464215439	-0.08896360114524976	-0.3772854450234463	0.20174004917530278	0.2964912051862335	0.15399826516836346
snr_csf	-0.2991006267568431	0.2619210977701544	0.303424396546517	0.16087498124947008	-0.18961253252809318	-0.1963138088685115	-0.07441188555328737	-0.27825199407809353	0.0484768047792655	0.267321250383163	-0.1791044094724416	-0.21732483744105813	-0.1492326957066178	0.1510242680771413	-0.27008067619302284	-0.24984640870285466	-0.2429970847002198	1.0	0.22087341598784313	0.3553228678201775	0.293183937806938	-0.017421038652348883	-0.08253820216658297	-0.0633624428516458	-0.07097874505149059	0.06331157184876963	-0.04013062258838365	-0.15047055677660456	-0.04013062258838365	-0.22861404141528627	0.0444697350142504	0.43759319227838406	-0.6173959264066159	0.3481748397237313	0.42467369535335725	0.6880877507972144	0.008354187826729418	-0.2208105154293274	-0.3809851924547634	-0.09956433551382973	-0.23231091313450164	-0.21999752644093845	-0.07136814423960663	-0.24814176211947706	-0.24231489150780347	-0.14283932402188707	-0.2816968740420925	-0.1062414807374991	-0.04728799842330724	0.010921826122296462	-0.14653475778061859	-0.28996471639415894	0.4599397374273621	-0.11331907206073215	0.11331450671432018	0.1954287838569351
snr_gm	-0.7587931832856146	0.8129297132310261	-0.219276295549128	0.6117740283964547	0.05107448688767291	0.09862256976827606	0.12820275355607877	-0.08483652798883447	0.26100541971838337	0.918947491994339	-0.7528354062180018	-0.7087217682238846	-0.6793287636389724	-0.04939704817744849	0.16699319763384618	0.20756217023524579	0.2060947374599717	0.22087341598784313	1.0	0.8979025494198749	0.7606688884685872	0.19537533594025788	0.16779017667890614	0.18283951502977258	0.1907003893588297	0.1118490305160798	-0.25463728122828716	-0.6549185085665464	-0.25463728122828716	-0.7058001276129391	-0.38492000860893893	-0.5028623939435407	-0.14854919812951237	-0.2520103829021255	-0.09527149873210985	-0.2452310233034322	-0.38265330432009237	-0.3025687088823272	-0.7810310415990611	-0.6691108661766528	-0.5250363597232096	-0.5528532330985954	0.22401232654604467	-0.828280932128079	-0.9678306126042693	-0.44274555502171636	-0.8936613426031605	-0.39820125351368624	-0.2737081056279152	-0.11401174566100437	-0.6386974015561229	-0.7981621219730123	-0.2937546061084335	0.2643459489072517	0.5602867037546714	0.6869946324570042
snr_total	-0.8222769339133498	0.8391367582127321	-0.06556772967355823	0.579727905353847	0.13141153989134474	0.15672769013037324	0.24809853321941708	-0.04013526469226304	0.3262826992936757	0.7989832321348213	-0.695137253878914	-0.7580607712826667	-0.6966790365814686	-0.002010056805953212	0.0026922499983695193	0.04919030320422099	0.04844223858500349	0.3553228678201775	0.8979025494198749	1.0	0.9583549100300661	0.15776013633431205	0.12989845365195105	0.14653196720776893	0.15555178733312028	0.08203079652251041	-0.2405041206250196	-0.6230856524206119	-0.2405041206250196	-0.7026801184825175	-0.33114479322241713	-0.4161396267142956	-0.29053342811862076	-0.22559137540843546	-0.07783420098921115	-0.08468643366852739	-0.4015175678540457	-0.3774407283424465	-0.8056852286678119	-0.5219462723946546	-0.5265677073482512	-0.5424135481199881	0.11927434371520572	-0.7651400467159386	-0.8832582225149841	-0.5100192282702651	-0.9578057640759413	-0.3136869085430675	-0.1652817821569962	0.053597143796185166	-0.605444323722289	-0.9577914158443608	-0.24494387884875007	0.022006274090354726	0.5270425033750954	0.7233706604751874
snr_wm	-0.7923347833743127	0.7859406896281852	-0.007978948463468194	0.5099472376393246	0.18775900188483588	0.19689099909345265	0.3078960927156637	0.015483698452347566	0.357227269466311	0.6491133445075622	-0.6027620345792382	-0.7174983206047127	-0.6544887138114773	0.012724272642487723	-0.05299323676538685	-0.007430427381643395	-0.008265885775032773	0.293183937806938	0.7606688884685872	0.9583549100300661	1.0	0.13079165239316487	0.11316972001382648	0.1274305578201123	0.13811672938583047	0.05743271005484937	-0.20694192673346817	-0.5531008485022403	-0.20694192673346817	-0.6361547464451874	-0.28531393278505696	-0.4025466183546388	-0.28623939372199647	-0.24923400009130692	-0.12681647368386958	-0.06667242906545555	-0.39838466589248	-0.3828956660018159	-0.7204253861429812	-0.398484304991228	-0.4711294014830854	-0.4798798024843071	0.05087106658499014	-0.659107345477904	-0.7546895890536037	-0.5100603164080708	-0.9074643413835608	-0.21940272225084623	-0.06646564975565304	0.16497439719358326	-0.528409728313182	-0.972454656327244	-0.2662810035935798	-0.12826210305943428	0.4687052025383326	0.675711704896008
snrd_csf	-0.24371910136359093	0.3574337466222593	-0.4532306300648672	0.285832798399654	-0.09382668866077135	-0.11979340499732842	-0.03569971037763784	-0.09946358801394324	0.24307930056925312	0.20132170061138419	-0.30652588657819324	-0.2696424469021628	-0.32671906924311384	-0.6814426301356374	0.24886522589745683	0.2564926166107908	0.2576137354338965	-0.017421038652348883	0.19537533594025788	0.15776013633431205	0.13079165239316487	1.0	0.994412178128772	0.996056681393729	0.9936275906103333	0.32691831403686533	0.4508071032302328	-0.4964723725571179	0.4508071032302328	-0.194090096336837	-0.7053474400386583	-0.17468701248567012	-0.06705418855112112	-0.15357925662778554	-0.10991891198094775	-0.12767575422406474	-0.18807051273129624	-0.15374363419302095	-0.10571392607656392	-0.13046359959035966	-0.24218253594925876	-0.2459976329727388	-0.1209382895138356	-0.25366111962564825	-0.2253543402347825	-0.12966309678084859	-0.1918120824847384	-0.12256978826083101	-0.07530686167604643	-0.11557034813015198	-0.1932584509417773	-0.15073798021541793	-0.21564971656531612	0.08488610844754016	0.2068350094951096	0.3286440152619599
snrd_gm	-0.23504164248120055	0.34731590240593757	-0.4709878579332594	0.28561394126355744	-0.07671021137553888	-0.09967846917412883	-0.022991736722994347	-0.0833417031350886	0.2862067841047682	0.16509988325757033	-0.3058508175231039	-0.27578866359266674	-0.3383228221667134	-0.6863463532665054	0.2684456299851952	0.27533082456678126	0.27557930985006096	-0.08253820216658297	0.16779017667890614	0.12989845365195105	0.11316972001382648	0.994412178128772	1.0	0.9995069425875079	0.9989630141721396	0.3290362553724344	0.44800247541649446	-0.5033770519601641	0.44800247541649446	-0.19888891100374131	-0.7143391008876337	-0.21511806406930647	-0.06351505586027431	-0.22738164339426983	-0.19324484919041976	-0.16023703982245782	-0.24007153476190007	-0.1948698867908065	-0.0827929237748293	-0.14471626372049645	-0.25826751625589417	-0.2599204342171424	-0.16450528140460582	-0.24741126679200828	-0.20687280292703925	-0.16423515654337897	-0.16740929634967944	-0.15110318335083384	-0.10110174128140961	-0.15079581943172599	-0.21333317077551645	-0.13801107422601072	-0.28110272681619264	0.07412687749871193	0.2306452138864794	0.3356762256324635
snrd_total	-0.25091730853263244	0.36216110455295475	-0.4667668546264451	0.2942574464060941	-0.08133164632913539	-0.10389945802816167	-0.024375036685819383	-0.09121823008041531	0.28844315165428586	0.1827886440268964	-0.3189996673819043	-0.2861859139497421	-0.348127229682578	-0.685634159226239	0.2651527108374802	0.2729307567387774	0.27334881203164435	-0.0633624428516458	0.18283951502977258	0.14653196720776893	0.1274305578201123	0.996056681393729	0.9995069425875079	1.0	0.9993765041185947	0.3291119096844041	0.444735071583426	-0.5117603323572187	0.444735071583426	-0.20983620264028238	-0.7167528647548735	-0.2125184224167975	-0.07469754580020739	-0.22152886929413224	-0.18346437422114212	-0.1541212666697475	-0.24212339477461697	-0.1988459780677488	-0.09945351146237949	-0.15063751801681352	-0.26949109431353496	-0.2714699676175616	-0.1630194234626428	-0.2620084548959502	-0.22214062571333537	-0.16945204565937647	-0.18347475037338012	-0.15529938889577313	-0.1021497877109306	-0.1508587628591679	-0.22102123461793913	-0.152143430140417	-0.27326467921919534	0.07555452654096746	0.2373660559972347	0.34654305447762657
