	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_2	rpve_csf	rpve_gm	rpve_wm	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
snrd_csf	-0.24497760518546635	0.31670828266350853	-0.4001671753105523	0.25556248538326587	-0.05701586764491448	-0.06702850884824837	-0.02210008041254384	-0.07205349873845272	0.22900540225939303	0.2233338080612116	-0.29755711645429134	-0.25070415802391677	-0.23972382524938052	-0.5457447226563016	0.24354249239349995	0.25562094134327107	0.2559581778272305	-0.01607852738787653	0.21047150976850457	0.2108987414295267	0.20162298304743795	1.0	0.9900932895730454	0.9926487052297014	0.9875962429703183	0.2088820326909902	0.3212789001504864	-0.2198934618634285	0.32127890015048644	-0.10066526236104825	-0.3750796456109009	-0.05294785187538656	-0.0460336827809198	-0.1531520484896385	-0.10838114620615343	-0.12706594265723187	-0.16300153048230262	-0.11456398897530573	-0.16275236182491873	-0.1281343743901646	-0.2165702608953719	-0.2177036447265752	-0.04211500964931514	-0.24276213359457777	-0.22736366640597447	-0.1252612702957533	-0.2248638758061401	-0.13231681505086054	-0.09484771589673048	-0.07149028908866843	-0.1993498424965115	-0.19199081646514463	-0.2300502047646763	0.0780585742479918	0.18672470916042405	0.27797714445456545
snrd_gm	-0.2482277784854804	0.3151357425742316	-0.41077502103367197	0.25624500866295646	-0.04013530317341368	-0.05017879774842826	-0.0036313285564347777	-0.05868615350691523	0.28672979116407266	0.19013001707142457	-0.3121115022602539	-0.2653747270829692	-0.2591639136957587	-0.5538568760761525	0.25841103603343857	0.26982922170313245	0.2691634647847283	-0.08702894395202948	0.1865193892313859	0.18403974727726805	0.1824165166726393	0.9900932895730454	1.0	0.999477478269656	0.9986613770219855	0.2046416319746642	0.3074011198030853	-0.23122453398076936	0.3074011198030851	-0.11008290476589874	-0.38802392581806866	-0.0826724170837676	-0.041673124342584904	-0.23770757718069632	-0.19967118799741101	-0.1676815795877358	-0.22352686190438062	-0.16388742877413479	-0.15442236427613015	-0.1420278710021815	-0.23736123691571648	-0.23758503843278617	-0.08271441278029826	-0.24818819925859095	-0.21914052247476565	-0.16564373651954367	-0.2083125978573344	-0.16150093019060907	-0.11916472148000819	-0.10984173658740862	-0.22020793794837254	-0.18356627194326627	-0.305675587814433	0.07086754885223277	0.22052567320785585	0.2938286621264708
snrd_total	-0.2638683681076176	0.33132582893404555	-0.41259674373281013	0.26801255816890757	-0.045216337934026844	-0.053848334106696386	-0.006706077006263434	-0.06609229191525166	0.2894271629979536	0.20784655163496638	-0.325805752825153	-0.27783991596364616	-0.27035536339859295	-0.5526458139852192	0.25855076536462285	0.27086937276053674	0.27038771053799027	-0.06957570103704185	0.20140246702927375	0.20024147851568355	0.19653175410385323	0.9926487052297014	0.999477478269656	1.0	0.9991712413200027	0.20809448166234656	0.29830893343295045	-0.2393323877204493	0.29830893343295023	-0.12111858624295324	-0.3921522180389088	-0.08313220086507006	-0.05158043387481771	-0.23223268402372482	-0.19113875173464645	-0.16146772944465546	-0.22531712938262988	-0.16720812270651106	-0.16597711530894263	-0.1488071002184267	-0.24826642038432017	-0.2486278226650316	-0.08152369299297028	-0.2618149469630537	-0.2334853252432583	-0.17206314751092103	-0.22398994915291592	-0.16506369074201083	-0.12047595233814051	-0.10874374399293273	-0.2298922660384679	-0.1971111374382003	-0.29922240463601607	0.07156465070264399	0.22591202872560665	0.3060920403758187
snrd_wm	-0.2820492120623091	0.3479611198455696	-0.4171704777955324	0.28071072612247766	-0.04422448530300447	-0.05120976570161615	-0.0029399436714807473	-0.06907227423125281	0.31407407507845336	0.2142867884444219	-0.34594565448790526	-0.2968096792005403	-0.28976974714291237	-0.5521717035128445	0.263502939270073	0.2765462693140591	0.27588324237810535	-0.07716344880013437	0.20825474211188508	0.2074700798259433	0.20439029628050498	0.9875962429703183	0.9986613770219855	0.9991712413200027	1.0	0.20953797802799945	0.28115716922824063	-0.2521341860778816	0.28115716922824063	-0.13702086330228497	-0.4003831666716135	-0.09502672739984	-0.06104437989632912	-0.25828512082129884	-0.2164967700028419	-0.169654352307198	-0.2502881789989887	-0.1897663219966126	-0.17530094297412696	-0.1614631293339956	-0.2679746764253558	-0.2681345638403085	-0.0958101555259207	-0.2785452710098427	-0.2457818728173314	-0.1946433005328526	-0.23457775634166145	-0.17997643728885657	-0.13106587477645257	-0.1221392689303972	-0.248298593438814	-0.20855822123913764	-0.3203562908362853	0.06923907872397872	0.244489888020743	0.32517848894551754
summary_bg_k	-0.16872573015578995	0.24564746776074442	-0.297612309702413	0.19158918471683678	-0.052628946790712436	-0.06704543721557023	-0.02197688877684933	-0.060718537077208375	0.14052848082797018	0.13903019809941586	-0.18393377702840363	-0.1496108747978514	-0.14963377278173207	-0.5025231150943449	0.12017852793802623	0.1273383624637899	0.12702249112584496	0.06640191965997458	0.15846442813456207	0.11452211934696853	0.07884388755138841	0.2088820326909902	0.2046416319746642	0.20809448166234656	0.20953797802799945	1.0	-0.11725815106341547	-0.3561482048506814	-0.11725815106341546	-0.22047031398833383	-0.46063934052696426	-0.08181087022943304	-0.09215278680851036	-0.09589545669950912	-0.0883101089427101	0.06541605761801242	-0.13510527210450832	-0.14971039661581956	-0.13035457487729035	-0.16992629578963614	-0.14644755792027947	-0.14959734249845083	-0.0040601731164746	-0.16539353852451225	-0.17258971524665775	-0.12954122754524808	-0.13260693897260847	-0.11242215873404217	-0.07987346596538265	-0.09982475382349583	-0.142333280515152	-0.0971207391416753	-0.0270662753409575	0.051530451840254905	0.2360850200348372	0.16380296735448374
summary_bg_mad	0.26701421242638756	-0.2905707192304455	0.2568884312343519	-0.34339459378037096	0.023784257784868843	-0.023689583103094203	0.006797593452169103	0.07612008257075772	-0.19146498076267526	-0.22050585236911077	0.27159683086222214	0.23850852492643013	0.23248807550577474	0.011912029692488073	-0.09561137388154486	-0.10833171038314879	-0.10671107891412795	-0.07464989405827735	-0.28724498546158755	-0.2670191763006181	-0.23439201300027518	0.3212789001504864	0.3074011198030853	0.29830893343295045	0.28115716922824063	-0.11725815106341547	1.0	0.5400575078597732	1.0000000000000009	0.6990879749902298	0.31777027208954345	-0.013551502629136226	0.06019852393446416	0.12279464523904861	0.10674199904632284	-0.023779555955204524	0.16983976478996057	0.17033772775577052	0.2138644238643116	0.242640688878772	0.1796966987415106	0.18255821101792544	-0.08374321854225814	0.23811174229291057	0.2965799255357541	0.22593216298247468	0.2882113941943242	0.12053153342056039	0.06650369689766672	0.02768329280200345	0.2312182462975104	0.26865767333236246	0.10679712015006594	0.013735966736123864	-0.20063165538883534	-0.22698536487609283
summary_bg_mean	0.6125475082703914	-0.7119930535137406	0.518739461129355	-0.6573233713754759	0.12430320744865175	0.06893348331603731	0.03286651704047501	0.23624481295521416	-0.5017261554546731	-0.47722374691359254	0.6437587694761481	0.5969096518850111	0.6184562940717291	0.2476364194987612	-0.16532377174414017	-0.1938826960756162	-0.19214614727513293	-0.1345261670400155	-0.5068914386316551	-0.48311505291784823	-0.43066618526736855	-0.2198934618634285	-0.23122453398076936	-0.2393323877204493	-0.2521341860778816	-0.3561482048506814	0.5400575078597732	1.0	0.5400575078597731	0.8508062282707198	0.8945661288370563	0.09826753961556467	0.26526364748097214	0.37537570934677644	0.3091261219994852	0.06741864940470588	0.4718693703079422	0.44339484221740205	0.47316868007750434	0.4572048139395989	0.5386017862261352	0.545918214655498	0.07721178237674102	0.5839738649054942	0.5845775207614077	0.4652135719259475	0.546738935185755	0.40453540196982885	0.302430073476827	0.25545105625477743	0.5586442616610404	0.4911029501609839	0.33101226758247126	-0.0467863370446791	-0.4517113107662336	-0.6204300862521835
summary_bg_median	0.26701421242638734	-0.2905707192304454	0.2568884312343518	-0.34339459378037096	0.023784257784868833	-0.023689583103094217	0.0067975934521691045	0.07612008257075772	-0.19146498076267518	-0.220505852369111	0.2715968308622222	0.2385085249264301	0.23248807550577463	0.011912029692488078	-0.09561137388154471	-0.10833171038314869	-0.10671107891412789	-0.07464989405827731	-0.2872449854615876	-0.267019176300618	-0.23439201300027496	0.32127890015048644	0.3074011198030851	0.29830893343295023	0.28115716922824063	-0.11725815106341546	1.0000000000000009	0.5400575078597731	1.0	0.6990879749902293	0.3177702720895435	-0.013551502629136236	0.0601985239344641	0.1227946452390486	0.1067419990463228	-0.023779555955204475	0.16983976478996043	0.17033772775577058	0.21386442386431145	0.2426406888787719	0.17969669874151056	0.18255821101792546	-0.08374321854225819	0.2381117422929104	0.2965799255357539	0.2259321629824748	0.2882113941943242	0.12053153342056039	0.06650369689766678	0.027683292802003445	0.23121824629751045	0.26865767333236257	0.10679712015006593	0.013735966736123859	-0.2006316553888352	-0.22698536487609292
summary_bg_p95	0.6939192556684156	-0.7216842347337598	0.34914130542951743	-0.6851569185207637	0.07345612150259143	-0.006667155476046289	-0.022687046700169536	0.21704353006461555	-0.4948576812050627	-0.5619175096622359	0.69656274292561	0.6918634020726848	0.679901078603702	0.05047866496293626	-0.09444298043996363	-0.12722680833636016	-0.12515122863806202	-0.2332106088937764	-0.5886340094700022	-0.5719335372117097	-0.5076423781364598	-0.10066526236104825	-0.11008290476589874	-0.12111858624295324	-0.13702086330228497	-0.22047031398833383	0.6990879749902298	0.8508062282707198	0.6990879749902293	1.0	0.5809713022331251	0.1423854961099614	0.33645548636826544	0.3793553878749936	0.30778226798623576	-0.0003177486633451021	0.5140009739774615	0.5094510729418397	0.5322282241726232	0.5346851293902718	0.5923518640206998	0.5954995954130428	0.0802661205947545	0.6472729209534074	0.6597356350121665	0.5803720898431113	0.6272811290575844	0.43068016425638295	0.30467208282226127	0.25797493969023544	0.6269208897882418	0.5730127168112363	0.29856082844810294	0.014719040415049348	-0.4956022539363622	-0.6945017662957118
summary_bg_stdv	0.45700894266131276	-0.599830755184287	0.6220842537063482	-0.5409990293694039	0.16002324645506397	0.13380965317163035	0.09390571923299189	0.22032115270183886	-0.45514804708093265	-0.34130812436915464	0.522117818638729	0.4504241367654064	0.4910809023050253	0.5327818993549693	-0.2823895320965648	-0.3031486064071742	-0.3018966161263124	-0.0060241074971952475	-0.37632644773399054	-0.3407096083853273	-0.3037696606903451	-0.3750796456109009	-0.38802392581806866	-0.3921522180389088	-0.4003831666716135	-0.46063934052696426	0.31777027208954345	0.8945661288370563	0.3177702720895435	0.5809713022331251	1.0	0.046873335563767625	0.16821994323733963	0.35662157392973515	0.30427960839258067	0.13790258832868837	0.39983156086555577	0.34542337944569396	0.3608081087634987	0.35258185720929014	0.44049515129031136	0.4486571182753665	0.08434285499046182	0.4700730895513171	0.45226458395698954	0.3216644367807626	0.39986725281492025	0.3592037864533812	0.29629676747294786	0.24779006692186023	0.4454828711516603	0.3562811189128641	0.35606474720927483	-0.10310115008711174	-0.386538741764488	-0.4827720303719102
summary_csf_k	0.31361725176958816	-0.2910954560950257	-0.02583087908711332	-0.10080388355543927	-0.07958898441820227	-0.08160981247425542	-0.15679812121256784	0.00027903327335577853	-0.204270771247013	-0.18670541846424385	0.25697119664306217	0.28802072345859264	0.3219412689597545	-0.037641283019518496	-0.07170440800882144	-0.08578486844013258	-0.0827739341513192	0.12667526467133602	-0.249164623016778	-0.2715671040934798	-0.282248857115027	-0.05294785187538656	-0.0826724170837676	-0.08313220086507006	-0.09502672739984	-0.08181087022943304	-0.013551502629136226	0.09826753961556467	-0.013551502629136236	0.1423854961099614	0.046873335563767625	1.0	0.021861580160510517	0.36818245843016023	0.34623181982510853	0.17620395184687754	0.3615299972803337	0.2912841309932182	0.19327293401318307	0.23371594847953234	0.255096747703031	0.25438218057977685	0.059816069380074076	0.2721387284853725	0.26819524848422094	0.4429264778490346	0.25796547441475476	0.16788362376644994	0.11090491811138756	0.04779128709391782	0.2851079023206084	0.3200819920922276	0.3062524949942069	-0.02418732547653537	-0.3035049172509572	-0.29805792372079176
summary_csf_mad	0.5020495792763066	-0.407184225095864	-0.13221746346174026	-0.30647955916693465	0.19449779784989046	0.12799534193706566	0.10220863197669085	0.30776276567295013	-0.503964338034041	-0.12807619619980945	0.4093698115610667	0.5476842873992658	0.548549881644394	-0.027629953258003485	0.043845012613345245	0.02224247262659719	0.017824466230261835	-0.6300941795770464	-0.06895891886457681	-0.22437200222121517	-0.22313620822872132	-0.0460336827809198	-0.041673124342584904	-0.05158043387481771	-0.06104437989632912	-0.09215278680851036	0.06019852393446416	0.26526364748097214	0.0601985239344641	0.33645548636826544	0.16821994323733963	0.021861580160510517	1.0	0.3361509134960674	0.2897654941197769	-0.3798338226766671	0.6054872991596548	0.7733139955773255	0.31301046050333936	0.3881714281689021	0.6761378081114383	0.6552153882999393	0.7080857312882177	0.5212391120540173	0.2562749588965494	0.6084640682867005	0.23933514053981447	0.5914609277786667	0.5291897211452615	0.4937996889279533	0.6003123205360491	0.3332895682992666	0.03650471924492105	0.27333810332475234	-0.36394059631928866	-0.5334608391035464
summary_csf_mean	0.5246360470781879	-0.4875368004218329	0.2686094028379092	-0.37869411076657583	0.04205635137705668	-0.029768308144201127	-0.024576643442720265	0.15655129450686994	-0.7579994003705288	-0.15200191906792815	0.5882770152061483	0.6108916145223408	0.6587762868839167	0.14767066253054087	-0.32970603445770447	-0.3478090359525187	-0.34149449730532305	0.37750116511094073	-0.19688737219258037	-0.16755277521288703	-0.18466582620022587	-0.1531520484896385	-0.23770757718069632	-0.23223268402372482	-0.25828512082129884	-0.09589545669950912	0.12279464523904861	0.37537570934677644	0.1227946452390486	0.3793553878749936	0.35662157392973515	0.36818245843016023	0.3361509134960674	1.0	0.980293989795812	0.43701259987662094	0.9276103578983239	0.7885170525840636	0.29989341319135965	0.5437561137388947	0.7274411927343919	0.7189672780695809	0.5988582474337923	0.606209416637939	0.3938124493433285	0.7038368031022729	0.2784576946721361	0.7280746191672334	0.6496775078907403	0.6571950548908427	0.7081996687271563	0.33722411651153794	0.8218654023552858	0.01033479275242278	-0.6049476098569405	-0.6235854841018519
summary_csf_median	0.3979163534273419	-0.3567333922270856	0.23772585343592617	-0.3032276789907956	0.02834020068765089	-0.044646154866471235	-0.009391733296750592	0.12008431231935299	-0.7196775632062351	0.00032461008086713566	0.46084110204151213	0.49958482172417484	0.5458190493329618	0.14594253829511597	-0.28419169909128983	-0.29535144821617315	-0.2887068557044953	0.44536394308051863	-0.054255341899129124	-0.03545725367435679	-0.07233874495210489	-0.10838114620615343	-0.19967118799741101	-0.19113875173464645	-0.2164967700028419	-0.0883101089427101	0.10674199904632284	0.3091261219994852	0.1067419990463228	0.30778226798623576	0.30427960839258067	0.34623181982510853	0.2897654941197769	0.980293989795812	1.0	0.3735640372719901	0.8800220305318536	0.75856646049374	0.15289357365949305	0.4734645231169263	0.6158780350570402	0.6061607585964837	0.6166627794777201	0.4662514598090767	0.24597482467856152	0.6467913431171367	0.1406926061509985	0.6473469878908438	0.5791416977879056	0.6274691221974548	0.5944734570634916	0.21563339366176615	0.7940428934172192	0.06932929581332987	-0.5231433256492445	-0.5089285754277701
