	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_2	rpve_csf	rpve_gm	rpve_wm	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
icvs_wm	0.6924860611004378	-0.7726722119740588	0.33661965077848943	-0.3038256935005746	0.14939329292628867	0.10930656554189042	0.09546793041648852	0.24036622210169847	-0.4065148431921638	-0.647007032050448	1.0	0.5153827060327361	0.5483772485667454	0.16990728540546096	-0.17658680388878623	-0.2179587918125982	-0.2335237778654977	-0.31765295065099225	-0.3415194958705429	-0.3048071844789711	-0.2098995436985458	-0.29386197968250183	-0.24772259320938583	-0.23536254260399092	-0.0655525752656838	0.0004881211817693737	-0.025007135481371085	0.326067136344799	-0.025007135481371085	0.3434607136242135	0.17655509350735407	0.18674569918174674	0.11361020505682172	0.19205141018253152	0.11889015388350602	-0.019844377037544856	0.27898621088700504	0.24120251458964695	0.6431894614788917	0.23964869271218892	0.32996292072295297	0.3363258842837455	-0.019993590998422232	0.3603639413268529	0.34320080216330406	0.5440962771182128	0.28886412684329993	0.19762631393058924	0.08924258033102334	0.34656347693406364	0.28558437235707945	0.24436479185414975	0.15984984587661163	-0.27460118728041927	-0.2886456058705757	-0.33121384059737985
inu_med	0.05844288905630998	-0.14546842247413144	-0.22672206086739957	-0.7871203365236893	-0.48749637790901745	-0.5333392307356286	-0.5158979450579371	-0.40661216125931765	-0.7181003950676141	0.06770713166478409	0.5153827060327361	1.0	-0.07703413895926528	-0.044961384409645644	-0.28137430606204084	-0.27878280247603404	-0.25113244332862783	0.056622713162104564	-0.7755296453795241	-0.7927755003406133	-0.7387237336896559	0.011204153141687092	-0.19672267740591584	-0.2665581223955116	-0.5861766793107257	-0.34728663013776523	0.5646356440542248	0.7741009286767914	0.5646356440542248	0.7939982122645374	0.6610779124071788	0.5753612073920256	0.661871109327554	0.6844950449795358	0.6380490636159407	0.46127410998929286	0.7500052487084256	0.7404248721155795	0.5332369702014327	0.7232442563204804	0.7632750044558553	0.7644832093144771	0.5310498536152467	0.7828252764384689	0.7762078101576005	0.40972174952784485	0.7759729525710585	0.7003712301550419	0.6341868303658731	-0.3162564875745416	0.7854731869381677	0.767408944733179	0.6654935283485343	0.26448470083442044	-0.7308460001727669	-0.8239325902898438
inu_range	0.8539968748872367	-0.8228102614794315	0.6890052056067189	0.3855873036006591	0.7156635069276249	0.6954714675166226	0.6708932595757151	0.7692509898559583	0.2597983438433201	-0.7873943579577202	0.5483772485667454	-0.07703413895926528	1.0	0.33786230477613016	0.13407717869456015	0.07793996240679608	0.03072692222318204	-0.40993059800312076	0.41523082424029034	0.4122942242273875	0.4246855478296431	-0.4482518530481804	-0.18122832896131005	-0.09614981296342262	0.5131153044141944	0.3289363791336942	-0.6263774825988622	-0.3778663724526449	-0.6263774825988622	-0.37291162340533257	-0.4589375710066515	-0.27329671292761293	-0.48111624916486884	-0.426005137081792	-0.46519080623927705	-0.5183411556519417	-0.384136401550454	-0.40300583815490676	0.3205159214579682	-0.42538470706715054	-0.3773078323548676	-0.3771928202214129	-0.4724333337445496	-0.36958352138339323	-0.38328753552382816	0.3416738766799458	-0.37914020785721564	-0.42116307118324553	-0.47212211901583906	0.7770254557554394	-0.35925470593525105	-0.39035457673748286	-0.43396641105183337	-0.40611922884726204	0.43137031492782607	0.36489813860060993
qi_2	0.23954700079932031	-0.3280139350724473	0.5443272329138791	0.11647070015428741	0.2886300787182883	0.2869003477699595	0.29844433242539586	0.27020437887563736	0.08938653533465933	-0.2335323068646415	0.16990728540546096	-0.044961384409645644	0.33786230477613016	1.0	-0.1797296307271409	-0.19549012768349103	-0.21623221621668906	-0.030402164178859672	0.18922656192764128	0.21450082939049367	0.22488630734795145	-0.6011011485227425	-0.5999024632405604	-0.5630613420926883	-0.1262838603999663	0.06828907183713548	-0.2120035959085897	0.0035307869532556174	-0.2120035959085897	-0.15805939621199977	0.20716435928080854	-0.09793515562780636	-0.23821100962574096	-0.14438436481372338	-0.14663001976488277	-0.1443068961263248	-0.15950551417239608	-0.17925835865197876	-0.042374045243945745	-0.19931549314563704	-0.15410348737653454	-0.15344726724378052	-0.16762489349223042	-0.1571008174914206	-0.18022409398519673	0.04657556490283263	-0.2023493350687325	-0.19017524906317693	-0.19489106553825294	0.2816284072489951	-0.18229978443253134	-0.21398580905757839	-0.13123221074938193	-0.2096447671856599	0.1359542145830577	0.12376824303711098
rpve_csf	0.19067605439751917	-0.06531179505908519	-0.16210539656139195	0.3072685661549632	0.14660234197568797	0.16480236038970772	0.15334265691444868	0.14460305709946233	0.2551255457739356	-0.09021056786732376	-0.17658680388878623	-0.28137430606204084	0.13407717869456015	-0.1797296307271409	1.0	0.9973975617997063	0.9919827408048095	-0.3062730788702794	0.3630394728641145	0.27538672997079366	0.24465018528703908	0.0431380398357862	0.20669963817361325	0.2368968876807355	0.3963240013690137	0.16461864985943553	-0.29504020834100764	-0.3849266342054417	-0.29504020834100764	-0.3309423130958236	-0.4495644196398794	-0.4051895486249632	-0.23143985907469106	-0.42274530987056697	-0.4017681371302292	-0.471171475813974	-0.3776940979793568	-0.3156487624558253	-0.07382364300313737	-0.38403327621819805	-0.361864439212839	-0.35886408316146157	-0.26444498420917434	-0.3898519667250938	-0.3607436412484268	-0.0998665156596058	-0.27259549569266706	-0.3694825849865559	-0.36885181309793275	0.10694073333106659	-0.3658852623233202	-0.27131905345604884	-0.37422492720280537	0.05424377847783608	0.3811904951958772	0.33099580438849807
rpve_gm	0.13384995740967734	-0.00813119787606052	-0.2006167907112031	0.28560381486823244	0.10938835048063097	0.12869669942476836	0.11971237590579611	0.10249429486499578	0.24109162441349463	-0.03573256995146125	-0.2179587918125982	-0.27878280247603404	0.07793996240679608	-0.19549012768349103	0.9973975617997063	1.0	0.9977072300763127	-0.27647035024663025	0.3461454937907793	0.25962448347615763	0.2280704670283108	0.064445449092561	0.21247092759426459	0.23798050795657208	0.3648644599886061	0.14452170356916744	-0.2614628885797851	-0.3655861445315447	-0.2614628885797851	-0.3131911487321249	-0.42356168817323053	-0.3907302636539565	-0.20684113208248636	-0.39826686363551866	-0.37359601817089294	-0.442973988837022	-0.35729788034397686	-0.2938731329896843	-0.10375573465971939	-0.3608715762355841	-0.34437911619886563	-0.34148046568823426	-0.23441020152938521	-0.3747968038605099	-0.34493197029721373	-0.1216442274651935	-0.2579170857586119	-0.34578902536502476	-0.3419851781771779	0.06475556968036947	-0.3471512312427322	-0.25678651368412303	-0.3470795285431704	0.08328392710111347	0.3602351816840837	0.31335870892822193
rpve_wm	0.0921503684418284	0.0314798797629813	-0.24597163453922166	0.24417671648841424	0.060701980367993506	0.08061643235336051	0.07174790902838298	0.05309826828513538	0.20504326280142632	0.00988576608454425	-0.2335237778654977	-0.25113244332862783	0.03072692222318204	-0.21623221621668906	0.9919827408048095	0.9977072300763127	1.0	-0.24492770579764184	0.30455700050408574	0.21667156901873866	0.18294899986550425	0.09054790566860836	0.22031213949943523	0.23945383788559552	0.3235298684456555	0.11983703050866733	-0.2157362278072933	-0.32414176946115314	-0.2157362278072933	-0.2702484001766889	-0.38320661937810474	-0.35751570033700997	-0.1634420853621599	-0.3526693033666584	-0.3274672993640681	-0.39912978454976006	-0.31267490096976286	-0.2496169194357808	-0.10074106084152175	-0.3168534116543306	-0.3012571526045705	-0.2984209354160299	-0.1897478609810939	-0.3322565456910937	-0.3018559320829237	-0.11928486509553063	-0.21500844945121364	-0.3019937082229393	-0.29890084119241733	0.01829679714152875	-0.30333518749115107	-0.2128398614803062	-0.30204138314123036	0.11926843056574601	0.3162410732542615	0.26954524032642013
snr_csf	-0.4692729684306751	0.44947475580272644	-0.1933300503883452	-0.262595855562493	-0.4328462691642784	-0.4293190047597838	-0.3864891905870466	-0.4795829975495529	-0.21972407594308316	0.51213884335837	-0.31765295065099225	0.056622713162104564	-0.40993059800312076	-0.030402164178859672	-0.3062730788702794	-0.27647035024663025	-0.24492770579764184	1.0	-0.22554719543545462	-0.1576777940946522	-0.24240049774364233	0.19191255107353616	-0.0292371903727282	-0.06587427161800581	-0.3845408610133982	-0.2055696551332	0.3757419586099197	0.29415140285633995	0.3757419586099197	0.2601003146669521	0.38090947560870264	0.5321306418059256	0.07989725836415984	0.5234896290650796	0.5560863131456194	0.7346774957220478	0.36759609658442705	0.2573459426209368	-0.21484958122605557	0.3173362842212422	0.26867506372146477	0.275215149464734	0.3839001294126059	0.25809302076655555	0.25779512250595116	-0.1412135839657012	0.25569932692517794	0.32713654162206257	0.3509881839412887	-0.37274240994324503	0.31315017813153456	0.24892933724209346	0.557759147624947	0.28231730719814724	-0.2778467994930713	-0.26838201605857454
snr_gm	0.21083489060465135	-0.07685371782353063	0.4247332342200982	0.8550277903222103	0.6596306068601583	0.6780778849655561	0.685759086391107	0.611679698904461	0.639621793561043	-0.18906866609733775	-0.3415194958705429	-0.7755296453795241	0.41523082424029034	0.18922656192764128	0.3630394728641145	0.3461454937907793	0.30455700050408574	-0.22554719543545462	1.0	0.9612569120430562	0.8969373238843686	-0.19204639075972582	0.07307558989510425	0.16918866255452272	0.7050547441464277	0.43564509303716564	-0.7401242367903716	-0.8684946425857301	-0.7401242367903716	-0.8861401202615539	-0.7770381847665514	-0.6672776203162979	-0.6937695661254397	-0.7288027581471077	-0.6760400960929535	-0.6773972154625795	-0.774236274990665	-0.7488250619623631	-0.5215528948960395	-0.8704958956925274	-0.8187036577378252	-0.827804034607546	-0.5042449478623904	-0.9224290774912538	-0.9712194391198947	-0.22365906738103355	-0.935502440414966	-0.7719190357419737	-0.7242494762917203	0.6067246598880757	-0.8541036502764213	-0.9077927715638795	-0.7297409480529279	-0.2794710270992546	0.8380089379537181	0.8778909753347905
snr_total	0.21044321272089286	-0.08942524386923513	0.49510961520502084	0.8413394027732368	0.6900743225733084	0.6994798786410842	0.728228690897043	0.6309637659686373	0.670825464967136	-0.24399148412239333	-0.3048071844789711	-0.7927755003406133	0.4122942242273875	0.21450082939049367	0.27538672997079366	0.25962448347615763	0.21667156901873866	-0.1576777940946522	0.9612569120430562	1.0	0.9732572138384105	-0.20920564451381152	0.04860917173577161	0.1479717930689854	0.7021093964420952	0.42194095964361905	-0.7324810727375298	-0.8575871461422134	-0.7324810727375298	-0.8850436212192825	-0.7585764006967536	-0.6284713111938298	-0.7460989123339169	-0.7219843700623383	-0.6722713041412831	-0.620390968997793	-0.7830471497080304	-0.7768383424895253	-0.5190430723298773	-0.8249182364216694	-0.8221331901627836	-0.8272098219690804	-0.546275010339614	-0.9038321279953709	-0.9450631856686571	-0.2892170185289931	-0.9533647918593223	-0.742668942524387	-0.6824086338900699	0.6637397633583949	-0.8435085169864496	-0.9619768470477088	-0.7129383823550316	-0.3846707642311271	0.8318501258027373	0.8990951606677551
snr_wm	0.2563786525712199	-0.14746420827378526	0.5363942548727467	0.8049424456577007	0.7066686932151812	0.7067614573851552	0.745843261051888	0.6504033232479741	0.664724606271876	-0.32711357893205995	-0.2098995436985458	-0.7387237336896559	0.4246855478296431	0.22488630734795145	0.24465018528703908	0.2280704670283108	0.18294899986550425	-0.24240049774364233	0.8969373238843686	0.9732572138384105	1.0	-0.23561066188372065	0.026255539748963126	0.12629238939911014	0.7012394385294256	0.414410072091912	-0.7233107111628048	-0.8334844132540646	-0.7233107111628048	-0.8622596531409125	-0.7424769306975081	-0.627434053172179	-0.7479462060715539	-0.7362979988562394	-0.6950808824489086	-0.6377041966955534	-0.7866537506090674	-0.7809055818420672	-0.46329741238858185	-0.7876714410837515	-0.810078652680566	-0.8129060718058244	-0.597541009608069	-0.8732490902067062	-0.9051369724458654	-0.31911696404726364	-0.9362838280800739	-0.7153352498067307	-0.6477567889731678	0.7016266895665336	-0.8235419392555238	-0.9727894310392148	-0.7151602959781396	-0.48039565808335893	0.8044818797039344	0.887763182497619
snrd_csf	-0.38045319495505353	0.43931772595657304	-0.5238918252698268	-0.14335859648531973	-0.3194841879728098	-0.3253113713768288	-0.28699383872722434	-0.33154703642139843	-0.09972084474929922	0.35865580560529187	-0.29386197968250183	0.011204153141687092	-0.4482518530481804	-0.6011011485227425	0.0431380398357862	0.064445449092561	0.09054790566860836	0.19191255107353616	-0.19204639075972582	-0.20920564451381152	-0.23561066188372065	1.0	0.9075218614388577	0.855574895851895	0.23984749711312534	-0.021945990766045798	0.500296463952485	0.059310881981116115	0.500296463952485	0.20364883812194232	-0.030324530075357584	0.1393799960963539	0.2580736412415187	0.22775348501211506	0.2493326211526983	0.23853281710296687	0.20778589761337174	0.2216066033705515	-0.048650736569488644	0.2360001528659164	0.17965550386459386	0.1787178261312944	0.21879456719458273	0.17753247465567504	0.19141119898106912	-0.08593013194694248	0.20552760181549748	0.2405156020825852	0.2626932481114572	-0.3503191287564791	0.2043249919746359	0.22741702691211046	0.17576726415771587	0.24748980880224505	-0.19191933053476473	-0.13169070632636926
snrd_gm	-0.14111994506449782	0.24276483909168345	-0.3374234567796799	0.14646106675910062	-0.04919964090726682	-0.05678848501949568	-0.017929268354023448	-0.05715457280102173	0.15114261251991468	0.10314752872249808	-0.24772259320938583	-0.19672267740591584	-0.18122832896131005	-0.5999024632405604	0.20669963817361325	0.21247092759426459	0.22031213949943523	-0.0292371903727282	0.07307558989510425	0.04860917173577161	0.026255539748963126	0.9075218614388577	1.0	0.9878350229134842	0.5652375490280768	0.21053112701975993	0.20030838527336597	-0.25355730339290145	0.20030838527336597	-0.08010820292516137	-0.37355682226987286	-0.11896210120965123	-0.006277999446708517	-0.08816863799537904	-0.07241939418929	-0.05788794418486606	-0.09292516623462378	-0.07150953834657371	-0.052208092753543295	-0.0419731730173084	-0.10009261618301045	-0.10043483930358513	-0.05293840126325844	-0.09218781815033414	-0.07272590093020764	-0.0980658028865786	-0.04883497953067272	-0.04695782628615667	-0.028097006704641183	-0.0903711522421703	-0.0760082463487838	-0.0353865987554222	-0.13017658308611993	0.08878709977944883	0.09867177240256439	0.15389988485851155
snrd_total	-0.06994129205589338	0.1845397675519695	-0.2606049277114851	0.23938823019987382	0.036954841136456335	0.027974134605874695	0.07043488054480622	0.02770853129541282	0.2318553744175951	0.023177883211758645	-0.23536254260399092	-0.2665581223955116	-0.09614981296342262	-0.5630613420926883	0.2368968876807355	0.23798050795657208	0.23945383788559552	-0.06587427161800581	0.16918866255452272	0.1479717930689854	0.12629238939911014	0.855574895851895	0.9878350229134842	1.0	0.6540651068803873	0.2925739753993048	0.09664088292125395	-0.35520853949637354	0.09664088292125395	-0.18078407633337543	-0.47006507188962166	-0.17542191640037066	-0.10617466734169685	-0.17629834876389652	-0.1586068088809536	-0.13946133127798463	-0.184669381987751	-0.16401802046402264	-0.082696756399049	-0.13780260178212345	-0.1970030409162332	-0.19777329931552645	-0.14510465671821454	-0.1916328544280548	-0.17176988760309975	-0.10935164006958105	-0.1461600608008412	-0.14006497347809305	-0.11851856118925785	0.001834050727864335	-0.17030697757872615	-0.13387795002225195	-0.21783632413258439	0.0114754403095808	0.19110381650842456	0.2501183671996562
