subject	session	series_uid	file_source	n_files	resolution_time_seconds	validation_performed	conversion_time_seconds
sub-017	ses-01	1.3.12.2.1107.5.2.43.166092.2023081815371777063131415.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-017	ses-01	1.3.12.2.1107.5.2.43.166092.2023081815533826891645716.0.0.0	bids_plan+inventory	3	0.5072	true	4.0379
sub-017	ses-01	1.3.12.2.1107.5.2.43.166092.2023081816060535634047607.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-017	ses-01	1.3.12.2.1107.5.2.43.166092.2023081816082334446255096.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-017	ses-01	1.3.12.2.1107.5.2.43.166092.202308181633067131503253.0.0.0	bids_plan+inventory	150	6.2494	true	39.6320
sub-017	ses-01	1.3.12.2.1107.5.2.43.166092.202308181635354740208183.0.0.0	bids_plan+inventory	32	2.0800	true	14.5692
sub-017	ses-01	1.3.12.2.1107.5.2.43.166092.202308181635354740308184.0.0.0	bids_plan+inventory	32	1.8287	true	10.0909
sub-017	ses-01	1.3.12.2.1107.5.2.43.166092.202308181635354740508186.0.0.0	bids_plan+inventory	32	1.9428	true	13.0438
sub-017	ses-01	1.3.12.2.1107.5.2.43.166092.202308181635354740708187.0.0.0	bids_plan+inventory	32	1.7585	true	13.2604
sub-017	ses-01	1.3.12.2.1107.5.2.43.166092.202308181635354740708188.0.0.0	bids_plan+inventory	1	0.4186	true	2.4696
sub-017	ses-01	1.3.12.2.1107.5.2.43.166092.202308181642347911020539.0.0.0	bids_plan+inventory	96	4.4272	true	33.5264
sub-017	ses-01	1.3.12.2.1107.5.2.43.166092.2023081816505741884735299.0.0.0	bids_plan+inventory	150	5.1061	true	42.4967
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040909440761405900007.0.0.0	bids_plan+inventory	3	0.5287	true	45.3457
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040909475458332000347.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040909524162025881168.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040909564691634261989.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040910010013084842810.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040910035275274450295.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040910092543484231116.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040910142524579806965.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040910185931579482090.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040910235594566857215.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040910281323424032340.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040910405116118146641.0.0.0	bids_plan+inventory	3	0.4928	true	23.0013
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040910531297440248532.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.20240409105529427756021.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040911201984321504343.0.0.0	bids_plan+inventory	150	6.9280	true	10.3135
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040911220959087908124.0.0.0	bids_plan+inventory	32	1.8722	true	19.5696
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040911220959088008125.0.0.0	bids_plan+inventory	32	1.6147	true	3.7136
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040911220959088208127.0.0.0	bids_plan+inventory	32	1.6412	true	5.6730
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040911220959088308128.0.0.0	bids_plan+inventory	32	1.6009	true	2.5176
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040911220959088408129.0.0.0	bids_plan+inventory	1	0.4047	true	12.2240
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040911294451717921506.0.0.0	bids_plan+inventory	96	4.4323	true	5.2915
sub-017	ses-02	1.3.12.2.1107.5.2.43.166092.2024040911380662575436348.0.0.0	bids_plan+inventory	150	6.2493	true	11.2855
sub-018	ses-01	1.3.12.2.1107.5.2.43.166092.2023082813443922097500349.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-018	ses-01	1.3.12.2.1107.5.2.43.166092.2023082813493743649181170.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-018	ses-01	1.3.12.2.1107.5.2.43.166092.2023082813535162103761991.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-018	ses-01	1.3.12.2.1107.5.2.43.166092.2023082813545932436669476.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-018	ses-01	1.3.12.2.1107.5.2.43.166092.2023082813591597016950297.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-018	ses-01	1.3.12.2.1107.5.2.43.166092.2023082814043783863331842.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-018	ses-01	1.3.12.2.1107.5.2.43.166092.2023082814093829938506967.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-018	ses-01	1.3.12.2.1107.5.2.43.166092.2023082814140989000482092.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-018	ses-01	1.3.12.2.1107.5.2.43.166092.2023082814174936963657217.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-018	ses-01	1.3.12.2.1107.5.2.43.166092.2023082814224754849332342.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-018	ses-01	1.3.12.2.1107.5.2.43.166092.2023082814431558868748534.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-018	ses-01	1.3.12.2.1107.5.2.43.166092.2023082814453895935956023.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-018	ses-01	1.3.12.2.1107.5.2.43.166092.2023082815070848744598438.0.0.0	bids_plan+inventory	32	0.4824	true	3.1331
sub-018	ses-01	1.3.12.2.1107.5.2.43.166092.2023082815070848744898441.0.0.0	bids_plan+inventory	32	0.4298	true	4.2106
sub-018	ses-01	1.3.12.2.1107.5.2.43.166092.2023082815070848744998442.0.0.0	bids_plan+inventory	32	0.4466	true	4.5794
sub-018	ses-01	1.3.12.2.1107.5.2.43.166092.2023082815070848745098443.0.0.0	bids_plan+inventory	1	0.4138	true	1.8168
sub-018	ses-01	1.3.12.2.1107.5.2.43.166092.2023082815285485821429712.0.0.0	bids_plan+inventory	5	0.3635	true	2.0552
sub-018	ses-01	1.3.12.2.1107.5.2.43.166092.2023082815285490043729734.0.0.0	bids_plan+inventory	5	0.4798	true	3.0409
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.2023090714370530424804315.0.0.0	bids_plan+inventory	3	0.4415	true	1.2586
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.2023090714393889320404655.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.202309071444393275685476.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.2023090714491158915366297.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.2023090714502396495473782.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.2023090714550028003354603.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.2023090715001338500035424.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.2023090715044473167810549.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.202309071509514833086398.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.20230907151411733161523.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.2023090715191668651536648.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.2023090715323140573850949.0.0.0	bids_plan+inventory	3	0.4179	true	2.8249
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.2023090715464080866752840.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.2023090715485846004960327.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.2023090716152838861209284.0.0.0	bids_plan+inventory	150	5.0644	true	8.6219
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.2023090716191753284916778.0.0.0	bids_plan+inventory	32	1.4183	true	2.5149
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.2023090716191753285016779.0.0.0	bids_plan+inventory	32	1.3010	true	8.2057
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.2023090716191753285216781.0.0.0	bids_plan+inventory	32	1.2196	true	4.6613
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.2023090716191753285316782.0.0.0	bids_plan+inventory	32	1.3294	true	6.5443
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.2023090716191753285416783.0.0.0	bids_plan+inventory	1	0.4079	true	8.0513
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.2023090716270344489930666.0.0.0	bids_plan+inventory	96	2.9886	true	6.1278
sub-019	ses-01	1.3.12.2.1107.5.2.43.166092.2023090716323713000940534.0.0.0	bids_plan+inventory	150	4.1639	true	22.0015
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.2024030509531953571200007.0.0.0	bids_plan+inventory	3	0.4444	true	4.3775
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.2024030509553085061900347.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.2024030509591826771081168.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.2024030510040670710561989.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.2024030510051599260469474.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.2024030510084443020550295.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.2024030510144520761331840.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.202403051018179733606965.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.2024030510222119615582090.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.2024030510265679067957215.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.20240305103229767032340.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.2024030510423417772246641.0.0.0	bids_plan+inventory	3	0.4264	true	12.0150
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.2024030510533964051348532.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.2024030510555226023556021.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.2024030511200140317902577.0.0.0	bids_plan+inventory	150	5.9694	true	23.6764
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.2024030511221265629906960.0.0.0	bids_plan+inventory	32	1.6319	true	3.5119
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.2024030511221265630006961.0.0.0	bids_plan+inventory	32	1.4516	true	2.9280
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.2024030511221265630306963.0.0.0	bids_plan+inventory	32	1.3616	true	3.0607
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.2024030511221265630306964.0.0.0	bids_plan+inventory	32	1.3131	true	4.6971
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.2024030511221265630406965.0.0.0	bids_plan+inventory	1	0.4028	true	2.0088
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.2024030511291568809619256.0.0.0	bids_plan+inventory	96	3.3380	true	5.7347
sub-019	ses-02	1.3.12.2.1107.5.2.43.166092.2024030511390080666136873.0.0.0	bids_plan+inventory	150	5.3319	true	29.1219
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090910455239693900007.0.0.0	bids_plan+inventory	3	0.4535	true	1.4715
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090910475064681000347.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090910513871012881168.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090910565416039361989.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090910581128230069474.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090911022545568850295.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090911065128404831116.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090911104815202706241.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090911154818240782090.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090911194526034857215.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090911235420330632340.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090911353128742646641.0.0.0	bids_plan+inventory	3	0.4020	true	38.7181
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090911454112743848532.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090911475935552456021.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090912111441815000636.0.0.0	bids_plan+inventory	150	6.0711	true	11.9321
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090912131016277004582.0.0.0	bids_plan+inventory	32	1.4040	true	3.8240
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090912131016277104583.0.0.0	bids_plan+inventory	32	1.5580	true	3.3898
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090912131016277304585.0.0.0	bids_plan+inventory	32	1.4021	true	3.7024
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090912131016277404586.0.0.0	bids_plan+inventory	32	2.3323	true	4.0467
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090912131016277504587.0.0.0	bids_plan+inventory	1	0.4061	true	0.8603
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090912200131912216236.0.0.0	bids_plan+inventory	96	2.7425	true	10.0796
sub-020	ses-01	1.3.12.2.1107.5.2.43.166092.2023090912313166852936749.0.0.0	bids_plan+inventory	150	4.1876	true	12.2026
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.2023092813304247101900007.0.0.0	bids_plan+inventory	3	0.4112	true	0.8161
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.202309281333149510300347.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.2023092813381868839881168.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.2023092813425510357161989.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.2023092813440075791869474.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.2023092813484696426050295.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.2023092813533098317231116.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.202309281358406580506965.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.2023092814032520845782090.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.2023092814080524130757215.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.2023092814125751351032340.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.2023092814230411799946641.0.0.0	bids_plan+inventory	3	0.4533	true	7.0330
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.2023092814352592688948532.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.2023092814374374960956021.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.2023092815015944152503092.0.0.0	bids_plan+inventory	150	4.7848	true	8.4763
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.2023092815045096096308684.0.0.0	bids_plan+inventory	32	1.8465	true	5.5199
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.2023092815045096096408685.0.0.0	bids_plan+inventory	32	1.2553	true	3.2600
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.2023092815045096096608687.0.0.0	bids_plan+inventory	32	1.5239	true	3.6768
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.2023092815045096096708688.0.0.0	bids_plan+inventory	32	1.4057	true	3.9128
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.2023092815045096096808689.0.0.0	bids_plan+inventory	1	0.3686	true	0.6108
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.2023092815114726000020652.0.0.0	bids_plan+inventory	96	3.8567	true	6.7401
sub-021	ses-01	1.3.12.2.1107.5.2.43.166092.2023092815203846619736224.0.0.0	bids_plan+inventory	150	5.6997	true	8.7217
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032511220716584200007.0.0.0	bids_plan+inventory	3	0.3979	true	1.8562
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032511240526259100347.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.202403251127539918081168.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032511321641813461989.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032511325940191361998.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032511340646035269483.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032511380293089650304.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032511435238942331849.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032511472456285406974.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032511531210359582099.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032511572838697157224.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032512013333915732349.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032512154666204597477.0.0.0	bids_plan+inventory	3	0.4701	true	5.3505
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032512165220937997810.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032512251881143212111.0.0.0	bids_plan+inventory	3	0.4796	true	1.7529
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032512342548531614002.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.202403251236428872522039.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032512595931481357670.0.0.0	bids_plan+inventory	150	5.6648	true	13.5172
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032513012830041960143.0.0.0	bids_plan+inventory	32	1.6020	true	2.8259
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032513012830042060144.0.0.0	bids_plan+inventory	32	1.4833	true	5.1458
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032513012830042260146.0.0.0	bids_plan+inventory	32	1.3156	true	2.0999
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032513012830042360147.0.0.0	bids_plan+inventory	32	1.3806	true	3.6593
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032513012830042460148.0.0.0	bids_plan+inventory	1	0.3711	true	0.9801
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032513091288086570283.0.0.0	bids_plan+inventory	96	3.1184	true	7.2285
sub-021	ses-02	1.3.12.2.1107.5.2.43.166092.2024032513333926212002347.0.0.0	bids_plan+inventory	150	5.0428	true	15.2758
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100510141421569000007.0.0.0	bids_plan+inventory	3	0.4207	true	3.7591
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100510154241170800347.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100510192961471381168.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100510241415912361989.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100510251926990669474.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100510284782752350295.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100510333596582931116.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100510381148308506965.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.202310051041447100482090.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100510453915258957215.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100510505017437432340.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.202310051100295122546641.0.0.0	bids_plan+inventory	3	0.3892	true	5.1656
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100511130073586248532.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100511151065051556023.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100511235294398864244.0.0.0	bids_plan+inventory	3	0.3852	true	5.8756
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100512014619337006000.0.0.0	bids_plan+inventory	150	4.9351	true	8.8810
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100512115238786724242.0.0.0	bids_plan+inventory	3	0.4050	true	1.3653
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100512135595997028761.0.0.0	bids_plan+inventory	32	1.5498	true	7.5412
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100512135595997228762.0.0.0	bids_plan+inventory	32	1.3161	true	4.1230
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100512135595997428764.0.0.0	bids_plan+inventory	32	1.4161	true	4.2748
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100512135595997528765.0.0.0	bids_plan+inventory	32	1.1934	true	2.5421
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100512135595997628766.0.0.0	bids_plan+inventory	1	0.3650	true	4.3923
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100512201150531439298.0.0.0	bids_plan+inventory	150	5.4891	true	10.3047
sub-022	ses-01	1.3.12.2.1107.5.2.43.166092.2023100512214451853340329.0.0.0	bids_plan+inventory	96	2.5771	true	6.3099
sub-022	ses-02	1.3.12.2.1107.5.2.43.166092.2024042215040740991645032.0.0.0	bids_plan+inventory	3	0.5035	true	1.4661
sub-022	ses-02	1.3.12.2.1107.5.2.43.166092.2024042215063352223745372.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-02	1.3.12.2.1107.5.2.43.166092.2024042215111681205326193.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-02	1.3.12.2.1107.5.2.43.166092.2024042215152823658307014.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-02	1.3.12.2.1107.5.2.43.166092.2024042215163299988514499.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-02	1.3.12.2.1107.5.2.43.166092.2024042215201192814495320.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-02	1.3.12.2.1107.5.2.43.166092.2024042215262347031476865.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-02	1.3.12.2.1107.5.2.43.166092.2024042215295561275051990.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-02	1.3.12.2.1107.5.2.43.166092.2024042215341039448227115.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-02	1.3.12.2.1107.5.2.43.166092.2024042215383948773602240.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-02	1.3.12.2.1107.5.2.43.166092.2024042215441579233077365.0.0.0	metadata_prefilter	0	0.0000	false	0.0000
sub-022	ses-02	1.3.12.2.1107.5.2.43.166092.2024042215581536711591666.0.0.0	bids_plan+inventory	3	0.4544	true	2.7130
