file_path	subject	session	extension	file_size	creation_time	modification_time
/lustre06/project/6001995/raw_original/Control/SUBC17-Session1-2023AUG18/SUBC17_Session01_2023AUG18_Physio/SUBC17_session01_control_2023AUG18.resp	sub-017	ses-01	.resp	5944262	NA	2023-08-18T18:53:56+00:00
/lustre06/project/6001995/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APRIL09_PERIPHERAL/SUBC17_Session02_2024APR09.ecg	sub-017	ses-02	.ecg	77345	NA	2024-04-09T13:41:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APRIL09_PERIPHERAL/SUBC17_Session02_2024APR09.ext	sub-017	ses-02	.ext	3540938	NA	2024-04-09T13:41:14+00:00
/lustre06/project/6001995/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APRIL09_PERIPHERAL/SUBC17_Session02_2024APR09.ext2	sub-017	ses-02	.ext2	3519665	NA	2024-04-09T13:41:14+00:00
/lustre06/project/6001995/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APRIL09_PERIPHERAL/SUBC17_Session02_2024APR09.pmu	sub-017	ses-02	.pmu	2296	NA	2024-04-09T13:41:14+00:00
/lustre06/project/6001995/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APRIL09_PERIPHERAL/SUBC17_Session02_2024APR09.puls	sub-017	ses-02	.puls	8804917	NA	2024-04-09T13:41:14+00:00
/lustre06/project/6001995/raw_original/Control/SUBC17_Session02_2024APR09/SUBC17_Session02_2024APRIL09_PERIPHERAL/SUBC17_Session02_2024APR09.resp	sub-017	ses-02	.resp	8614953	NA	2024-04-09T13:41:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC18-Session1-2023AUG28/PhysioData/SUBC18_CONTROL_SESSION01_2023AUG28.ecg	sub-018	ses-01	.ecg	2760702	NA	2023-08-28T17:03:22+00:00
/lustre06/project/6001995/raw_original/Control/SUBC18-Session1-2023AUG28/PhysioData/SUBC18_CONTROL_SESSION01_2023AUG28.ext	sub-018	ses-01	.ext	239232	NA	2023-08-28T17:03:24+00:00
/lustre06/project/6001995/raw_original/Control/SUBC18-Session1-2023AUG28/PhysioData/SUBC18_CONTROL_SESSION01_2023AUG28.ext2	sub-018	ses-01	.ext2	239229	NA	2023-08-28T17:03:24+00:00
/lustre06/project/6001995/raw_original/Control/SUBC18-Session1-2023AUG28/PhysioData/SUBC18_CONTROL_SESSION01_2023AUG28.pmu	sub-018	ses-01	.pmu	2296	NA	2023-08-28T17:03:24+00:00
/lustre06/project/6001995/raw_original/Control/SUBC18-Session1-2023AUG28/PhysioData/SUBC18_CONTROL_SESSION01_2023AUG28.puls	sub-018	ses-01	.puls	598601	NA	2023-08-28T17:03:24+00:00
/lustre06/project/6001995/raw_original/Control/SUBC18-Session1-2023AUG28/PhysioData/SUBC18_CONTROL_SESSION01_2023AUG28.resp	sub-018	ses-01	.resp	599624	NA	2023-08-28T17:03:22+00:00
/lustre06/project/6001995/raw_original/Control/SUBC20-Session1_2023SEP07/Physiology Data/SUBC20_CONTROL_SESSION01_2023SEPT07.ecg	sub-019	ses-01	.ecg	76678	NA	2023-09-07T18:36:20+00:00
/lustre06/project/6001995/raw_original/Control/SUBC20-Session1_2023SEP07/Physiology Data/SUBC20_CONTROL_SESSION01_2023SEPT07.ext	sub-019	ses-01	.ext	7468547	NA	2023-09-07T18:36:20+00:00
/lustre06/project/6001995/raw_original/Control/SUBC20-Session1_2023SEP07/Physiology Data/SUBC20_CONTROL_SESSION01_2023SEPT07.ext2	sub-019	ses-01	.ext2	7447264	NA	2023-09-07T18:36:20+00:00
/lustre06/project/6001995/raw_original/Control/SUBC20-Session1_2023SEP07/Physiology Data/SUBC20_CONTROL_SESSION01_2023SEPT07.pmu	sub-019	ses-01	.pmu	2296	NA	2023-09-07T18:36:22+00:00
/lustre06/project/6001995/raw_original/Control/SUBC20-Session1_2023SEP07/Physiology Data/SUBC20_CONTROL_SESSION01_2023SEPT07.puls	sub-019	ses-01	.puls	18560527	NA	2023-09-07T18:36:20+00:00
/lustre06/project/6001995/raw_original/Control/SUBC20-Session1_2023SEP07/Physiology Data/SUBC20_CONTROL_SESSION01_2023SEPT07.resp	sub-019	ses-01	.resp	18611704	NA	2023-09-07T18:36:20+00:00
/lustre06/project/6001995/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_peripheral/SUBC020_SESSION02_05MAR2024.ecg	sub-019	ses-02	.ecg	67174	NA	2024-03-05T14:47:18+00:00
/lustre06/project/6001995/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_peripheral/SUBC020_SESSION02_05MAR2024.ext	sub-019	ses-02	.ext	4364049	NA	2024-03-05T14:47:20+00:00
/lustre06/project/6001995/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_peripheral/SUBC020_SESSION02_05MAR2024.ext2	sub-019	ses-02	.ext2	4342766	NA	2024-03-05T14:47:20+00:00
/lustre06/project/6001995/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_peripheral/SUBC020_SESSION02_05MAR2024.pmu	sub-019	ses-02	.pmu	2296	NA	2024-03-05T14:47:20+00:00
/lustre06/project/6001995/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_peripheral/SUBC020_SESSION02_05MAR2024.puls	sub-019	ses-02	.puls	10837790	NA	2024-03-05T14:47:18+00:00
/lustre06/project/6001995/raw_original/Control/SUBC20_Session02_2024MAR05/SUBC20_Session02_2024MAR5_peripheral/SUBC020_SESSION02_05MAR2024.resp	sub-019	ses-02	.resp	10757979	NA	2024-03-05T14:47:18+00:00
/lustre06/project/6001995/raw_original/Control/SUBC21-Session1-2023SEP09/SUBC021_Session01_2023SEP09_Physio/SUBC021-Control-Session01-2023-Sept-09.ecg	sub-020	ses-01	.ecg	33113	NA	2023-09-09T14:45:16+00:00
/lustre06/project/6001995/raw_original/Control/SUBC21-Session1-2023SEP09/SUBC021_Session01_2023SEP09_Physio/SUBC021-Control-Session01-2023-Sept-09.ext	sub-020	ses-01	.ext	5364842	NA	2023-09-09T14:45:18+00:00
/lustre06/project/6001995/raw_original/Control/SUBC21-Session1-2023SEP09/SUBC021_Session01_2023SEP09_Physio/SUBC021-Control-Session01-2023-Sept-09.ext2	sub-020	ses-01	.ext2	5343559	NA	2023-09-09T14:45:18+00:00
/lustre06/project/6001995/raw_original/Control/SUBC21-Session1-2023SEP09/SUBC021_Session01_2023SEP09_Physio/SUBC021-Control-Session01-2023-Sept-09.pmu	sub-020	ses-01	.pmu	2296	NA	2023-09-09T14:45:18+00:00
/lustre06/project/6001995/raw_original/Control/SUBC21-Session1-2023SEP09/SUBC021_Session01_2023SEP09_Physio/SUBC021-Control-Session01-2023-Sept-09.puls	sub-020	ses-01	.puls	13268881	NA	2023-09-09T14:45:16+00:00
/lustre06/project/6001995/raw_original/Control/SUBC21-Session1-2023SEP09/SUBC021_Session01_2023SEP09_Physio/SUBC021-Control-Session01-2023-Sept-09.resp	sub-020	ses-01	.resp	13268413	NA	2023-09-09T14:45:16+00:00
/lustre06/project/6001995/raw_original/Control/SUBC22-Session1-2023SEPT28/SUBC22-Session1-2023SEPT28-peripheral/SUBC22_Control_Session01_28SEPT2023.ecg	sub-021	ses-01	.ecg	116946	NA	2023-09-28T17:29:14+00:00
/lustre06/project/6001995/raw_original/Control/SUBC22-Session1-2023SEPT28/SUBC22-Session1-2023SEPT28-peripheral/SUBC22_Control_Session01_28SEPT2023.ext	sub-021	ses-01	.ext	6838888	NA	2023-09-28T17:29:16+00:00
/lustre06/project/6001995/raw_original/Control/SUBC22-Session1-2023SEPT28/SUBC22-Session1-2023SEPT28-peripheral/SUBC22_Control_Session01_28SEPT2023.ext2	sub-021	ses-01	.ext2	6817603	NA	2023-09-28T17:29:16+00:00
/lustre06/project/6001995/raw_original/Control/SUBC22-Session1-2023SEPT28/SUBC22-Session1-2023SEPT28-peripheral/SUBC22_Control_Session01_28SEPT2023.pmu	sub-021	ses-01	.pmu	2296	NA	2023-09-28T17:29:16+00:00
/lustre06/project/6001995/raw_original/Control/SUBC22-Session1-2023SEPT28/SUBC22-Session1-2023SEPT28-peripheral/SUBC22_Control_Session01_28SEPT2023.puls	sub-021	ses-01	.puls	17066718	NA	2023-09-28T17:29:16+00:00
/lustre06/project/6001995/raw_original/Control/SUBC22-Session1-2023SEPT28/SUBC22-Session1-2023SEPT28-peripheral/SUBC22_Control_Session01_28SEPT2023.resp	sub-021	ses-01	.resp	16771676	NA	2023-09-28T17:29:14+00:00
/lustre06/project/6001995/raw_original/Control/SUBC22_Session02_2024MAR25/SUBC22_Session02_2024MAR25_Peripheral/SUBC22-Session2-2024MAR25.ecg	sub-021	ses-02	.ecg	98823	NA	2024-03-25T15:20:14+00:00
/lustre06/project/6001995/raw_original/Control/SUBC22_Session02_2024MAR25/SUBC22_Session02_2024MAR25_Peripheral/SUBC22-Session2-2024MAR25.ext	sub-021	ses-02	.ext	2291337	NA	2024-03-25T15:20:16+00:00
/lustre06/project/6001995/raw_original/Control/SUBC22_Session02_2024MAR25/SUBC22_Session02_2024MAR25_Peripheral/SUBC22-Session2-2024MAR25.ext2	sub-021	ses-02	.ext2	2271854	NA	2024-03-25T15:20:16+00:00
/lustre06/project/6001995/raw_original/Control/SUBC22_Session02_2024MAR25/SUBC22_Session02_2024MAR25_Peripheral/SUBC22-Session2-2024MAR25.pmu	sub-021	ses-02	.pmu	2296	NA	2024-03-25T15:20:16+00:00
/lustre06/project/6001995/raw_original/Control/SUBC22_Session02_2024MAR25/SUBC22_Session02_2024MAR25_Peripheral/SUBC22-Session2-2024MAR25.puls	sub-021	ses-02	.puls	5597330	NA	2024-03-25T15:20:16+00:00
/lustre06/project/6001995/raw_original/Control/SUBC22_Session02_2024MAR25/SUBC22_Session02_2024MAR25_Peripheral/SUBC22-Session2-2024MAR25.resp	sub-021	ses-02	.resp	5584408	NA	2024-03-25T15:20:16+00:00
/lustre06/project/6001995/raw_original/Control/SUBC23-Session01-2023OCT05/SUBC23-Session01-2023OCT05-Physio Data/subc23_peripheral.ecg	sub-022	ses-01	.ecg	152048	NA	2023-10-05T14:13:32+00:00
/lustre06/project/6001995/raw_original/Control/SUBC23-Session01-2023OCT05/SUBC23-Session01-2023OCT05-Physio Data/subc23_peripheral.ext	sub-022	ses-01	.ext	3587360	NA	2023-10-05T14:13:34+00:00
/lustre06/project/6001995/raw_original/Control/SUBC23-Session01-2023OCT05/SUBC23-Session01-2023OCT05-Physio Data/subc23_peripheral.ext2	sub-022	ses-01	.ext2	3566075	NA	2023-10-05T14:13:34+00:00
/lustre06/project/6001995/raw_original/Control/SUBC23-Session01-2023OCT05/SUBC23-Session01-2023OCT05-Physio Data/subc23_peripheral.pmu	sub-022	ses-01	.pmu	2296	NA	2023-10-05T14:13:34+00:00
/lustre06/project/6001995/raw_original/Control/SUBC23-Session01-2023OCT05/SUBC23-Session01-2023OCT05-Physio Data/subc23_peripheral.puls	sub-022	ses-01	.puls	8900153	NA	2023-10-05T14:13:34+00:00
/lustre06/project/6001995/raw_original/Control/SUBC23-Session01-2023OCT05/SUBC23-Session01-2023OCT05-Physio Data/subc23_peripheral.resp	sub-022	ses-01	.resp	8697287	NA	2023-10-05T14:13:32+00:00
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.ecg	sub-022	ses-02	.ecg	42385	NA	2024-04-22T19:03:44+00:00
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.ext	sub-022	ses-02	.ext	2649965	NA	2024-04-22T19:03:44+00:00
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.ext2	sub-022	ses-02	.ext2	2629092	NA	2024-04-22T19:03:44+00:00
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.pmu	sub-022	ses-02	.pmu	2296	NA	2024-04-22T19:03:46+00:00
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.puls	sub-022	ses-02	.puls	6567192	NA	2024-04-22T19:03:44+00:00
/lustre06/project/6001995/raw_original/Control/SUBC23_Session02_2024APR22/SUBC23_Session02_2024APR22_Peripheral/SUBC23_Session02_2024APR22.resp	sub-022	ses-02	.resp	6453350	NA	2024-04-22T19:03:44+00:00
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ecg	sub-023	ses-02	.ecg	136521	NA	2024-04-27T12:50:10+00:00
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext	sub-023	ses-02	.ext	2928638	NA	2024-04-27T12:50:10+00:00
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.ext2	sub-023	ses-02	.ext2	2907435	NA	2024-04-27T12:50:10+00:00
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.pmu	sub-023	ses-02	.pmu	2296	NA	2024-04-27T12:50:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.puls	sub-023	ses-02	.puls	7227617	NA	2024-04-27T12:50:10+00:00
/lustre06/project/6001995/raw_original/Control/SUBC24-SESSION2-2024APR27/SUBC24-session2-2024-APR-27-peripheral/SUBC024_Session02_2024APR27.resp	sub-023	ses-02	.resp	7114413	NA	2024-04-27T12:50:10+00:00
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-Physio/SUBC024_Session01_2023OCT17.ecg	sub-023	ses-01	.ecg	90729	NA	2023-10-17T21:15:24+00:00
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-Physio/SUBC024_Session01_2023OCT17.ext	sub-023	ses-01	.ext	2751051	NA	2023-10-17T21:15:26+00:00
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-Physio/SUBC024_Session01_2023OCT17.ext2	sub-023	ses-01	.ext2	2728588	NA	2023-10-17T21:15:26+00:00
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-Physio/SUBC024_Session01_2023OCT17.pmu	sub-023	ses-01	.pmu	2296	NA	2023-10-17T21:15:26+00:00
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-Physio/SUBC024_Session01_2023OCT17.puls	sub-023	ses-01	.puls	6774587	NA	2023-10-17T21:15:24+00:00
/lustre06/project/6001995/raw_original/Control/SUBC24-Session01-2023OCT17/SUBC24-Session01-2023OCT17-Physio/SUBC024_Session01_2023OCT17.resp	sub-023	ses-01	.resp	6645451	NA	2023-10-17T21:15:24+00:00
/lustre06/project/6001995/raw_original/Control/SUBC25-Session01-2023NOV08/SUBC25-SESSION01-2023OCT19-Physio/SUBc25_Control_Session01-2023OCT19.ecg	sub-024	ses-01	.ecg	119063	NA	2023-10-19T14:58:30+00:00
/lustre06/project/6001995/raw_original/Control/SUBC25-Session01-2023NOV08/SUBC25-SESSION01-2023OCT19-Physio/SUBc25_Control_Session01-2023OCT19.ext	sub-024	ses-01	.ext	6858886	NA	2023-10-19T14:58:32+00:00
/lustre06/project/6001995/raw_original/Control/SUBC25-Session01-2023NOV08/SUBC25-SESSION01-2023OCT19-Physio/SUBc25_Control_Session01-2023OCT19.ext2	sub-024	ses-01	.ext2	6837588	NA	2023-10-19T14:58:32+00:00
/lustre06/project/6001995/raw_original/Control/SUBC25-Session01-2023NOV08/SUBC25-SESSION01-2023OCT19-Physio/SUBc25_Control_Session01-2023OCT19.pmu	sub-024	ses-01	.pmu	2296	NA	2023-10-19T14:58:32+00:00
/lustre06/project/6001995/raw_original/Control/SUBC25-Session01-2023NOV08/SUBC25-SESSION01-2023OCT19-Physio/SUBc25_Control_Session01-2023OCT19.puls	sub-024	ses-01	.puls	17117189	NA	2023-10-19T14:58:32+00:00
/lustre06/project/6001995/raw_original/Control/SUBC25-Session01-2023NOV08/SUBC25-SESSION01-2023OCT19-Physio/SUBc25_Control_Session01-2023OCT19.resp	sub-024	ses-01	.resp	16614826	NA	2023-10-19T14:58:30+00:00
/lustre06/project/6001995/raw_original/Control/SUBC25_Session02_2024APR23/SUBC25_Session02_2024APR23_Physio/SUBC25_Session02_2024APR23.ecg	sub-024	ses-02	.ecg	44337	NA	2024-04-23T14:21:48+00:00
/lustre06/project/6001995/raw_original/Control/SUBC25_Session02_2024APR23/SUBC25_Session02_2024APR23_Physio/SUBC25_Session02_2024APR23.ext	sub-024	ses-02	.ext	5685248	NA	2024-04-23T14:21:48+00:00
/lustre06/project/6001995/raw_original/Control/SUBC25_Session02_2024APR23/SUBC25_Session02_2024APR23_Physio/SUBC25_Session02_2024APR23.ext2	sub-024	ses-02	.ext2	5668864	NA	2024-04-23T14:21:48+00:00
/lustre06/project/6001995/raw_original/Control/SUBC25_Session02_2024APR23/SUBC25_Session02_2024APR23_Physio/SUBC25_Session02_2024APR23.pmu	sub-024	ses-02	.pmu	2296	NA	2024-04-23T14:21:50+00:00
/lustre06/project/6001995/raw_original/Control/SUBC25_Session02_2024APR23/SUBC25_Session02_2024APR23_Physio/SUBC25_Session02_2024APR23.puls	sub-024	ses-02	.puls	14188544	NA	2024-04-23T14:21:48+00:00
/lustre06/project/6001995/raw_original/Control/SUBC25_Session02_2024APR23/SUBC25_Session02_2024APR23_Physio/SUBC25_Session02_2024APR23.resp	sub-024	ses-02	.resp	14073856	NA	2024-04-23T14:21:48+00:00
/lustre06/project/6001995/raw_original/Control/SUBC26-Session1-2023OCT20/SUBC26-Session1-2023OCT20-peripheral/SUBC26-Session01-2023OCT20.ecg	sub-025	ses-01	.ecg	52320	NA	2023-10-20T19:30:36+00:00
/lustre06/project/6001995/raw_original/Control/SUBC26-Session1-2023OCT20/SUBC26-Session1-2023OCT20-peripheral/SUBC26-Session01-2023OCT20.ext	sub-025	ses-01	.ext	6336667	NA	2023-10-20T19:30:36+00:00
/lustre06/project/6001995/raw_original/Control/SUBC26-Session1-2023OCT20/SUBC26-Session1-2023OCT20-peripheral/SUBC26-Session01-2023OCT20.ext2	sub-025	ses-01	.ext2	6314822	NA	2023-10-20T19:30:36+00:00
/lustre06/project/6001995/raw_original/Control/SUBC26-Session1-2023OCT20/SUBC26-Session1-2023OCT20-peripheral/SUBC26-Session01-2023OCT20.pmu	sub-025	ses-01	.pmu	2296	NA	2023-10-20T19:30:38+00:00
/lustre06/project/6001995/raw_original/Control/SUBC26-Session1-2023OCT20/SUBC26-Session1-2023OCT20-peripheral/SUBC26-Session01-2023OCT20.puls	sub-025	ses-01	.puls	15810706	NA	2023-10-20T19:30:36+00:00
/lustre06/project/6001995/raw_original/Control/SUBC26-Session1-2023OCT20/SUBC26-Session1-2023OCT20-peripheral/SUBC26-Session01-2023OCT20.resp	sub-025	ses-01	.resp	15574169	NA	2023-10-20T19:30:36+00:00
/lustre06/project/6001995/raw_original/Control/SUBC26_Session2_2024APR19/SUBC26_SESSION02_2024APR19_PERIPHERAL/SUBC26-Session2-2024Apr19.ecg	sub-025	ses-02	.ecg	37966	NA	2024-04-19T16:23:10+00:00
/lustre06/project/6001995/raw_original/Control/SUBC26_Session2_2024APR19/SUBC26_SESSION02_2024APR19_PERIPHERAL/SUBC26-Session2-2024Apr19.ext	sub-025	ses-02	.ext	2330897	NA	2024-04-19T16:23:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC26_Session2_2024APR19/SUBC26_SESSION02_2024APR19_PERIPHERAL/SUBC26-Session2-2024Apr19.ext2	sub-025	ses-02	.ext2	2310032	NA	2024-04-19T16:23:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC26_Session2_2024APR19/SUBC26_SESSION02_2024APR19_PERIPHERAL/SUBC26-Session2-2024Apr19.pmu	sub-025	ses-02	.pmu	2296	NA	2024-04-19T16:23:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC26_Session2_2024APR19/SUBC26_SESSION02_2024APR19_PERIPHERAL/SUBC26-Session2-2024Apr19.puls	sub-025	ses-02	.puls	5777486	NA	2024-04-19T16:23:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC26_Session2_2024APR19/SUBC26_SESSION02_2024APR19_PERIPHERAL/SUBC26-Session2-2024Apr19.resp	sub-025	ses-02	.resp	5758359	NA	2024-04-19T16:23:12+00:00
/lustre06/project/6001995/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.ecg	sub-026	ses-02	.ecg	55563	NA	2024-07-17T20:27:18+00:00
/lustre06/project/6001995/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.ext	sub-026	ses-02	.ext	6411465	NA	2024-07-17T20:27:20+00:00
/lustre06/project/6001995/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.ext2	sub-026	ses-02	.ext2	6390172	NA	2024-07-17T20:27:20+00:00
/lustre06/project/6001995/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.pmu	sub-026	ses-02	.pmu	2296	NA	2024-07-17T20:27:20+00:00
/lustre06/project/6001995/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.puls	sub-026	ses-02	.puls	15949438	NA	2024-07-17T20:27:20+00:00
/lustre06/project/6001995/raw_original/Control/SUBC27-Session2-2024JUL17/SUBC27-Session2-2024JUL17-Peripheral/SUBC27-Session2-2024JUL17.resp	sub-026	ses-02	.resp	15909894	NA	2024-07-17T20:27:20+00:00
/lustre06/project/6001995/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.ecg	sub-026	ses-01	.ecg	48640	NA	2023-12-01T14:27:32+00:00
/lustre06/project/6001995/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.ext	sub-026	ses-01	.ext	2574543	NA	2023-12-01T14:27:34+00:00
/lustre06/project/6001995/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.ext2	sub-026	ses-01	.ext2	2553678	NA	2023-12-01T14:27:34+00:00
/lustre06/project/6001995/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.pmu	sub-026	ses-01	.pmu	2296	NA	2023-12-01T14:27:34+00:00
/lustre06/project/6001995/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.puls	sub-026	ses-01	.puls	6347918	NA	2023-12-01T14:27:34+00:00
/lustre06/project/6001995/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_Peripheral/SUBC027_Session01_2023DEC01.resp	sub-026	ses-01	.resp	6302913	NA	2023-12-01T14:27:32+00:00
/lustre06/project/6001995/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28-Session2-2024JUL13-peripheral/SUBC28-Session2-2024JUL13.ecg	sub-027	ses-02	.ecg	57677	NA	2024-07-13T14:01:38+00:00
/lustre06/project/6001995/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28-Session2-2024JUL13-peripheral/SUBC28-Session2-2024JUL13.ext	sub-027	ses-02	.ext	2508748	NA	2024-07-13T14:01:40+00:00
/lustre06/project/6001995/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28-Session2-2024JUL13-peripheral/SUBC28-Session2-2024JUL13.ext2	sub-027	ses-02	.ext2	2487885	NA	2024-07-13T14:01:40+00:00
/lustre06/project/6001995/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28-Session2-2024JUL13-peripheral/SUBC28-Session2-2024JUL13.pmu	sub-027	ses-02	.pmu	2296	NA	2024-07-13T14:01:40+00:00
/lustre06/project/6001995/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28-Session2-2024JUL13-peripheral/SUBC28-Session2-2024JUL13.puls	sub-027	ses-02	.puls	6234180	NA	2024-07-13T14:01:40+00:00
/lustre06/project/6001995/raw_original/Control/SUBC28-Session2-2024JUL13/SUBC28-Session2-2024JUL13-peripheral/SUBC28-Session2-2024JUL13.resp	sub-027	ses-02	.resp	6082326	NA	2024-07-13T14:01:38+00:00
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.ecg	sub-028	ses-02	.ecg	45834	NA	2024-07-14T15:38:00+00:00
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.ext	sub-028	ses-02	.ext	3827115	NA	2024-07-14T15:38:02+00:00
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.ext2	sub-028	ses-02	.ext2	3806242	NA	2024-07-14T15:38:02+00:00
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.pmu	sub-028	ses-02	.pmu	2296	NA	2024-07-14T15:38:02+00:00
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.puls	sub-028	ses-02	.puls	9528610	NA	2024-07-14T15:38:02+00:00
/lustre06/project/6001995/raw_original/Control/SUBC29-Session2-2024JUL14/SUBC29_Session02_2024JULY14_Peripheral/SUBC29_SESSION02_2024JULY14.resp	sub-028	ses-02	.resp	9303471	NA	2024-07-14T15:38:00+00:00
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.ecg	sub-029	ses-02	.ecg	52457	NA	2024-07-20T17:24:00+00:00
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.ext	sub-029	ses-02	.ext	6366249	NA	2024-07-20T17:24:02+00:00
/lustre06/project/6001995/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.ext2	sub-029	ses-02	.ext2	6344966	NA	2024-07-20T17:24:02+00:00
