subject_id	session	run	bids_name	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56
sub-016	ses-01	2	sub-016_ses-01_run-02_T1w	-4.439460236	0.3557142045	-1.626962361	-0.4228775324	-2.051621827	1.207426938	-0.3479496945	-2.390462458	0.1054336532	-0.7265203238	-0.9797494752	0.8250093952	-0.1134866037	-0.5787487536	-0.5653233566	-0.414951738	-0.05488552024	-0.2809577631	0.1842413806	0.3414391387	0.02827892648	-0.253189292	-0.2408795611	-0.1063648895	0.07851626994	-0.02395472311	0.2072820135	-0.1216089533	-0.001308415808	-0.1074232343	0.1690842168	-0.03100410485	0.117562501	0.01676287783	0.1008625909	0.07023082486	0.03143359841	-0.02549813567	0.007156325426	0.04762701141	0.006637118928	0.01361618396	-0.0292595244	-0.002211888903	0.04051147633	0.02174027794	0.004958117005	-0.0006330307462	-0.004415868793	-0.0001780095944	0.000292693991	1.02260611e-14	-4.01028824e-15	4.266837706e-16	3.208626897e-16	1.114477056e-16
sub-016	ses-02	1	sub-016_ses-02_run-01_T1w	5.708005428	-0.2058253368	0.0205156297	-1.992671352	-1.211424777	0.06234583397	2.055800503	-1.527561811	-0.4228231129	-0.8790591837	-0.4299311877	0.06153679337	0.1688992242	-0.7136433158	0.6785385309	-0.1160832609	-0.268419624	-0.6736424892	0.2582206125	-0.07792867337	0.5938680047	-0.3263311523	-0.03616948305	0.06896303661	-0.135615743	-0.1616773092	0.2256320486	0.4258067561	-0.1603643785	-0.04594465939	-4.147807764e-05	-0.1175123031	0.05014062789	0.0461324037	-0.03515873405	-0.04888553177	-0.09617911866	-0.0008364317003	-0.01046571232	0.03356186979	-0.002067677971	-0.008779927104	0.008183221187	-0.005015847838	-3.394053643e-05	0.008585260549	-0.006444545036	-0.01219834762	-0.004907510267	-0.0003825932889	-0.0007277583249	1.518416357e-14	4.641249138e-16	-3.026605506e-17	1.645534419e-16	1.194183394e-17
sub-016	ses-02	2	sub-016_ses-02_run-02_T1w	-3.863389328	0.2632061511	-1.882190816	-0.3720906231	-1.740719541	1.07248876	0.1628021527	-1.86083167	0.1489625568	-0.6850539464	-0.3531691728	0.5341087065	0.09931447536	-0.9515244141	0.3122543212	-0.3105809822	0.2165877936	-0.6240884959	-0.02473860006	0.3268182636	-0.01191829553	0.07824062593	-0.002835081463	-0.1937230001	0.04026695296	-0.0280196021	0.03993462171	0.0369462459	-0.04662415908	0.05553200355	-0.008677210155	0.01551411538	0.06678386257	0.0615975618	0.1128890701	0.08046720902	0.01362851262	0.01799605807	-0.04823698846	0.06720951254	-0.004503563973	-0.01100881328	-0.02220138513	-0.01918644266	0.008513534481	0.00780805354	-0.002462434823	0.002014000083	0.0005780736648	0.000262635135	0.0006579345204	1.385778792e-14	3.852501969e-15	7.79351671e-17	3.637647621e-16	-2.593042867e-16
sub-017	ses-01	1	sub-017_ses-01_run-01_T1w	6.43497527	3.101580033	-0.8053970653	-1.128502902	0.2813082959	0.1601320186	0.6545939935	-0.7208455404	0.2431255891	-0.9905891638	0.4889986668	-0.5482406698	0.3367185439	0.649806078	-1.127371663	-1.036772881	-0.6804937706	0.2231642814	0.6496901967	-0.08129487045	-0.2174926482	0.02799214006	-0.5959380233	-0.1384001208	-0.1588410938	-0.01754723831	-0.1378780951	-0.4524260013	-0.1687404032	0.05703715057	-0.143199848	0.2945635002	0.06175489326	0.007828425487	-0.04304928208	-0.09010978331	-0.003307564716	-0.04465954128	0.004043228682	-0.0001934169911	0.009076922398	0.02009069145	0.005550169355	0.004806452255	0.006209521902	0.01520595365	-0.0154858209	-0.007535977917	0.003692592225	0.0007161516866	0.0005291047831	1.280176531e-14	4.817144964e-15	-1.060234091e-16	5.133279804e-17	1.095285966e-17
sub-017	ses-01	2	sub-017_ses-01_run-02_T1w	-3.29288495	4.085731258	-2.174859085	-0.3143962641	0.2769288434	0.7561948025	1.275913209	-0.8234087791	0.1560193293	-0.436707979	0.6795721374	-0.4093125103	-0.7424215561	0.551730224	-0.7388422886	-0.4359342731	-0.83595536	-0.04910955203	0.6622438735	-0.5327913929	-0.1055572285	0.002315424123	-0.0095460141	0.2119851697	-0.03708816692	0.00323600268	0.3106305894	-0.1990373963	-0.03607315199	0.08223610013	0.2938425882	-0.06318876336	0.09368742688	-0.01304803949	-0.008580763633	-0.0407380585	0.01377603732	0.06872425477	-0.1481290732	-0.01891100512	0.07162264931	0.001970696799	0.02340261671	-0.0162080993	-0.01074770962	-0.0007001807324	-0.007088750548	0.01118550911	0.006048764111	-0.0009880140804	-0.0004309228145	1.182884066e-14	-1.288924495e-15	1.871604571e-16	-7.810960031e-20	-1.143854329e-16
sub-017	ses-02	1	sub-017_ses-02_run-01_T1w	6.686656416	3.397263739	-0.25975369	-1.848726652	0.3720124611	0.3963229368	1.535882032	-1.064477054	0.1307420457	-1.215864225	0.1808709371	-0.1492225315	0.5244830501	0.1476912038	0.1935117676	-0.8009131426	-0.7229407884	0.05567354619	0.3190929269	0.3085474309	-0.02084062042	-0.002006669102	-0.2485830949	0.04529205838	-0.07461777544	0.2322063849	-0.07507025559	-0.3298450546	-0.2914785185	0.1722450416	-0.1637062712	0.1804064394	0.03015397389	0.02504220632	0.01859707175	-0.08253950371	0.007791655293	-0.02918444541	-0.02087423044	0.01468243014	0.01184224546	-0.003192813396	-0.01456077505	-0.01161777873	-0.00519348847	0.01007010271	-0.009375428328	-0.00133401296	0.001089231998	0.0009582923622	-0.000279720142	1.188393113e-14	4.454380987e-16	3.364715925e-16	3.772077366e-16	3.562015701e-16
sub-017	ses-02	2	sub-017_ses-02_run-02_T1w	-3.623450895	4.312514486	-2.005370529	-0.7196149083	0.2002259684	1.186617421	1.351048632	-1.075883684	0.238935661	-0.276703052	0.1138160018	-0.202167545	-0.3645739327	0.3420962093	-0.7781130999	-0.6660380669	-0.4479996484	-0.1510820671	0.1355139289	-0.10244866	-0.1043509179	0.06144366302	-0.03995720329	0.1563424479	0.05385979209	0.01697729928	0.3388947405	-0.08416548234	-0.1216594057	-0.01534586661	0.304702446	-0.09293270649	0.05168167389	-0.09845393323	-0.006831231423	-0.04477711512	0.03685857008	0.05540383803	-0.1574937185	-0.0266264477	0.04596923805	-0.004872475748	0.01924670397	0.000623601595	-0.02269526749	0.002578141629	0.00295875113	-0.001907342982	-0.0004757682993	-0.000372906655	-0.001148930069	1.377252356e-14	7.167242659e-16	-3.315259736e-16	-9.972611254e-17	-1.200570014e-16
sub-018	ses-01	1	sub-018_ses-01_run-01_T1w	5.285940128	-1.121974527	1.243339447	2.354386407	2.823043199	-0.07343004153	-3.775421122	-1.067837245	-0.2817474513	0.8124521448	-0.2826038354	0.886079728	-1.571833446	0.02498186594	0.870874095	-0.2626854704	0.1599222145	0.1833836529	-0.7502822878	-0.2440593706	-0.393374094	0.1017649364	0.5309257304	-0.4247105517	0.1994187684	-0.009076742555	-0.03542369713	0.3911919977	-0.3401323032	0.2277096114	0.1048436911	-0.1798274783	0.2386391575	-0.03468248042	0.07129025102	0.06006228821	-0.0008880929795	-0.03830796289	-0.08701484808	-0.07299133873	0.008880556779	0.006873212626	0.002224094742	-0.004650281009	0.004378492356	0.001364224499	0.01018622672	0.0004944961284	0.003595881646	-0.002254380151	-0.002255522729	1.342722835e-14	3.132306932e-15	-1.030467425e-16	5.449191574e-16	4.770287265e-16
sub-018	ses-01	2	sub-018_ses-01_run-02_T1w	-4.604624063	0.07978511063	-0.548897347	-0.651568047	1.916307882	-0.4253117115	-2.262199561	-1.649527858	-0.6382961504	0.09712971341	-0.722256688	0.2942898023	0.1398820517	0.4006512266	0.7865218599	0.2010925938	0.6082139544	-0.3734231671	0.07637954476	-0.06787972889	-0.2102591734	0.4451996184	-0.4476605892	0.07281711057	0.1632783237	-0.3949763406	0.1836811741	-0.1057107127	-0.219054254	-0.1583898491	-0.008503629753	0.1060387202	-0.007439999698	-0.003689519777	0.05316088615	0.1252536894	-0.02058967597	-0.003762139778	-0.004511693278	-0.02294388669	0.03071686162	-0.03187919704	-0.03482701454	-0.003734037184	-0.01901247559	0.001607344499	-0.01363939785	-0.002587218486	0.01342172175	-0.001751724119	0.0001302206558	1.256749702e-14	-1.569477364e-15	-1.335213073e-16	5.266143932e-17	-1.182756775e-16
sub-019	ses-01	1	sub-019_ses-01_run-01_T1w	5.444369288	-1.253597142	-3.728478224	0.7064511516	0.08151056364	-2.062783472	0.5678427473	-0.9373241499	0.7562545274	0.01056114483	-0.6943381702	-0.3167087613	-0.6302662356	1.451589101	-1.604923113	-0.9008584373	0.3381349581	-0.3431319524	-0.05007240777	-0.2313182756	-0.2374991706	0.07123890114	-0.3609304834	0.08937133454	-0.03244754908	0.6312411924	-0.3247277839	0.06490839908	-0.2353230149	0.09503748409	0.02320363068	0.01070521235	0.04972450568	-2.66149724e-05	0.008336013033	-0.0245007951	0.03098312897	-0.05014702818	-0.03009831388	0.004391908871	-0.01486864933	-0.006552254896	-0.02709321363	-0.006698925044	-0.006607886917	0.002589539756	0.003568483103	0.007447332227	-0.003791135003	0.001473087042	0.0002423001244	1.310926831e-14	-5.314978681e-15	-1.070580065e-15	-2.368889253e-16	1.142969581e-16
sub-019	ses-01	2	sub-019_ses-01_run-02_T1w	-3.45270548	-0.3105906337	-4.27679337	0.4893535957	-0.04201655395	-0.7199172265	0.09552645686	-2.095376281	0.2808395277	-0.7629150113	0.4107606727	0.13971675	-0.7662368781	1.010158498	-0.5196074012	0.1613352799	-0.9367326348	0.2663689556	0.01370314901	-0.1019723852	0.04795301392	-0.4788864444	-0.1200188807	-0.06117961013	-0.02104084415	0.01882432981	0.2354527726	-0.4942518586	-0.2397871057	0.08116182692	0.1875322992	-0.1419468223	0.01180263474	0.04247534736	0.0356663905	0.06407560798	-0.08511877662	0.04980357058	-0.03907156532	-0.002344913732	0.01380280863	0.05431052114	0.02444532197	0.02616381669	0.006275148434	-0.0004792060896	0.01371044962	0.005330616847	0.008649956847	0.0001184097761	0.0002860186105	1.191148186e-14	9.314832021e-17	4.176109886e-16	-1.081972083e-16	2.611842114e-16
sub-019	ses-02	1	sub-019_ses-02_run-01_T1w	7.031673166	-0.1056381407	-1.847995774	-0.5944120224	0.5347350807	-2.860896992	2.345627538	-1.213882046	-0.1152959314	-0.8253833309	-0.7446461904	0.7531505155	0.08301868045	0.356456887	-1.162910583	-0.4545560106	0.4440038573	-0.05108462352	0.09498576644	-0.06464880421	0.458977059	-0.2653461602	-0.1124580771	0.177252913	0.02873395278	0.5102807182	-0.02264699929	-0.01282495741	-0.3277989639	0.102829853	-0.1422656188	-0.03055925156	-0.06404876289	0.01930335829	-0.02749490627	0.05284888651	0.03385409748	0.01748576509	-0.01579223164	0.004691611304	-0.02068116516	-0.01027843047	-0.03861550451	-0.002457770064	-0.003654860174	0.007685705851	-0.01553421666	-0.00427198803	-0.005189995103	-8.632702442e-05	-0.0009868409189	1.391349669e-14	-1.892698187e-15	-4.877414113e-16	9.185498282e-17	-5.872971245e-17
sub-019	ses-02	2	sub-019_ses-02_run-02_T1w	-3.441501273	-0.1579679155	-3.742739845	-0.276176493	0.1467551561	-0.48297447	0.1633888146	-2.318810425	0.1590584988	-0.5812599252	-0.2816989029	0.2284950543	-0.2944247574	0.07421622759	-0.7481944846	-0.06677307254	-0.6960300453	0.2776825141	-0.3301979274	0.2512847316	0.2370489175	-0.3383111247	-0.08849504882	0.01538531422	-0.1399172496	0.01132755655	0.03519706128	-0.3233618417	-0.1182833337	0.1269604417	0.2099533563	-0.1040601566	0.016632001	-0.01152117434	0.04210417687	0.06204283426	-0.0558650335	0.03679998924	0.01251351852	-0.01309665263	0.01921595405	0.05389745682	-0.03136528702	0.002745258764	0.002890293179	0.0007736815041	0.005097731613	0.007382104239	0.0002512479032	-0.0003002210283	-0.0002806736867	1.442241978e-14	2.656132769e-15	-1.804377684e-16	2.664278173e-17	-9.603864574e-17
sub-020	ses-01	1	sub-020_ses-01_run-01_T1w	3.317732351	0.4248679474	1.992290473	-1.539145775	-3.694888137	2.231568273	0.1835185631	-0.441636043	0.39728341	0.1743136381	0.06320322529	-0.7268777287	-0.8112772128	0.3700806825	0.6768255452	-0.544557524	-0.04444918522	0.2503563634	0.3528381011	0.2817215098	0.1796367132	-0.230991921	-0.1556689809	-0.2885046114	0.2960707096	0.1808746919	-0.5240395322	-0.4276061318	-0.03498033007	-0.02463916983	0.06873050265	0.1037746249	-0.02226513697	0.06917749619	-0.03584343354	-0.07209739967	-0.05381313316	0.1041866565	0.05734058059	-0.07439705966	-0.009628982179	-0.07051050691	-0.07300341883	0.02234723628	0.007973664309	0.009402313127	-0.01373000971	-0.01178023097	-0.003842588207	0.0008524092663	0.002679578848	1.204245085e-14	-1.111590491e-15	-5.677035714e-16	-4.447123371e-16	-2.890629925e-17
sub-020	ses-01	2	sub-020_ses-01_run-02_T1w	-4.676532164	2.513307494	1.607729444	-0.6970934929	-2.974191151	1.654224582	1.646455504	0.2896715367	0.4838216951	0.8022311222	-0.3537830703	0.5057234746	-0.6028542134	0.4559862281	-0.1599835827	-0.2507534213	0.9992228775	0.4828796486	0.2984096726	-0.3343192581	0.4222179491	-0.1987284501	-0.3883266447	-0.2184631977	0.3880566255	0.3704122238	-0.1153179433	-0.1506939908	-0.04236076813	-0.07529876069	0.1400689937	0.07010755447	0.01542817446	-0.002604129632	0.005947932654	-0.1422920255	-0.03859577501	-0.001218986681	-0.006157484814	-0.04572528518	-0.03009864873	0.005077825459	0.01294177616	-0.01818924752	-0.002586021342	-0.01865662043	-0.01122294298	-0.00845794074	0.01000660435	-0.0007018502876	-0.0008301043163	1.26981029e-14	1.44182326e-15	6.53171295e-16	-5.380404561e-17	3.643796509e-17
sub-021	ses-01	1	sub-021_ses-01_run-01_T1w	3.667132463	-0.9155258366	1.039709041	1.62056708	-4.482541239	-0.4482219738	0.5022432067	0.5416101943	-0.1305020907	0.2399942288	-0.3072268259	0.08926630963	-0.5659187543	-0.1426961031	-0.1188385918	-0.05795181666	-0.4864919792	0.7808791875	-0.4151553323	-0.008518764263	1.056600145	-0.2157095591	-0.5565383781	-0.2033666107	0.01590540269	-0.6556877453	0.0132410221	0.02386146426	-0.3533290959	-0.1366851633	0.05738936607	0.08817063439	0.08243216317	0.02684685025	-0.01974397057	0.1451108477	-0.06831046981	-0.036210488	0.0007796321096	0.02759847304	-0.008165279395	-0.02495013971	-0.04575104183	0.009767340696	-0.01759368852	0.02223959173	-0.003251395557	0.0009181876771	-0.005547235975	-0.004323276531	0.0006723039747	1.427690251e-14	4.363568555e-15	-6.740000219e-16	-3.541591325e-16	6.587479982e-17
sub-021	ses-01	2	sub-021_ses-01_run-02_T1w	-4.536295306	-0.7089669227	-0.111898749	2.247359999	-4.564608921	0.2904773337	-0.0006629036901	-0.2984022707	-0.1727106577	-0.1022430954	-0.3204210676	0.6277498391	-0.4174297155	-0.3943712022	0.005550668954	0.1287263112	0.28719956	0.7197572902	-0.09927014609	-1.030672049	0.4357677674	0.5524591612	-0.3537084834	-0.09920900024	-0.1476857995	0.2108255447	-0.3030746318	-0.06059855203	-0.09746691211	-0.169739143	-0.01502711631	0.01916634566	0.1133382709	-0.008867413899	0.02443932244	0.02158751993	-0.005191180333	-0.05736759941	-0.06803032756	0.08784278531	0.01535328819	0.04257225931	0.01555144707	-0.01468103754	0.01187824201	0.01054596296	-0.01358347445	-0.005290554608	0.003997197257	-0.001097040573	-0.000648360085	1.474443722e-14	1.965365959e-15	-5.615722566e-16	-6.999537129e-17	-2.186557117e-16
sub-021	ses-02	1	sub-021_ses-02_run-01_T1w	3.270917931	-4.04201903	1.453650134	3.552257216	-1.297714486	1.351758714	0.01610733175	0.07051861614	0.3517534519	1.324940391	-0.8286830653	-0.4292979415	-1.017228563	-1.213810065	-0.8940855928	-1.018862756	0.3399041867	0.8199276121	0.457292032	-0.7943344567	0.1533427132	0.3618380079	0.3344525715	-0.4307539303	-0.03155558718	-0.5777387995	0.3023837458	-0.4108620239	-0.2197076375	-0.1136508196	-0.03043010015	-0.01647246322	0.001883193983	-0.05392252089	0.07077241838	-0.2100641738	-0.01261802553	0.007810920894	0.06135906189	-0.02076675677	-0.02002387676	-0.03186930016	0.03231757704	0.04869410991	0.0115031049	-0.02742879253	0.0323015644	-0.002672852136	-0.002067202902	-0.002819391213	0.001626583637	1.275517879e-14	1.532646494e-15	2.847325788e-16	4.700184937e-16	-3.335664763e-16
sub-021	ses-02	2	sub-021_ses-02_run-02_T1w	-4.441795312	-1.216708371	-0.8068282678	2.462982989	-4.379279446	0.6814546703	-0.8791424321	-0.3082997439	-0.2006111123	0.4257176333	-0.5504992162	-0.2647797155	-0.1576227647	-0.8248379903	-0.1490759091	-0.1369743494	0.5149430882	0.8102797384	0.04738934883	-0.6674446294	0.3021123203	-0.09024602697	-0.1711179471	-0.1802277726	-0.1712190364	0.2616806883	-0.3643794615	-0.06095350128	-0.07822915342	-0.1323564193	-0.08926752845	-0.002322700546	0.08676162131	-0.004698189633	0.0001631318623	0.01321458431	-0.005564474505	-0.07138653895	0.01858267869	0.06182624938	0.012143521	0.07889686008	0.01355489811	-0.0294816974	0.02787525221	0.01873069638	0.003196055371	0.002480622968	-0.006581997998	-0.0005382132217	4.224902598e-05	7.223275978e-15	-6.812552825e-15	4.719506949e-16	3.071823886e-17	-3.337388616e-16
sub-022	ses-01	1	sub-022_ses-01_run-01_T1w	4.168453848	-1.411779397	0.9234989926	-1.847572715	-0.7785023883	-1.351868756	1.678581816	-0.06719234935	-1.1585187	-0.03143047396	0.2699599168	-0.3391817658	-0.3135166367	-0.4970646092	-0.08932997735	0.3382128852	-0.04303860389	-0.1579812604	0.04082982002	-0.3980533681	0.4212442447	-0.03451046079	-0.04954784129	-0.003824771251	-0.02891117173	0.1078058593	-0.001405729525	0.01746001692	0.09572734128	-0.2050747049	0.05382838235	-0.01478511519	-0.06527667746	-0.1154772307	0.0007135131407	-0.02380490073	-0.001008656688	0.009836366821	-0.02034541241	0.02107744151	0.01522001372	0.01350648459	0.01089165738	0.0008815749895	-0.002301860749	0.01298061408	0.005236862245	-0.009544050036	0.01266437909	-0.0006041386436	-0.0001100744531	8.014197097e-15	-9.068744775e-15	-4.9840569e-16	1.036946834e-16	-1.943351566e-16
sub-022	ses-01	2	sub-022_ses-01_run-02_T1w	-4.601394551	-0.6039493209	0.6395235838	1.740947144	-1.114789707	-0.5191211484	-0.1608901405	-0.1184557077	-0.7286830669	-1.039173491	0.7959449651	-0.403945572	-0.2994478156	-0.1865864462	-0.04275621092	0.6566793725	0.03207508859	0.01489811876	0.1837845184	-0.6158845829	0.08369514287	0.3717287837	0.09403686295	0.04081519647	-0.007233640508	0.1266002207	-0.0887299323	-0.1073861958	-0.04323257506	-0.05320277531	-0.1063860364	-0.01332654244	0.05826781566	0.01839731483	0.1062572283	-0.03415640175	-0.0001558043039	0.004039359958	-0.03493108133	0.0619388328	-0.009195608663	0.02009141304	0.009893614281	-0.04160528978	0.030097265	-0.006937636041	-0.01547090234	0.004429321479	0.003510027988	-0.0001289133907	0.0003986121217	1.540792125e-14	2.060657593e-15	-3.727395607e-16	1.100754929e-16	1.227804466e-16
sub-022	ses-02	1	sub-022_ses-02_run-01_T1w	3.449994458	-2.775401072	1.856864399	-1.766263573	-0.3017658345	-1.537874523	2.054236673	-0.620889911	-0.2097764711	-0.1004895643	-0.1595360089	-0.9825460571	-0.3082101605	-0.7086640681	-0.1626691263	0.9755169563	0.0465962612	0.2780126749	0.1232007758	0.1917298657	0.3493830557	0.1111196034	-0.329914406	0.03770275499	-0.1226717082	-0.1267250649	0.2281478865	-0.01220655375	0.2296039479	-0.0009506163039	0.08362166588	-0.0433187955	-0.05157593939	-0.1338740178	0.03274536747	0.03931972265	0.01098333571	-0.09790464948	-0.005812573361	-0.004992399048	-0.004024294931	-0.06014140681	-0.01548756162	0.01154597446	-0.008224705116	-0.01674871292	0.005780374968	0.004247544384	0.008691507807	0.0002650399395	-0.0006806313979	1.68129186e-14	5.344956124e-15	-3.686277535e-16	7.899477459e-17	2.087514524e-16
sub-022	ses-02	2	sub-022_ses-02_run-02_T1w	-6.044169524	-1.579949078	2.547254896	1.56981219	0.7168011486	-0.789962809	1.104713265	-0.4547906746	0.5997541179	-1.13477068	-0.2571863799	-0.677505067	0.5675063033	-0.3853873959	0.3208589673	0.4713604623	0.4903041091	-0.0323894699	-0.6822599208	0.5390187925	-0.4196925912	0.07484805105	0.008205631968	-0.05548870989	-0.1087966288	-0.03697366569	-0.1819481312	-0.05954025756	0.1460384291	0.04664794848	-0.1170381866	-0.0842741356	0.1239141126	0.06331799799	0.1027786486	-0.112258434	0.007596738313	-0.01533655412	0.02440151498	0.01353606352	-0.0115533493	-0.02188300931	-0.01551848261	-0.01064381452	0.01011750959	-0.008531799063	-0.01147282883	0.002404356102	0.008284283296	-0.001761610786	0.0007311032968	1.536832674e-14	3.292384494e-15	-2.07205294e-17	-3.304739246e-16	4.303459477e-16
sub-023	ses-01	1	sub-023_ses-01_run-01_T1w	2.952850171	1.441254968	2.259882908	-4.535309715	0.2435085945	1.251414256	-2.157269065	1.546040867	0.9652387997	0.9272976824	-0.5196750032	0.2075069614	-0.09270730511	-1.062639298	0.5695517255	0.3786148416	0.2661728285	-0.3039295792	0.02158414233	0.5604809634	0.2740744905	0.2164092527	-0.1127466158	-0.3137410546	-0.04405859132	-0.113576986	-0.0466082499	-0.4738187999	0.1288223186	-0.09674921899	0.03233255983	-0.2526264638	-0.03742564554	0.02724074807	0.03248364022	-0.1381494897	0.03493894429	0.09004114259	-0.06553335012	0.103328935	0.08787402476	0.008913529843	-0.02942382438	-0.0036063685	-0.001582952712	0.01285976395	-0.01381801718	-0.004090048734	0.002553401066	0.001076194788	0.0001390774823	8.617059596e-15	-8.764132939e-15	-1.55314773e-17	-4.072915532e-16	2.977931338e-16
sub-023	ses-01	2	sub-023_ses-01_run-02_T1w	-4.622963447	1.988171525	1.919178457	-3.63430766	1.287591236	1.174413992	-1.976815325	1.383340977	-0.3645812306	1.173893999	-1.392658852	1.048536939	0.6441150291	-0.5406420858	-0.2472891957	0.1687924214	0.7363303061	-0.2671857702	0.5265285647	0.502479668	0.2907938183	-0.0006888379114	0.156644574	-0.4082716587	0.2512253433	-0.07476507032	-0.3479549973	-0.03042400341	0.1743892473	-0.1736655833	-0.01886446456	0.1325532047	-0.003577063821	0.1721790847	0.1198654058	0.010273385	0.04406477849	0.002441179327	-0.03298418875	0.03159132155	-0.1011635678	-0.01133036178	0.01330185733	-0.02081517324	0.00123069988	-0.00734387089	0.004214687653	0.005425093007	-0.0008755123674	-0.001035736161	0.0004050103885	1.253078346e-14	2.167989923e-15	2.402685849e-16	-2.594249234e-16	-9.955512238e-18
sub-023	ses-02	1	sub-023_ses-02_run-01_T1w	3.568709391	0.8511079817	2.337819004	-4.047758501	0.01426086991	0.6706294891	-2.785262417	1.340131029	0.875803786	0.8169370604	-1.188238333	0.5916280357	-0.04021786238	-0.9938366067	0.2217722265	0.7643890203	0.104459494	0.5271862063	0.7140415656	0.6955174008	0.1516826757	0.1874666501	0.06016665074	-0.02545810076	0.1293604102	-0.1848135019	0.0405738203	-0.4040005227	-0.05063818843	-0.05667573272	0.06471976531	-0.3747954141	0.02458326534	-0.09586123549	0.03864404768	-0.2368887796	-0.08565573727	-0.04205871347	-0.1046179429	0.03446837055	0.02685665566	-0.01043060875	0.06636431072	0.02010304058	-0.002221143503	0.01257777969	-0.006052461577	-0.006963485482	-0.009700034738	0.001310765312	0.001002496048	9.710637758e-15	-1.172407825e-16	-8.524739565e-16	-3.279780231e-16	-5.773292132e-17
sub-023	ses-02	2	sub-023_ses-02_run-02_T1w	-5.260005438	0.9933340594	3.143284716	-3.498328277	2.473543034	0.2276731394	-2.171640372	1.355145137	-0.7433456636	2.084630952	-1.648404789	1.149017519	1.291665181	-0.2400509402	0.2798058651	-1.001317946	-0.01443977651	-0.4657366937	0.5810747166	0.7177620115	0.1831289551	-0.2052712285	0.4494569483	-0.1459219021	0.179839264	0.06407608307	-0.5858987162	0.01316647352	0.1598138687	-0.3624117701	0.1650890689	0.09209033227	-0.04011562996	0.1143178847	0.1061593535	0.08739884435	-0.04560071413	-0.009610209071	-0.09979921104	0.02950634191	-0.06162760851	0.007509064311	0.04306088102	-0.01813714704	0.01133427695	-0.00547277852	-0.000849537148	0.009834276209	-0.001566072369	-0.0007933359451	0.0003376784719	1.199145165e-14	2.20947712e-16	1.90349436e-16	-1.094782785e-16	1.379914161e-16
sub-024	ses-01	1	sub-024_ses-01_run-01_T1w	0.781328906	-4.46777414	2.384121933	-4.832913921	-0.2830933409	0.5652730031	1.104097398	0.2860324783	0.1451608992	-0.2641154284	0.5499087875	-1.087750559	-0.6253273882	-0.327381526	0.08408147405	0.8856183624	-0.592295937	-0.1566978221	-0.5884766305	-0.1927213363	-0.3811417115	0.04112162559	-0.1201453816	-0.1424469722	0.0630312158	-0.08312522759	-0.138820689	-0.109185623	0.2534175247	-0.007538437495	0.006676312431	0.02215325729	-0.05599056825	-0.01034013361	0.03695729687	0.06815750446	0.02286718411	0.01480856375	0.008451664251	0.01946699688	0.01888904434	-0.02268698058	0.03632886438	-0.02007058658	0.001203251501	-0.02156289865	-0.002749792929	0.01304888537	0.001594500271	-0.000750415025	-0.0002083391678	1.14851447e-14	2.50533048e-15	-5.7333364e-16	-2.896451473e-16	-1.831177724e-16
sub-024	ses-01	2	sub-024_ses-01_run-02_T1w	-7.0858532	-2.128448693	4.363076899	-0.1163623833	0.9952424049	-0.5270114423	1.270514322	1.266667476	0.8026447521	-1.48189094	-0.3376200523	0.2926920493	-0.155069235	0.8746461591	-0.2375762207	0.957996632	-0.0966434636	-0.04623187948	-0.1340839838	-0.2045426325	-0.5942031258	-0.007729913972	-0.2300872436	0.2744305852	0.2335925753	-0.0229143523	0.1996438413	0.001225711303	0.1368915916	0.03713942171	-0.09782288001	0.01584831611	-0.04119716828	-0.04770222465	-0.1217962387	-0.09663424278	-0.08988473864	-0.0219047318	0.004642829924	0.04909849045	0.02312162345	-0.01957647845	0.0222681114	-0.01534670766	-0.03168828506	0.02140989579	-0.001193380529	-0.002207498374	-1.520697481e-05	-0.0004930696816	0.0002655801493	8.843307943e-15	-6.918400504e-15	8.211063525e-17	1.056662221e-15	-2.840084338e-16
sub-024	ses-02	1	sub-024_ses-02_run-01_T1w	1.557262021	-3.665481666	2.847594487	-4.860532538	0.4017430573	0.2085139469	0.3303805712	1.037223846	0.2475461715	-0.642948561	0.1377585123	-0.6194886394	-0.8614185763	-0.2653347915	0.1754849897	1.020588413	-0.6003195076	0.2395518703	-0.3880377143	-0.3418277644	-0.647853187	-0.3851135929	-0.01064086765	-0.0524691667	0.2284801543	-0.09152408672	-0.149304409	-0.08735632158	0.230622002	0.1541035159	-0.1415329715	0.0880488854	-0.06199380501	-0.007433372298	0.04837102068	0.05313428522	-0.003785836685	-0.09286091142	-0.01370488844	-0.03267912994	0.009596408846	0.03239381993	0.02849992815	0.01121944004	0.0284146849	-0.01792747634	-0.002297262712	-0.004527738187	-0.00058883534	-0.001298594051	-0.0005360004508	1.30243462e-14	-9.959149517e-16	7.69259692e-16	9.881081094e-17	2.586074959e-16
