pc	rank_abs_loading	iqm	iqm_family	family_group	loading	abs_loading	loading_squared	contribution	sign	in_top10	explained_variance_ratio	cumulative_ratio	sum_loading_squared
PC7	24	summary_wm_k	intensity_summary	intensity	-0.1243040679	0.1243040679	0.0154515013	0.0154515013	-	False	0.03677002815	0.8466977898	0.9999999999
PC7	25	summary_bg_mean	intensity_summary	intensity	0.1051702374	0.1051702374	0.01106077883	0.01106077884	+	False	0.03677002815	0.8466977898	0.9999999999
PC7	26	tpm_overlap_wm	template_overlap	morphology / tissue	-0.08810768863	0.08810768863	0.007762964796	0.007762964796	-	False	0.03677002815	0.8466977898	0.9999999999
PC7	27	inu_range	bias_field	homogeneity / bias field	-0.08310435623	0.08310435623	0.006906334024	0.006906334025	-	False	0.03677002815	0.8466977898	0.9999999999
PC7	28	summary_gm_mad	intensity_summary	intensity	0.07133792228	0.07133792228	0.005089099155	0.005089099155	+	False	0.03677002815	0.8466977898	0.9999999999
PC7	29	summary_bg_p95	intensity_summary	intensity	0.0680139694	0.0680139694	0.004625900034	0.004625900034	+	False	0.03677002815	0.8466977898	0.9999999999
PC7	30	summary_gm_median	intensity_summary	intensity	0.06556716422	0.06556716422	0.004299053024	0.004299053024	+	False	0.03677002815	0.8466977898	0.9999999999
PC7	31	summary_bg_mad	intensity_summary	intensity	0.0653024918	0.0653024918	0.004264415435	0.004264415436	+	False	0.03677002815	0.8466977898	0.9999999999
PC7	32	summary_bg_median	intensity_summary	intensity	0.0653024918	0.0653024918	0.004264415435	0.004264415436	+	False	0.03677002815	0.8466977898	0.9999999999
PC7	33	summary_wm_mad	intensity_summary	intensity	-0.06073025222	0.06073025222	0.003688163535	0.003688163535	-	False	0.03677002815	0.8466977898	0.9999999999
PC7	34	summary_gm_p95	intensity_summary	intensity	0.05919825066	0.05919825066	0.003504432881	0.003504432881	+	False	0.03677002815	0.8466977898	0.9999999999
PC7	35	icvs_gm	tissue_fraction	morphology / tissue	-0.05862050691	0.05862050691	0.00343636383	0.003436363831	-	False	0.03677002815	0.8466977898	0.9999999999
PC7	36	summary_gm_mean	intensity_summary	intensity	0.0580002841	0.0580002841	0.003364032956	0.003364032956	+	False	0.03677002815	0.8466977898	0.9999999999
PC7	37	cnr	contrast	contrast	0.05634510907	0.05634510907	0.003174771316	0.003174771316	+	False	0.03677002815	0.8466977898	0.9999999999
PC7	38	summary_csf_p95	intensity_summary	intensity	-0.05544853566	0.05544853566	0.003074540107	0.003074540107	-	False	0.03677002815	0.8466977898	0.9999999999
PC7	39	summary_wm_p95	intensity_summary	intensity	0.0539331167	0.0539331167	0.002908781077	0.002908781077	+	False	0.03677002815	0.8466977898	0.9999999999
PC7	40	fber	energy	entropy / information	0.05387222583	0.05387222583	0.002902216716	0.002902216716	+	False	0.03677002815	0.8466977898	0.9999999999
PC7	41	cjv	contrast	contrast	-0.05386644216	0.05386644216	0.002901593591	0.002901593591	-	False	0.03677002815	0.8466977898	0.9999999999
PC7	42	summary_gm_stdv	intensity_summary	intensity	0.04561091308	0.04561091308	0.002080355392	0.002080355392	+	False	0.03677002815	0.8466977898	0.9999999999
PC7	43	icvs_wm	tissue_fraction	morphology / tissue	-0.04497173304	0.04497173304	0.002022456773	0.002022456773	-	False	0.03677002815	0.8466977898	0.9999999999
PC7	44	snrd_csf	snr_dietrich	signal / SNR	-0.04269829938	0.04269829938	0.00182314477	0.00182314477	-	False	0.03677002815	0.8466977898	0.9999999999
PC7	45	inu_med	bias_field	homogeneity / bias field	-0.03458903753	0.03458903753	0.001196401517	0.001196401517	-	False	0.03677002815	0.8466977898	0.9999999999
PC7	46	wm2max	intensity_ratio	intensity	0.03429358232	0.03429358232	0.001176049788	0.001176049788	+	False	0.03677002815	0.8466977898	0.9999999999
PC7	47	rpve_csf	partial_volume	morphology / tissue	-0.02980308424	0.02980308424	0.0008882238302	0.0008882238303	-	False	0.03677002815	0.8466977898	0.9999999999
PC7	48	rpve_wm	partial_volume	morphology / tissue	-0.02666746979	0.02666746979	0.000711153945	0.000711153945	-	False	0.03677002815	0.8466977898	0.9999999999
PC7	49	rpve_gm	partial_volume	morphology / tissue	-0.02509035404	0.02509035404	0.0006295258659	0.0006295258659	-	False	0.03677002815	0.8466977898	0.9999999999
PC7	50	snrd_total	snr_dietrich	signal / SNR	-0.02340693162	0.02340693162	0.0005478844479	0.0005478844479	-	False	0.03677002815	0.8466977898	0.9999999999
PC7	51	efc	entropy	entropy / information	0.02216643794	0.02216643794	0.0004913509709	0.000491350971	+	False	0.03677002815	0.8466977898	0.9999999999
PC7	52	summary_csf_stdv	intensity_summary	intensity	0.02195320422	0.02195320422	0.0004819431755	0.0004819431756	+	False	0.03677002815	0.8466977898	0.9999999999
PC7	53	snrd_gm	snr_dietrich	signal / SNR	-0.02075616704	0.02075616704	0.0004308184702	0.0004308184702	-	False	0.03677002815	0.8466977898	0.9999999999
PC7	54	snrd_wm	snr_dietrich	signal / SNR	-0.01771626246	0.01771626246	0.0003138659556	0.0003138659556	-	False	0.03677002815	0.8466977898	0.9999999999
PC7	55	snr_gm	snr	signal / SNR	0.006049721008	0.006049721008	3.659912427e-05	3.659912428e-05	+	False	0.03677002815	0.8466977898	0.9999999999
PC7	56	summary_gm_p05	intensity_summary	intensity	0.004826338396	0.004826338396	2.329354231e-05	2.329354231e-05	+	False	0.03677002815	0.8466977898	0.9999999999
PC8	1	rpve_wm	partial_volume	morphology / tissue	0.390264182	0.390264182	0.1523061318	0.1523061318	+	True	0.02601507964	0.8727128695	1
PC8	2	rpve_gm	partial_volume	morphology / tissue	0.3860702314	0.3860702314	0.1490502236	0.1490502236	+	True	0.02601507964	0.8727128695	1
PC8	3	rpve_csf	partial_volume	morphology / tissue	0.3842889492	0.3842889492	0.1476779965	0.1476779965	+	True	0.02601507964	0.8727128695	1
PC8	4	tpm_overlap_gm	template_overlap	morphology / tissue	-0.315663753	0.315663753	0.09964360496	0.09964360496	-	True	0.02601507964	0.8727128695	1
PC8	5	snr_csf	snr	signal / SNR	0.2409064603	0.2409064603	0.05803592261	0.05803592261	+	True	0.02601507964	0.8727128695	1
PC8	6	summary_csf_mad	intensity_summary	intensity	-0.2191707927	0.2191707927	0.04803583637	0.04803583637	-	True	0.02601507964	0.8727128695	1
PC8	7	snr_wm	snr	signal / SNR	0.1938038571	0.1938038571	0.03755993503	0.03755993503	+	True	0.02601507964	0.8727128695	1
PC8	8	summary_wm_stdv	intensity_summary	intensity	-0.188638634	0.188638634	0.03558453424	0.03558453424	-	True	0.02601507964	0.8727128695	1
PC8	9	summary_wm_p05	intensity_summary	intensity	0.1789425706	0.1789425706	0.03202044357	0.03202044357	+	True	0.02601507964	0.8727128695	1
PC8	10	fber	energy	entropy / information	-0.1606474381	0.1606474381	0.02580759937	0.02580759937	-	True	0.02601507964	0.8727128695	1
PC8	11	summary_csf_p05	intensity_summary	intensity	0.1484472155	0.1484472155	0.02203657579	0.02203657579	+	False	0.02601507964	0.8727128695	1
PC8	12	fwhm_y	smoothness	smoothness / sharpness	0.1376583166	0.1376583166	0.01894981213	0.01894981213	+	False	0.02601507964	0.8727128695	1
PC8	13	snr_total	snr	signal / SNR	0.1346628495	0.1346628495	0.01813408304	0.01813408304	+	False	0.02601507964	0.8727128695	1
PC8	14	icvs_gm	tissue_fraction	morphology / tissue	-0.1267942638	0.1267942638	0.01607678533	0.01607678533	-	False	0.02601507964	0.8727128695	1
PC8	15	summary_gm_p05	intensity_summary	intensity	-0.1174676236	0.1174676236	0.01379864259	0.01379864259	-	False	0.02601507964	0.8727128695	1
PC8	16	summary_bg_mean	intensity_summary	intensity	0.1156526879	0.1156526879	0.01337554422	0.01337554422	+	False	0.02601507964	0.8727128695	1
PC8	17	summary_gm_mad	intensity_summary	intensity	0.1087542077	0.1087542077	0.01182747769	0.01182747769	+	False	0.02601507964	0.8727128695	1
PC8	18	summary_bg_stdv	intensity_summary	intensity	0.1063132992	0.1063132992	0.01130251759	0.01130251759	+	False	0.02601507964	0.8727128695	1
PC8	19	fwhm_avg	smoothness	smoothness / sharpness	0.1043169436	0.1043169436	0.01088202472	0.01088202472	+	False	0.02601507964	0.8727128695	1
PC8	20	fwhm_z	smoothness	smoothness / sharpness	0.08605030663	0.08605030663	0.007404655271	0.007404655271	+	False	0.02601507964	0.8727128695	1
PC8	21	summary_csf_median	intensity_summary	intensity	0.08298301956	0.08298301956	0.006886181535	0.006886181535	+	False	0.02601507964	0.8727128695	1
PC8	22	summary_csf_stdv	intensity_summary	intensity	-0.08085897747	0.08085897747	0.006538174237	0.006538174238	-	False	0.02601507964	0.8727128695	1
PC8	23	icvs_wm	tissue_fraction	morphology / tissue	0.07647043024	0.07647043024	0.005847726701	0.005847726701	+	False	0.02601507964	0.8727128695	1
PC8	24	fwhm_x	smoothness	smoothness / sharpness	0.07569119957	0.07569119957	0.005729157692	0.005729157692	+	False	0.02601507964	0.8727128695	1
PC8	25	tpm_overlap_csf	template_overlap	morphology / tissue	0.07434781011	0.07434781011	0.005527596868	0.005527596868	+	False	0.02601507964	0.8727128695	1
PC8	26	summary_csf_mean	intensity_summary	intensity	0.06926096429	0.06926096429	0.004797081174	0.004797081174	+	False	0.02601507964	0.8727128695	1
PC8	27	summary_bg_median	intensity_summary	intensity	-0.05946976329	0.05946976329	0.003536652746	0.003536652746	-	False	0.02601507964	0.8727128695	1
PC8	28	summary_bg_mad	intensity_summary	intensity	-0.05946976329	0.05946976329	0.003536652746	0.003536652746	-	False	0.02601507964	0.8727128695	1
PC8	29	summary_gm_stdv	intensity_summary	intensity	0.05342763423	0.05342763423	0.002854512099	0.002854512099	+	False	0.02601507964	0.8727128695	1
PC8	30	summary_wm_mad	intensity_summary	intensity	-0.05172992049	0.05172992049	0.002675984674	0.002675984674	-	False	0.02601507964	0.8727128695	1
PC8	31	inu_range	bias_field	homogeneity / bias field	0.04955280478	0.04955280478	0.002455480462	0.002455480462	+	False	0.02601507964	0.8727128695	1
PC8	32	summary_bg_p95	intensity_summary	intensity	0.04952553437	0.04952553437	0.002452778555	0.002452778555	+	False	0.02601507964	0.8727128695	1
PC8	33	summary_wm_k	intensity_summary	intensity	-0.04872546398	0.04872546398	0.00237417084	0.00237417084	-	False	0.02601507964	0.8727128695	1
PC8	34	snr_gm	snr	signal / SNR	-0.04698379657	0.04698379657	0.00220747714	0.00220747714	-	False	0.02601507964	0.8727128695	1
PC8	35	tpm_overlap_wm	template_overlap	morphology / tissue	-0.04544813181	0.04544813181	0.002065532685	0.002065532685	-	False	0.02601507964	0.8727128695	1
PC8	36	wm2max	intensity_ratio	intensity	-0.04451300786	0.04451300786	0.001981407869	0.001981407869	-	False	0.02601507964	0.8727128695	1
PC8	37	qi_2	artifact	artifact	-0.03690115426	0.03690115426	0.001361695186	0.001361695186	-	False	0.02601507964	0.8727128695	1
PC8	38	summary_bg_k	intensity_summary	intensity	-0.03230249601	0.03230249601	0.001043451248	0.001043451248	-	False	0.02601507964	0.8727128695	1
PC8	39	summary_csf_k	intensity_summary	intensity	-0.03108651739	0.03108651739	0.0009663715634	0.0009663715634	-	False	0.02601507964	0.8727128695	1
PC8	40	summary_gm_k	intensity_summary	intensity	0.02762210837	0.02762210837	0.0007629808708	0.0007629808708	+	False	0.02601507964	0.8727128695	1
PC8	41	summary_wm_mean	intensity_summary	intensity	0.02675847715	0.02675847715	0.0007160160994	0.0007160160994	+	False	0.02601507964	0.8727128695	1
PC8	42	inu_med	bias_field	homogeneity / bias field	0.02559397731	0.02559397731	0.0006550516745	0.0006550516746	+	False	0.02601507964	0.8727128695	1
PC8	43	summary_wm_p95	intensity_summary	intensity	-0.02488406458	0.02488406458	0.00061921667	0.00061921667	-	False	0.02601507964	0.8727128695	1
PC8	44	efc	entropy	entropy / information	0.02425451401	0.02425451401	0.0005882814499	0.0005882814499	+	False	0.02601507964	0.8727128695	1
PC8	45	snrd_gm	snr_dietrich	signal / SNR	-0.02213117535	0.02213117535	0.0004897889224	0.0004897889224	-	False	0.02601507964	0.8727128695	1
PC8	46	snrd_wm	snr_dietrich	signal / SNR	-0.01867561781	0.01867561781	0.0003487787006	0.0003487787006	-	False	0.02601507964	0.8727128695	1
PC8	47	snrd_total	snr_dietrich	signal / SNR	-0.01770278352	0.01770278352	0.0003133885444	0.0003133885444	-	False	0.02601507964	0.8727128695	1
PC8	48	summary_gm_mean	intensity_summary	intensity	-0.01602666605	0.01602666605	0.0002568540247	0.0002568540247	-	False	0.02601507964	0.8727128695	1
PC8	49	summary_csf_p95	intensity_summary	intensity	-0.0148455569	0.0148455569	0.0002203905597	0.0002203905597	-	False	0.02601507964	0.8727128695	1
PC8	50	icvs_csf	tissue_fraction	morphology / tissue	0.01431289576	0.01431289576	0.000204858985	0.000204858985	+	False	0.02601507964	0.8727128695	1
PC8	51	summary_wm_median	intensity_summary	intensity	-0.01423829738	0.01423829738	0.0002027291123	0.0002027291123	-	False	0.02601507964	0.8727128695	1
PC8	52	cnr	contrast	contrast	-0.009150613261	0.009150613261	8.373372305e-05	8.373372305e-05	-	False	0.02601507964	0.8727128695	1
PC8	53	cjv	contrast	contrast	0.008712901631	0.008712901631	7.591465483e-05	7.591465483e-05	+	False	0.02601507964	0.8727128695	1
PC8	54	summary_gm_p95	intensity_summary	intensity	-0.008377215059	0.008377215059	7.017773214e-05	7.017773215e-05	-	False	0.02601507964	0.8727128695	1
PC8	55	snrd_csf	snr_dietrich	signal / SNR	-0.006546413752	0.006546413752	4.285553301e-05	4.285553301e-05	-	False	0.02601507964	0.8727128695	1
PC8	56	summary_gm_median	intensity_summary	intensity	-0.0007418811411	0.0007418811411	5.503876275e-07	5.503876275e-07	-	False	0.02601507964	0.8727128695	1
PC9	1	summary_csf_k	intensity_summary	intensity	0.5200007757	0.5200007757	0.2704008067	0.2704008067	+	True	0.02046336668	0.8931762362	1
PC9	2	summary_bg_k	intensity_summary	intensity	-0.4937201908	0.4937201908	0.2437596268	0.2437596268	-	True	0.02046336668	0.8931762362	1
PC9	3	tpm_overlap_wm	template_overlap	morphology / tissue	-0.3727853806	0.3727853806	0.13896894	0.13896894	-	True	0.02046336668	0.8931762362	1
PC9	4	fber	energy	entropy / information	0.2488698078	0.2488698078	0.06193618123	0.06193618124	+	True	0.02046336668	0.8931762362	1
PC9	5	tpm_overlap_gm	template_overlap	morphology / tissue	-0.2351818786	0.2351818786	0.05531051602	0.05531051602	-	True	0.02046336668	0.8931762362	1
PC9	6	efc	entropy	entropy / information	-0.1830263351	0.1830263351	0.03349863934	0.03349863934	-	True	0.02046336668	0.8931762362	1
PC9	7	qi_2	artifact	artifact	0.1777985375	0.1777985375	0.03161231994	0.03161231994	+	True	0.02046336668	0.8931762362	1
PC9	8	summary_wm_median	intensity_summary	intensity	-0.1393035597	0.1393035597	0.01940548175	0.01940548175	-	True	0.02046336668	0.8931762362	1
PC9	9	summary_wm_mean	intensity_summary	intensity	-0.1106398176	0.1106398176	0.01224116924	0.01224116924	-	True	0.02046336668	0.8931762362	1
PC9	10	summary_csf_p05	intensity_summary	intensity	-0.1062605166	0.1062605166	0.01129129739	0.01129129739	-	True	0.02046336668	0.8931762362	1
PC9	11	fwhm_x	smoothness	smoothness / sharpness	0.1044652203	0.1044652203	0.01091298225	0.01091298225	+	False	0.02046336668	0.8931762362	1
PC9	12	summary_wm_k	intensity_summary	intensity	0.1032168693	0.1032168693	0.01065372211	0.01065372211	+	False	0.02046336668	0.8931762362	1
PC9	13	summary_wm_p05	intensity_summary	intensity	-0.09595876164	0.09595876164	0.009208083935	0.009208083936	-	False	0.02046336668	0.8931762362	1
PC9	14	summary_csf_stdv	intensity_summary	intensity	0.08081307547	0.08081307547	0.006530753167	0.006530753167	+	False	0.02046336668	0.8931762362	1
PC9	15	snrd_csf	snr_dietrich	signal / SNR	0.07952767463	0.07952767463	0.006324651032	0.006324651032	+	False	0.02046336668	0.8931762362	1
PC9	16	summary_bg_p95	intensity_summary	intensity	-0.07248110879	0.07248110879	0.005253511131	0.005253511132	-	False	0.02046336668	0.8931762362	1
PC9	17	snrd_total	snr_dietrich	signal / SNR	0.07121245077	0.07121245077	0.005071213145	0.005071213145	+	False	0.02046336668	0.8931762362	1
PC9	18	snrd_gm	snr_dietrich	signal / SNR	0.07085042314	0.07085042314	0.005019782459	0.005019782459	+	False	0.02046336668	0.8931762362	1
PC9	19	summary_gm_p05	intensity_summary	intensity	-0.07044074899	0.07044074899	0.004961899118	0.004961899118	-	False	0.02046336668	0.8931762362	1
PC9	20	snrd_wm	snr_dietrich	signal / SNR	0.06791756432	0.06791756432	0.004612795543	0.004612795543	+	False	0.02046336668	0.8931762362	1
PC9	21	fwhm_z	smoothness	smoothness / sharpness	0.06392553141	0.06392553141	0.004086473566	0.004086473566	+	False	0.02046336668	0.8931762362	1
PC9	22	summary_wm_p95	intensity_summary	intensity	-0.06276764813	0.06276764813	0.003939777652	0.003939777652	-	False	0.02046336668	0.8931762362	1
PC9	23	summary_gm_mad	intensity_summary	intensity	-0.05924645425	0.05924645425	0.003510142341	0.003510142341	-	False	0.02046336668	0.8931762362	1
PC9	24	summary_bg_stdv	intensity_summary	intensity	0.05819689453	0.05819689453	0.003386878533	0.003386878533	+	False	0.02046336668	0.8931762362	1
PC9	25	tpm_overlap_csf	template_overlap	morphology / tissue	-0.05818165794	0.05818165794	0.003385105321	0.003385105321	-	False	0.02046336668	0.8931762362	1
PC9	26	summary_bg_mad	intensity_summary	intensity	-0.05456243532	0.05456243532	0.002977059348	0.002977059348	-	False	0.02046336668	0.8931762362	1
PC9	27	summary_bg_median	intensity_summary	intensity	-0.05456243532	0.05456243532	0.002977059348	0.002977059348	-	False	0.02046336668	0.8931762362	1
PC9	28	fwhm_avg	smoothness	smoothness / sharpness	0.05434195347	0.05434195347	0.002953047907	0.002953047907	+	False	0.02046336668	0.8931762362	1
PC9	29	icvs_csf	tissue_fraction	morphology / tissue	-0.05291749341	0.05291749341	0.002800261109	0.002800261109	-	False	0.02046336668	0.8931762362	1
PC9	30	snr_csf	snr	signal / SNR	-0.05272147341	0.05272147341	0.002779553759	0.002779553759	-	False	0.02046336668	0.8931762362	1
PC9	31	summary_gm_median	intensity_summary	intensity	-0.04778913655	0.04778913655	0.002283801572	0.002283801572	-	False	0.02046336668	0.8931762362	1
PC9	32	summary_csf_p95	intensity_summary	intensity	0.04527997602	0.04527997602	0.002050276228	0.002050276228	+	False	0.02046336668	0.8931762362	1
PC9	33	summary_gm_mean	intensity_summary	intensity	-0.04434267067	0.04434267067	0.001966272442	0.001966272442	-	False	0.02046336668	0.8931762362	1
PC9	34	summary_gm_k	intensity_summary	intensity	0.04171851391	0.04171851391	0.001740434403	0.001740434403	+	False	0.02046336668	0.8931762362	1
PC9	35	summary_csf_mad	intensity_summary	intensity	-0.03708230659	0.03708230659	0.001375097462	0.001375097462	-	False	0.02046336668	0.8931762362	1
PC9	36	summary_csf_median	intensity_summary	intensity	0.03660809202	0.03660809202	0.001340152401	0.001340152401	+	False	0.02046336668	0.8931762362	1
PC9	37	icvs_gm	tissue_fraction	morphology / tissue	0.03598329751	0.03598329751	0.0012947977	0.0012947977	+	False	0.02046336668	0.8931762362	1
PC9	38	summary_wm_mad	intensity_summary	intensity	-0.03594592855	0.03594592855	0.001292109779	0.001292109779	-	False	0.02046336668	0.8931762362	1
PC9	39	inu_range	bias_field	homogeneity / bias field	0.03506775465	0.03506775465	0.001229747416	0.001229747416	+	False	0.02046336668	0.8931762362	1
PC9	40	summary_gm_p95	intensity_summary	intensity	-0.03317408898	0.03317408898	0.00110052018	0.00110052018	-	False	0.02046336668	0.8931762362	1
PC9	41	summary_csf_mean	intensity_summary	intensity	0.02798821446	0.02798821446	0.0007833401487	0.0007833401487	+	False	0.02046336668	0.8931762362	1
PC9	42	cnr	contrast	contrast	-0.02568466466	0.02568466466	0.0006597019987	0.0006597019987	-	False	0.02046336668	0.8931762362	1
PC9	43	cjv	contrast	contrast	0.0248799842	0.0248799842	0.0006190136138	0.0006190136138	+	False	0.02046336668	0.8931762362	1
PC9	44	inu_med	bias_field	homogeneity / bias field	-0.02456317248	0.02456317248	0.0006033494423	0.0006033494423	-	False	0.02046336668	0.8931762362	1
PC9	45	snr_gm	snr	signal / SNR	-0.01738347703	0.01738347703	0.0003021852737	0.0003021852737	-	False	0.02046336668	0.8931762362	1
PC9	46	rpve_gm	partial_volume	morphology / tissue	-0.01708362658	0.01708362658	0.0002918502971	0.0002918502971	-	False	0.02046336668	0.8931762362	1
PC9	47	rpve_wm	partial_volume	morphology / tissue	-0.01654261332	0.01654261332	0.0002736580555	0.0002736580555	-	False	0.02046336668	0.8931762362	1
PC9	48	rpve_csf	partial_volume	morphology / tissue	-0.01613985607	0.01613985607	0.000260494954	0.000260494954	-	False	0.02046336668	0.8931762362	1
PC9	49	snr_wm	snr	signal / SNR	0.01371997492	0.01371997492	0.0001882377118	0.0001882377118	+	False	0.02046336668	0.8931762362	1
PC9	50	summary_bg_mean	intensity_summary	intensity	-0.01336422413	0.01336422413	0.0001786024866	0.0001786024866	-	False	0.02046336668	0.8931762362	1
PC9	51	fwhm_y	smoothness	smoothness / sharpness	-0.01270047321	0.01270047321	0.0001613020198	0.0001613020198	-	False	0.02046336668	0.8931762362	1
PC9	52	icvs_wm	tissue_fraction	morphology / tissue	0.009597508319	0.009597508319	9.211216593e-05	9.211216594e-05	+	False	0.02046336668	0.8931762362	1
PC9	53	wm2max	intensity_ratio	intensity	0.007295435243	0.007295435243	5.322337538e-05	5.322337539e-05	+	False	0.02046336668	0.8931762362	1
PC9	54	summary_wm_stdv	intensity_summary	intensity	-0.006713026288	0.006713026288	4.506472194e-05	4.506472194e-05	-	False	0.02046336668	0.8931762362	1
PC9	55	summary_gm_stdv	intensity_summary	intensity	0.006676899288	0.006676899288	4.45809841e-05	4.45809841e-05	+	False	0.02046336668	0.8931762362	1
PC9	56	snr_total	snr	signal / SNR	-0.0005847608834	0.0005847608834	3.419452908e-07	3.419452908e-07	-	False	0.02046336668	0.8931762362	1
PC10	1	summary_bg_k	intensity_summary	intensity	0.4570359158	0.4570359158	0.2088818283	0.2088818283	+	True	0.01712710198	0.9103033381	0.9999999999
PC10	2	tpm_overlap_wm	template_overlap	morphology / tissue	-0.3316471528	0.3316471528	0.109989834	0.109989834	-	True	0.01712710198	0.9103033381	0.9999999999
PC10	3	tpm_overlap_gm	template_overlap	morphology / tissue	-0.3127854524	0.3127854524	0.09783473923	0.09783473924	-	True	0.01712710198	0.9103033381	0.9999999999
PC10	4	qi_2	artifact	artifact	-0.2714800598	0.2714800598	0.07370142287	0.07370142288	-	True	0.01712710198	0.9103033381	0.9999999999
PC10	5	icvs_csf	tissue_fraction	morphology / tissue	-0.2510270638	0.2510270638	0.06301458676	0.06301458677	-	True	0.01712710198	0.9103033381	0.9999999999
PC10	6	summary_wm_median	intensity_summary	intensity	-0.2067166212	0.2067166212	0.04273176148	0.04273176148	-	True	0.01712710198	0.9103033381	0.9999999999
PC10	7	summary_bg_p95	intensity_summary	intensity	0.1860524039	0.1860524039	0.034615497	0.034615497	+	True	0.01712710198	0.9103033381	0.9999999999
PC10	8	summary_bg_median	intensity_summary	intensity	0.1750191024	0.1750191024	0.0306316862	0.03063168621	+	True	0.01712710198	0.9103033381	0.9999999999
PC10	9	summary_bg_mad	intensity_summary	intensity	0.1750191024	0.1750191024	0.0306316862	0.03063168621	+	True	0.01712710198	0.9103033381	0.9999999999
PC10	10	summary_gm_mad	intensity_summary	intensity	-0.1496177779	0.1496177779	0.02238547946	0.02238547947	-	True	0.01712710198	0.9103033381	0.9999999999
PC10	11	icvs_wm	tissue_fraction	morphology / tissue	0.1495358022	0.1495358022	0.02236095614	0.02236095614	+	False	0.01712710198	0.9103033381	0.9999999999
PC10	12	summary_bg_stdv	intensity_summary	intensity	-0.1441121453	0.1441121453	0.02076831042	0.02076831042	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	13	snrd_wm	snr_dietrich	signal / SNR	-0.1393020764	0.1393020764	0.01940506849	0.01940506849	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	14	summary_wm_mean	intensity_summary	intensity	-0.1375741448	0.1375741448	0.01892664532	0.01892664532	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	15	efc	entropy	entropy / information	-0.1372611676	0.1372611676	0.01884062813	0.01884062813	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	16	snr_csf	snr	signal / SNR	-0.1332685252	0.1332685252	0.01776049981	0.01776049981	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	17	snrd_total	snr_dietrich	signal / SNR	-0.13149721	0.13149721	0.01729151624	0.01729151624	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	18	snrd_gm	snr_dietrich	signal / SNR	-0.1291193001	0.1291193001	0.01667179366	0.01667179366	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	19	snr_wm	snr	signal / SNR	0.1268643828	0.1268643828	0.01609457162	0.01609457162	+	False	0.01712710198	0.9103033381	0.9999999999
PC10	20	summary_wm_stdv	intensity_summary	intensity	-0.1199357509	0.1199357509	0.01438458434	0.01438458435	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	21	summary_csf_p05	intensity_summary	intensity	-0.1167418957	0.1167418957	0.01362867021	0.01362867021	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	22	snrd_csf	snr_dietrich	signal / SNR	-0.1148721121	0.1148721121	0.01319560214	0.01319560214	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	23	fber	energy	entropy / information	0.1100284938	0.1100284938	0.01210626945	0.01210626945	+	False	0.01712710198	0.9103033381	0.9999999999
PC10	24	summary_wm_p95	intensity_summary	intensity	-0.09593280414	0.09593280414	0.00920310291	0.009203102911	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	25	snr_total	snr	signal / SNR	0.09208250106	0.09208250106	0.008479187001	0.008479187002	+	False	0.01712710198	0.9103033381	0.9999999999
PC10	26	summary_gm_k	intensity_summary	intensity	0.06922580951	0.06922580951	0.004792212702	0.004792212703	+	False	0.01712710198	0.9103033381	0.9999999999
PC10	27	summary_csf_stdv	intensity_summary	intensity	0.06366102322	0.06366102322	0.004052725877	0.004052725878	+	False	0.01712710198	0.9103033381	0.9999999999
PC10	28	rpve_wm	partial_volume	morphology / tissue	-0.06231178017	0.06231178017	0.003882757948	0.003882757948	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	29	rpve_gm	partial_volume	morphology / tissue	-0.06226125542	0.06226125542	0.003876463926	0.003876463927	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	30	rpve_csf	partial_volume	morphology / tissue	-0.06152419982	0.06152419982	0.003785227163	0.003785227164	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	31	summary_wm_mad	intensity_summary	intensity	-0.05643402654	0.05643402654	0.003184799352	0.003184799352	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	32	cjv	contrast	contrast	0.04671735054	0.04671735054	0.002182510841	0.002182510842	+	False	0.01712710198	0.9103033381	0.9999999999
PC10	33	summary_gm_p95	intensity_summary	intensity	-0.04596683052	0.04596683052	0.002112949508	0.002112949508	-	False	0.01712710198	0.9103033381	0.9999999999
PC10	34	tpm_overlap_csf	template_overlap	morphology / tissue	0.04305710182	0.04305710182	0.001853914017	0.001853914017	+	False	0.01712710198	0.9103033381	0.9999999999
PC10	35	snr_gm	snr	signal / SNR	0.04253056059	0.04253056059	0.001808848584	0.001808848584	+	False	0.01712710198	0.9103033381	0.9999999999
PC10	36	fwhm_y	smoothness	smoothness / sharpness	-0.04147219959	0.04147219959	0.001719943339	0.001719943339	-	False	0.01712710198	0.9103033381	0.9999999999
