	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
summary_wm_k	1.098110098e-41	1.110260996e-13	0.02311474419	0.638834325	0.008164384304	0.1163677544	0.0757236078	0.0003456087013	0.0485823405	0.3274929614	0.8452933749	0.025973773	2.642565327e-10		0.8060550663	0.00983177737	0.01386596369	0.02033566466	0.1237866816	0.01824068867	2.664580468e-11	1.974986016e-49	0.3527655189	0.6105539498	0.878772734	1.571941757e-23	0.0768049362	0.0245640086	0.0004721834365	0.0245640086		0.0002523832867	0.004095312805	0.001310474425	3.621035362e-06	2.328584614e-06	3.371725734e-06	0.001407125861	4.389269107e-07	6.299004983e-07	0.04888476209	1.474873178e-08	7.677139629e-06	1.10711568e-05	0.3812750521	3.413517316e-06	2.697560584e-06		0.0002759449031	0.937387981	5.850777901e-08		0.0875845499	0.06351224967	2.069154908e-06	0.07382702681	2.482878485e-10	2.982850572e-40
summary_wm_mad	0.01904708652	0.0028668389	0.1568507096	0.2098537913	0.2667172081	0.4933221264	0.6196092038	0.09107499727	0.1059361136	0.0738793753	0.8016479287	0.3544084249	0.1177572031		0.7993364458	0.2989919975	0.3396443868	0.3639256867	0.2120279034	0.8820358332	0.1280335601	0.1099908423	0.2866325851	0.05687451863	0.05541575833	2.21963731e-05	0.4390922184	1.132332735e-05	4.80902675e-10	1.132332735e-05		5.53332663e-10	8.04273808e-09	0.5679140962	3.502357287e-11	4.121557674e-12	1.192857228e-12	0.0004482936781	7.67487588e-11	1.258163871e-10	0.0001859723875	1.206495096e-09	2.000238721e-14	8.216180992e-15	3.77187694e-07	1.524789001e-13	7.743096726e-13	0.0002759449031		7.733026672e-40	1.76367559e-64		2.80293459e-28	1.701272092e-27	1.624296843e-05	0.09139496659	0.0239884427	0.0001614112941
summary_wm_mean	0.2489168748	0.2212934188	0.4552218328	0.1576043565	0.8909976411	0.9131819115	0.5476452372	0.7857578783	0.3616699431	0.133231958	0.8390126901	0.006456763781	0.6168937482		0.7008885207	0.8128502769	0.8579478407	0.8476030261	0.2272538944	0.4183449141	0.6403593213	0.03656437594	0.1595406535	0.03461987616	0.05052204875	0.256283033	0.1741194011	2.175328337e-08	2.008618241e-20	2.175328337e-08		2.280861107e-21	6.990652658e-16	0.05728625097	2.391015244e-25	3.116902465e-30	1.242703961e-31	2.443215125e-08	3.093366242e-27	4.737451057e-26	0.0001087941711	5.564876934e-25	1.528765287e-36	1.747201075e-37	1.016367453e-09	7.260171476e-34	1.534678918e-31	0.937387981	7.733026672e-40		1.062416951e-30		8.301157464e-80	9.461598435e-77	0.003768095745	0.1921864503	0.3805618384	0.5713437967
summary_wm_median	6.777928209e-05	5.851806813e-06	0.1885289189	0.09126624182	0.26234914	0.486734174	0.6675806443	0.07526068518	0.03132395147	0.04150840715	0.8582684251	0.3141481438	0.01554562224		0.9020796783	0.06302758019	0.08082327139	0.09253742963	0.08074341475	0.402691197	0.004580072662	0.0008332728467	0.3159951514	0.06585770194	0.04446572241	8.546916829e-09	0.6529060601	0.0006656166041	2.602355665e-06	0.0006656166041		3.672580351e-06	7.968248917e-06	0.8201355071	1.451298663e-06	3.245091969e-07	1.400071818e-07	0.01348344469	2.43708404e-06	3.09082633e-06	3.820234288e-05	2.204532853e-05	1.203719136e-08	6.496032741e-09	2.021732127e-05	4.499766388e-08	1.268583292e-07	5.850777901e-08	1.76367559e-64	1.062416951e-30			1.051749974e-19	5.26579176e-19	1.036179434e-06	0.05537253311	0.001424551339	1.335080176e-08
summary_wm_p05																																																										
summary_wm_p95	0.00471021546	0.981767486	0.5847953597	0.2467863723	0.7226384095	0.8286842738	0.4113773724	0.9724908723	0.7645402471	0.2458099139	0.7905510273	0.002392830473	0.1491899197		0.7591687094	0.6131440575	0.5858240524	0.6092894209	0.3590316022	0.166216298	0.1107641523	9.284300984e-05	0.1449512905	0.04127917702	0.07651259477	0.6916135705	0.08795687967	4.465447736e-10	6.454946215e-26	4.465447736e-10		1.687369153e-27	2.537614428e-19	0.01323927093	2.066885918e-33	4.913041781e-43	2.874702943e-45	2.618575231e-10	2.002229401e-38	5.34465731e-36	0.0006887406751	6.217176569e-36	5.076522643e-54	1.406999976e-55	4.357312279e-10	2.594348838e-49	3.586773455e-45	0.0875845499	2.80293459e-28	8.301157464e-80	1.051749974e-19			1.517386928e-164	0.04665836185	0.3977856998	0.9672661484	0.2672359416
summary_wm_stdv	0.003028375194	0.9504922047	0.5788584918	0.2690560776	0.6761369468	0.7865452795	0.3933456017	0.9017560913	0.7753794679	0.2856660192	0.8421517937	0.002417130301	0.1223913577		0.7538708736	0.5806975141	0.5562071751	0.5800230372	0.3790431132	0.1404460785	0.08460568207	4.79851891e-05	0.1513084281	0.04676046684	0.0858330858	0.5877447666	0.08102191904	6.560885202e-10	2.738707371e-26	6.560885202e-10		4.703598384e-28	1.157768298e-19	0.01491526754	1.736203377e-34	1.327071174e-44	5.652435703e-47	1.513863923e-10	8.080800443e-40	3.024785552e-37	0.001034532985	3.630992872e-37	6.637830917e-56	1.625792262e-57	4.341064931e-10	6.065606198e-51	1.147118985e-46	0.06351224967	1.701272092e-27	9.461598435e-77	5.26579176e-19		1.517386928e-164		0.06223193356	0.4482194195	0.888343403	0.2007358373
tpm_overlap_csf	2.974052832e-06	0.008598647767	0.9167210719	0.4494505754	0.3182125716	0.07752509523	0.1107827881	0.9791540557	3.432214332e-13	1.843592205e-08	0.8822627846	0.7186500743	0.1601323977		0.2130019695	8.372849689e-09	1.16136588e-08	1.980013806e-08	0.1105221082	0.0592246671	0.03998998117	5.778483315e-05	0.01032771424	0.8539611725	0.4337386819	9.403433664e-05	0.3277780994	0.58127511	0.8172396551	0.58127511		0.5771037669	0.5430617555	0.005498092962	0.4322909745	0.2402057976	0.3140329605	8.732628912e-05	0.2833262656	0.6181651172	6.466456227e-06	0.8193409328	0.7377993501	0.6704496062	0.07075844081	0.8148530631	0.845485796	2.069154908e-06	1.624296843e-05	0.003768095745	1.036179434e-06		0.04665836185	0.06223193356		3.999323932e-11	0.0008321631502	2.834951171e-08
tpm_overlap_gm	0.998496833	0.0001311603662	1.979038509e-05	5.893266156e-08	0.7911822914	0.3873503058	0.5346539432	0.4938700142	0.1492601749	2.352704468e-32	2.722862699e-14	1.872578003e-05	0.176522255		0.4905040495	2.897833779e-11	1.509539086e-11	4.995372766e-12	0.0001611933848	6.787367956e-17	9.222836753e-09	0.3589453019	0.7425039591	0.02043687833	0.1100948866	0.02527419948	0.1007235237	0.1156443101	0.009243117808	0.1156443101		0.00515520789	0.00485569411	0.0001569355289	0.7897936893	0.2090152629	0.2533188403	0.9431553524	0.1417480402	0.1092996226	0.04650512326	0.3529362774	0.9754303057	0.9799380628	1.221583389e-10	0.55095732	0.2500379023	0.07382702681	0.09139496659	0.1921864503	0.05537253311		0.3977856998	0.4482194195	3.999323932e-11		7.991304591e-08	0.0005032670428
tpm_overlap_wm	0.0001075128318	0.3779287547	0.5352073038	0.002698751442	0.07340932117	0.140221753	0.5288878975	0.01148053694	0.0005901623921	0.0006340454355	1.508954844e-06	0.295686741	7.188926974e-09		0.4880262482	0.3639719812	0.3771721297	0.3349994963	4.046940281e-11	6.215889097e-09	2.801000619e-17	3.562000641e-06	0.3940759418	0.3455138703	0.5953993407	0.0001738524305	0.005564877539	0.1746055521	0.0240820066	0.1746055521		0.0281539087	0.031501638	0.001469770446	0.009291732512	0.05163152978	0.04813334104	0.007700697791	0.007951572211	0.0006915426179	0.7117950998	0.001427271476	0.05027490465	0.06014494733	0.0004396648919	0.01157852697	0.002641527368	2.482878485e-10	0.0239884427	0.3805618384	0.001424551339		0.9672661484	0.888343403	0.0008321631502	7.991304591e-08		1.149628168e-08
wm2max	4.932348959e-29	3.064063071e-09	0.6452850168	0.08536167215	0.009892908496	0.02113834182	0.05569035427	0.005406301839	0.01304450411	0.0003802428197	0.07982116294	0.4394597595	1.554400183e-07		0.8488867253	6.085708051e-05	0.0001112454971	0.0001688641696	0.0009395701968	1.024275429e-05	2.479611447e-19	4.254811963e-38	0.8225271228	0.4494998609	0.2160580574	5.615793198e-30	0.0527918616	0.0484926342	0.0001285425337	0.0484926342		2.416082502e-05	0.0003941190189	0.2858513336	1.40774744e-06	1.938030893e-06	4.336489507e-06	0.001485490727	2.637540531e-07	2.47495791e-07	6.498465199e-05	1.46617363e-08	5.284701514e-05	7.582591681e-05	0.960018957	1.805934976e-05	7.737865371e-06	2.982850572e-40	0.0001614112941	0.5713437967	1.335080176e-08		0.2672359416	0.2007358373	2.834951171e-08	0.0005032670428	1.149628168e-08	
