bids_root	participant_id	session_id	bids_run	bold_path	events_tsv	status	stim_file	eye	movie_label	matlab_run_id	mapping_confidence	mapping_method	ProtocolName	observed_n_volumes	observed_TR	onset	duration
/home/alexrees/scratch/bids	sub-029	ses-02	run-01	sub-029/ses-02/func/sub-029_ses-02_task-movie_run-01_bold.nii.gz	sub-029/ses-02/func/sub-029_ses-02_task-movie_run-01_events.tsv	WRITTEN	Movie1A.mp4	left	Movie1	1	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie1_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-029	ses-02	run-03	sub-029/ses-02/func/sub-029_ses-02_task-movie_run-03_bold.nii.gz	sub-029/ses-02/func/sub-029_ses-02_task-movie_run-03_events.tsv	WRITTEN	Movie2A.mp4	right	Movie2	2	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie2_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-029	ses-02	run-05	sub-029/ses-02/func/sub-029_ses-02_task-movie_run-05_bold.nii.gz	sub-029/ses-02/func/sub-029_ses-02_task-movie_run-05_events.tsv	WRITTEN	Movie1B.mp4	right	Movie3	3	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie3_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-029	ses-02	run-07	sub-029/ses-02/func/sub-029_ses-02_task-movie_run-07_bold.nii.gz	sub-029/ses-02/func/sub-029_ses-02_task-movie_run-07_events.tsv	WRITTEN	Movie2B.mp4	left	Movie4	4	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie4_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-030	ses-01	run-01	sub-030/ses-01/func/sub-030_ses-01_task-movie_run-01_bold.nii.gz	sub-030/ses-01/func/sub-030_ses-01_task-movie_run-01_events.tsv	WRITTEN	Movie1A.mp4	left	Movie1	1	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie1_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-030	ses-01	run-03	sub-030/ses-01/func/sub-030_ses-01_task-movie_run-03_bold.nii.gz	sub-030/ses-01/func/sub-030_ses-01_task-movie_run-03_events.tsv	WRITTEN	Movie2A.mp4	right	Movie2	2	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie2_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-030	ses-01	run-05	sub-030/ses-01/func/sub-030_ses-01_task-movie_run-05_bold.nii.gz	sub-030/ses-01/func/sub-030_ses-01_task-movie_run-05_events.tsv	WRITTEN	Movie1B.mp4	right	Movie3	3	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie3_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-030	ses-01	run-07	sub-030/ses-01/func/sub-030_ses-01_task-movie_run-07_bold.nii.gz	sub-030/ses-01/func/sub-030_ses-01_task-movie_run-07_events.tsv	WRITTEN	Movie2B.mp4	left	Movie4	4	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie4_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-030	ses-02	run-01	sub-030/ses-02/func/sub-030_ses-02_task-movie_run-01_bold.nii.gz	sub-030/ses-02/func/sub-030_ses-02_task-movie_run-01_events.tsv	WRITTEN	Movie1A.mp4	left	Movie1	1	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie1_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-030	ses-02	run-03	sub-030/ses-02/func/sub-030_ses-02_task-movie_run-03_bold.nii.gz	sub-030/ses-02/func/sub-030_ses-02_task-movie_run-03_events.tsv	WRITTEN	Movie2A.mp4	right	Movie2	2	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie2_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-030	ses-02	run-05	sub-030/ses-02/func/sub-030_ses-02_task-movie_run-05_bold.nii.gz	sub-030/ses-02/func/sub-030_ses-02_task-movie_run-05_events.tsv	WRITTEN	Movie1B.mp4	right	Movie3	3	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie3_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-030	ses-02	run-07	sub-030/ses-02/func/sub-030_ses-02_task-movie_run-07_bold.nii.gz	sub-030/ses-02/func/sub-030_ses-02_task-movie_run-07_events.tsv	WRITTEN	Movie2B.mp4	left	Movie4	4	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie4_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-031	ses-01	run-01	sub-031/ses-01/func/sub-031_ses-01_task-movie_run-01_bold.nii.gz	sub-031/ses-01/func/sub-031_ses-01_task-movie_run-01_events.tsv	WRITTEN	Movie1A.mp4	left	Movie1	1	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie1_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-031	ses-01	run-03	sub-031/ses-01/func/sub-031_ses-01_task-movie_run-03_bold.nii.gz	sub-031/ses-01/func/sub-031_ses-01_task-movie_run-03_events.tsv	WRITTEN	Movie2A.mp4	right	Movie2	2	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie2_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-031	ses-01	run-05	sub-031/ses-01/func/sub-031_ses-01_task-movie_run-05_bold.nii.gz	sub-031/ses-01/func/sub-031_ses-01_task-movie_run-05_events.tsv	WRITTEN	Movie1B.mp4	right	Movie3	3	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie3_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-031	ses-01	run-07	sub-031/ses-01/func/sub-031_ses-01_task-movie_run-07_bold.nii.gz	sub-031/ses-01/func/sub-031_ses-01_task-movie_run-07_events.tsv	WRITTEN	Movie2B.mp4	left	Movie4	4	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie4_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-031	ses-02	run-01	sub-031/ses-02/func/sub-031_ses-02_task-movie_run-01_bold.nii.gz	sub-031/ses-02/func/sub-031_ses-02_task-movie_run-01_events.tsv	WRITTEN	Movie1A.mp4	left	Movie1	1	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie1_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-031	ses-02	run-03	sub-031/ses-02/func/sub-031_ses-02_task-movie_run-03_bold.nii.gz	sub-031/ses-02/func/sub-031_ses-02_task-movie_run-03_events.tsv	WRITTEN	Movie2A.mp4	right	Movie2	2	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie2_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-031	ses-02	run-05	sub-031/ses-02/func/sub-031_ses-02_task-movie_run-05_bold.nii.gz	sub-031/ses-02/func/sub-031_ses-02_task-movie_run-05_events.tsv	WRITTEN	Movie1B.mp4	right	Movie3	3	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie3_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-031	ses-02	run-07	sub-031/ses-02/func/sub-031_ses-02_task-movie_run-07_bold.nii.gz	sub-031/ses-02/func/sub-031_ses-02_task-movie_run-07_events.tsv	WRITTEN	Movie2B.mp4	left	Movie4	4	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie4_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-032	ses-01	run-01	sub-032/ses-01/func/sub-032_ses-01_task-movie_run-01_bold.nii.gz	sub-032/ses-01/func/sub-032_ses-01_task-movie_run-01_events.tsv	WRITTEN	Movie1A.mp4	left	Movie1	1	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie1_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-032	ses-01	run-03	sub-032/ses-01/func/sub-032_ses-01_task-movie_run-03_bold.nii.gz	sub-032/ses-01/func/sub-032_ses-01_task-movie_run-03_events.tsv	WRITTEN	Movie2A.mp4	right	Movie2	2	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie2_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-032	ses-01	run-05	sub-032/ses-01/func/sub-032_ses-01_task-movie_run-05_bold.nii.gz	sub-032/ses-01/func/sub-032_ses-01_task-movie_run-05_events.tsv	WRITTEN	Movie1B.mp4	right	Movie3	3	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie3_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-032	ses-01	run-07	sub-032/ses-01/func/sub-032_ses-01_task-movie_run-07_bold.nii.gz	sub-032/ses-01/func/sub-032_ses-01_task-movie_run-07_events.tsv	WRITTEN	Movie2B.mp4	left	Movie4	4	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie4_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-033	ses-01	run-01	sub-033/ses-01/func/sub-033_ses-01_task-movie_run-01_bold.nii.gz	sub-033/ses-01/func/sub-033_ses-01_task-movie_run-01_events.tsv	WRITTEN	Movie1A.mp4	left	Movie1	1	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie1_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-033	ses-01	run-03	sub-033/ses-01/func/sub-033_ses-01_task-movie_run-03_bold.nii.gz	sub-033/ses-01/func/sub-033_ses-01_task-movie_run-03_events.tsv	WRITTEN	Movie2A.mp4	right	Movie2	2	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie2_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-033	ses-01	run-05	sub-033/ses-01/func/sub-033_ses-01_task-movie_run-05_bold.nii.gz	sub-033/ses-01/func/sub-033_ses-01_task-movie_run-05_events.tsv	WRITTEN	Movie1B.mp4	right	Movie3	3	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie3_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-033	ses-01	run-07	sub-033/ses-01/func/sub-033_ses-01_task-movie_run-07_bold.nii.gz	sub-033/ses-01/func/sub-033_ses-01_task-movie_run-07_events.tsv	WRITTEN	Movie2B.mp4	left	Movie4	4	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie4_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-034	ses-01	run-01	sub-034/ses-01/func/sub-034_ses-01_task-movie_run-01_bold.nii.gz	sub-034/ses-01/func/sub-034_ses-01_task-movie_run-01_events.tsv	WRITTEN	Movie1A.mp4	left	Movie1	1	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie1_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-034	ses-01	run-03	sub-034/ses-01/func/sub-034_ses-01_task-movie_run-03_bold.nii.gz	sub-034/ses-01/func/sub-034_ses-01_task-movie_run-03_events.tsv	WRITTEN	Movie2A.mp4	right	Movie2	2	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie2_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-034	ses-01	run-05	sub-034/ses-01/func/sub-034_ses-01_task-movie_run-05_bold.nii.gz	sub-034/ses-01/func/sub-034_ses-01_task-movie_run-05_events.tsv	WRITTEN	Movie1B.mp4	right	Movie3	3	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie3_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-034	ses-01	run-07	sub-034/ses-01/func/sub-034_ses-01_task-movie_run-07_bold.nii.gz	sub-034/ses-01/func/sub-034_ses-01_task-movie_run-07_events.tsv	WRITTEN	Movie2B.mp4	left	Movie4	4	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie4_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-034	ses-02	run-01	sub-034/ses-02/func/sub-034_ses-02_task-movie_run-01_bold.nii.gz	sub-034/ses-02/func/sub-034_ses-02_task-movie_run-01_events.tsv	WRITTEN	Movie1A.mp4	left	Movie1	1	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie1_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-034	ses-02	run-03	sub-034/ses-02/func/sub-034_ses-02_task-movie_run-03_bold.nii.gz	sub-034/ses-02/func/sub-034_ses-02_task-movie_run-03_events.tsv	WRITTEN	Movie2A.mp4	right	Movie2	2	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie2_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-034	ses-02	run-05	sub-034/ses-02/func/sub-034_ses-02_task-movie_run-05_bold.nii.gz	sub-034/ses-02/func/sub-034_ses-02_task-movie_run-05_events.tsv	WRITTEN	Movie1B.mp4	right	Movie3	3	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie3_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-034	ses-02	run-07	sub-034/ses-02/func/sub-034_ses-02_task-movie_run-07_bold.nii.gz	sub-034/ses-02/func/sub-034_ses-02_task-movie_run-07_events.tsv	WRITTEN	Movie2B.mp4	left	Movie4	4	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie4_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-035	ses-01	run-01	sub-035/ses-01/func/sub-035_ses-01_task-movie_run-01_bold.nii.gz	sub-035/ses-01/func/sub-035_ses-01_task-movie_run-01_events.tsv	WRITTEN	Movie1A.mp4	left	Movie1	1	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie1_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-035	ses-01	run-03	sub-035/ses-01/func/sub-035_ses-01_task-movie_run-03_bold.nii.gz	sub-035/ses-01/func/sub-035_ses-01_task-movie_run-03_events.tsv	WRITTEN	Movie2A.mp4	right	Movie2	2	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie2_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-035	ses-01	run-05	sub-035/ses-01/func/sub-035_ses-01_task-movie_run-05_bold.nii.gz	sub-035/ses-01/func/sub-035_ses-01_task-movie_run-05_events.tsv	WRITTEN	Movie1B.mp4	right	Movie3	3	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie3_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-035	ses-01	run-07	sub-035/ses-01/func/sub-035_ses-01_task-movie_run-07_bold.nii.gz	sub-035/ses-01/func/sub-035_ses-01_task-movie_run-07_events.tsv	WRITTEN	Movie2B.mp4	left	Movie4	4	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie4_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-035	ses-02	run-01	sub-035/ses-02/func/sub-035_ses-02_task-movie_run-01_bold.nii.gz	sub-035/ses-02/func/sub-035_ses-02_task-movie_run-01_events.tsv	WRITTEN	Movie1A.mp4	left	Movie1	1	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie1_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-035	ses-02	run-03	sub-035/ses-02/func/sub-035_ses-02_task-movie_run-03_bold.nii.gz	sub-035/ses-02/func/sub-035_ses-02_task-movie_run-03_events.tsv	WRITTEN	Movie2A.mp4	right	Movie2	2	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie2_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-035	ses-02	run-05	sub-035/ses-02/func/sub-035_ses-02_task-movie_run-05_bold.nii.gz	sub-035/ses-02/func/sub-035_ses-02_task-movie_run-05_events.tsv	WRITTEN	Movie1B.mp4	right	Movie3	3	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie3_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-035	ses-02	run-07	sub-035/ses-02/func/sub-035_ses-02_task-movie_run-07_bold.nii.gz	sub-035/ses-02/func/sub-035_ses-02_task-movie_run-07_events.tsv	WRITTEN	Movie2B.mp4	left	Movie4	4	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie4_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-036	ses-01	run-01	sub-036/ses-01/func/sub-036_ses-01_task-movie_run-01_bold.nii.gz	sub-036/ses-01/func/sub-036_ses-01_task-movie_run-01_events.tsv	WRITTEN	Movie1A.mp4	left	Movie1	1	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie1_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-036	ses-01	run-03	sub-036/ses-01/func/sub-036_ses-01_task-movie_run-03_bold.nii.gz	sub-036/ses-01/func/sub-036_ses-01_task-movie_run-03_events.tsv	WRITTEN	Movie2A.mp4	right	Movie2	2	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie2_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-036	ses-01	run-05	sub-036/ses-01/func/sub-036_ses-01_task-movie_run-05_bold.nii.gz	sub-036/ses-01/func/sub-036_ses-01_task-movie_run-05_events.tsv	WRITTEN	Movie1B.mp4	right	Movie3	3	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie3_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-036	ses-01	run-07	sub-036/ses-01/func/sub-036_ses-01_task-movie_run-07_bold.nii.gz	sub-036/ses-01/func/sub-036_ses-01_task-movie_run-07_events.tsv	WRITTEN	Movie2B.mp4	left	Movie4	4	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie4_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-036	ses-02	run-01	sub-036/ses-02/func/sub-036_ses-02_task-movie_run-01_bold.nii.gz	sub-036/ses-02/func/sub-036_ses-02_task-movie_run-01_events.tsv	WRITTEN	Movie1A.mp4	left	Movie1	1	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie1_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-036	ses-02	run-03	sub-036/ses-02/func/sub-036_ses-02_task-movie_run-03_bold.nii.gz	sub-036/ses-02/func/sub-036_ses-02_task-movie_run-03_events.tsv	WRITTEN	Movie2A.mp4	right	Movie2	2	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie2_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-036	ses-02	run-05	sub-036/ses-02/func/sub-036_ses-02_task-movie_run-05_bold.nii.gz	sub-036/ses-02/func/sub-036_ses-02_task-movie_run-05_events.tsv	WRITTEN	Movie1B.mp4	right	Movie3	3	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie3_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-036	ses-02	run-07	sub-036/ses-02/func/sub-036_ses-02_task-movie_run-07_bold.nii.gz	sub-036/ses-02/func/sub-036_ses-02_task-movie_run-07_events.tsv	WRITTEN	Movie2B.mp4	left	Movie4	4	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie4_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-037	ses-01	run-01	sub-037/ses-01/func/sub-037_ses-01_task-movie_run-01_bold.nii.gz	sub-037/ses-01/func/sub-037_ses-01_task-movie_run-01_events.tsv	WRITTEN	Movie1A.mp4	left	Movie1	1	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie1_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-037	ses-01	run-03	sub-037/ses-01/func/sub-037_ses-01_task-movie_run-03_bold.nii.gz	sub-037/ses-01/func/sub-037_ses-01_task-movie_run-03_events.tsv	WRITTEN	Movie2A.mp4	right	Movie2	2	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie2_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-037	ses-01	run-05	sub-037/ses-01/func/sub-037_ses-01_task-movie_run-05_bold.nii.gz	sub-037/ses-01/func/sub-037_ses-01_task-movie_run-05_events.tsv	WRITTEN	Movie1B.mp4	right	Movie3	3	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie3_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-037	ses-01	run-07	sub-037/ses-01/func/sub-037_ses-01_task-movie_run-07_bold.nii.gz	sub-037/ses-01/func/sub-037_ses-01_task-movie_run-07_events.tsv	WRITTEN	Movie2B.mp4	left	Movie4	4	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie4_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-038	ses-01	run-01	sub-038/ses-01/func/sub-038_ses-01_task-movie_run-01_bold.nii.gz	sub-038/ses-01/func/sub-038_ses-01_task-movie_run-01_events.tsv	WRITTEN	Movie1A.mp4	left	Movie1	1	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie1_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-038	ses-01	run-03	sub-038/ses-01/func/sub-038_ses-01_task-movie_run-03_bold.nii.gz	sub-038/ses-01/func/sub-038_ses-01_task-movie_run-03_events.tsv	WRITTEN	Movie2A.mp4	right	Movie2	2	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie2_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-038	ses-01	run-05	sub-038/ses-01/func/sub-038_ses-01_task-movie_run-05_bold.nii.gz	sub-038/ses-01/func/sub-038_ses-01_task-movie_run-05_events.tsv	WRITTEN	Movie1B.mp4	right	Movie3	3	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie3_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-038	ses-01	run-07	sub-038/ses-01/func/sub-038_ses-01_task-movie_run-07_bold.nii.gz	sub-038/ses-01/func/sub-038_ses-01_task-movie_run-07_events.tsv	WRITTEN	Movie2B.mp4	left	Movie4	4	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie4_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-038	ses-02	run-01	sub-038/ses-02/func/sub-038_ses-02_task-movie_run-01_bold.nii.gz	sub-038/ses-02/func/sub-038_ses-02_task-movie_run-01_events.tsv	WRITTEN	Movie1A.mp4	left	Movie1	1	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie1_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-038	ses-02	run-03	sub-038/ses-02/func/sub-038_ses-02_task-movie_run-03_bold.nii.gz	sub-038/ses-02/func/sub-038_ses-02_task-movie_run-03_events.tsv	WRITTEN	Movie2A.mp4	right	Movie2	2	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie2_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-038	ses-02	run-05	sub-038/ses-02/func/sub-038_ses-02_task-movie_run-05_bold.nii.gz	sub-038/ses-02/func/sub-038_ses-02_task-movie_run-05_events.tsv	WRITTEN	Movie1B.mp4	right	Movie3	3	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie3_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-038	ses-02	run-07	sub-038/ses-02/func/sub-038_ses-02_task-movie_run-07_bold.nii.gz	sub-038/ses-02/func/sub-038_ses-02_task-movie_run-07_events.tsv	WRITTEN	Movie2B.mp4	left	Movie4	4	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie4_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-039	ses-01	run-01	sub-039/ses-01/func/sub-039_ses-01_task-movie_run-01_bold.nii.gz	sub-039/ses-01/func/sub-039_ses-01_task-movie_run-01_events.tsv	WRITTEN	Movie1A.mp4	left	Movie1	1	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie1_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-039	ses-01	run-03	sub-039/ses-01/func/sub-039_ses-01_task-movie_run-03_bold.nii.gz	sub-039/ses-01/func/sub-039_ses-01_task-movie_run-03_events.tsv	WRITTEN	Movie2A.mp4	right	Movie2	2	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie2_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-039	ses-01	run-05	sub-039/ses-01/func/sub-039_ses-01_task-movie_run-05_bold.nii.gz	sub-039/ses-01/func/sub-039_ses-01_task-movie_run-05_events.tsv	WRITTEN	Movie1B.mp4	right	Movie3	3	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie3_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-039	ses-01	run-07	sub-039/ses-01/func/sub-039_ses-01_task-movie_run-07_bold.nii.gz	sub-039/ses-01/func/sub-039_ses-01_task-movie_run-07_events.tsv	WRITTEN	Movie2B.mp4	left	Movie4	4	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie4_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-039	ses-02	run-01	sub-039/ses-02/func/sub-039_ses-02_task-movie_run-01_bold.nii.gz	sub-039/ses-02/func/sub-039_ses-02_task-movie_run-01_events.tsv	WRITTEN	Movie1A.mp4	left	Movie1	1	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie1_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-039	ses-02	run-03	sub-039/ses-02/func/sub-039_ses-02_task-movie_run-03_bold.nii.gz	sub-039/ses-02/func/sub-039_ses-02_task-movie_run-03_events.tsv	WRITTEN	Movie2A.mp4	right	Movie2	2	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie2_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-039	ses-02	run-05	sub-039/ses-02/func/sub-039_ses-02_task-movie_run-05_bold.nii.gz	sub-039/ses-02/func/sub-039_ses-02_task-movie_run-05_events.tsv	WRITTEN	Movie1B.mp4	right	Movie3	3	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie3_AP		0.937	0.0	196.821333
/home/alexrees/scratch/bids	sub-039	ses-02	run-07	sub-039/ses-02/func/sub-039_ses-02_task-movie_run-07_bold.nii.gz	sub-039/ses-02/func/sub-039_ses-02_task-movie_run-07_events.tsv	WRITTEN	Movie2B.mp4	left	Movie4	4	HIGH	ProtocolName_MovieN_to_matlab_run_id+selected_run_id_mat_present	Movie4_AP		0.937	0.0	196.821333
